year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,department,0.4959063449474882,0.14361680272859895,0.3522895422188916,0.28960468885270385,0.7103953111473008,,2.3314683517128287e-15,22
1993,all,lit_only,theil_l,department,0.3927422974697724,0.10962724364741558,0.2831150538223566,0.27913276556583033,0.720867234434169,,2.220446049250313e-16,22
1994,all,lit_only,theil_l,department,0.4398572043813386,0.12045750276212638,0.31939970161921366,0.2738559277016969,0.7261440722983065,,1.4432899320127035e-15,22
1995,all,lit_only,theil_l,department,0.36338296003168996,0.1023009755126344,0.26108198451905756,0.28152386535602253,0.718476134643983,,1.9984014443252818e-15,22
1996,all,lit_only,theil_l,department,0.35204833787367695,0.09945476277000581,0.25259357510367253,0.28250314536548804,0.7174968546345158,,1.3877787807814457e-15,22
1997,all,lit_only,theil_l,department,0.4117252354938776,0.11092280884806102,0.3008024266458185,0.2694097890672297,0.7305902109327751,,1.942890293094024e-15,22
1998,all,lit_only,theil_l,department,0.41798831187735264,0.10785398238218462,0.31013432949517056,0.2580310963667124,0.7419689036332937,,2.55351295663786e-15,22
1999,all,lit_only,theil_l,department,0.4224015040125441,0.10593916709592302,0.31646233691662184,0.25080205939034,0.7491979406096618,,7.216449660063518e-16,22
2000,all,lit_only,theil_l,department,0.37372371306559016,0.10280366628390597,0.2709200467816845,0.2750793238155147,0.7249206761844862,,3.3306690738754696e-16,22
2001,all,lit_only,theil_l,department,0.3491737295240136,0.0984487952902489,0.2507249342337659,0.28194788715764,0.7180521128423635,,1.2212453270876722e-15,22
2002,all,lit_only,theil_l,department,0.3256988800561547,0.09307013171850875,0.23262874833764538,0.2857551481370223,0.7142448518629759,,6.106226635438361e-16,22
2003,all,lit_only,theil_l,department,0.33454707614279927,0.09402629972441315,0.24052077641838573,0.2810555118535205,0.7189444881464784,,3.885780586188048e-16,22
2004,all,lit_only,theil_l,department,0.34112617160401054,0.09672662115658742,0.24439955044742412,0.28355086536388824,0.7164491346361147,,9.992007221626409e-16,22
2005,all,lit_only,theil_l,department,0.31452190870452573,0.09372019320459549,0.22080171549993244,0.29797667701628994,0.7020233229837171,,2.1649348980190553e-15,22
2006,all,lit_only,theil_l,department,0.31337573672863317,0.09249188996120153,0.22088384676743356,0.2951469406238512,0.7048530593761548,,1.887379141862766e-15,22
2007,all,lit_only,theil_l,department,0.2988841131059208,0.08952958514130659,0.20935452796461576,0.2995461492112778,0.7004538507887275,,1.5543122344752192e-15,22
2008,all,lit_only,theil_l,department,0.27963296929688064,0.08811433661342387,0.19151863268345867,0.31510710927606916,0.6848928907239377,,1.887379141862766e-15,22
2009,all,lit_only,theil_l,department,0.27632781361447256,0.08382383727069807,0.1925039763437704,0.30334925816641656,0.6966507418335687,,4.107825191113079e-15,22
2010,all,lit_only,theil_l,department,0.2476141712706604,0.07640030027418826,0.17121387099645996,0.3085457503588401,0.6914542496411107,,1.2184697695261093e-14,22
2011,all,lit_only,theil_l,department,0.2421020359540283,0.07407907610028139,0.16802295985373436,0.3059828712648577,0.6940171287350905,,1.2545520178264269e-14,22
2012,all,lit_only,theil_l,department,0.25457183631747315,0.07691196202117666,0.17765987429628352,0.30212282369390137,0.6978771763060476,,1.2989609388114332e-14,22
2013,all,lit_only,theil_l,department,0.2719022386040749,0.0763582834882617,0.19554395511580214,0.28082991843053307,0.7191700815694262,,1.1102230246251565e-14,22
2014,all,lit_only,theil_l,department,0.29686897222713887,0.07879054351862032,0.2180784287085096,0.26540511434228464,0.7345948856576852,,8.93729534823251e-15,22
2015,all,lit_only,theil_l,department,0.35023587535404216,0.08210554680538651,0.2681303285486495,0.23442928775468436,0.765570712245298,,6.161737786669619e-15,22
2016,all,lit_only,theil_l,department,0.37566013314030094,0.08611127855966653,0.2895488545806287,0.2292265560357075,0.7707734439642773,,5.717648576819556e-15,22
2017,all,lit_only,theil_l,department,0.4508439528139626,0.10847862870116169,0.34236532411280596,0.24061236271239195,0.7593876372876193,,5.051514762044462e-15,22
2018,all,lit_only,theil_l,department,0.437373283600827,0.10694544450068216,0.3304278391001496,0.24451755173570905,0.7554824482643019,,4.773959005888173e-15,22
2019,all,lit_only,theil_l,department,0.4472003582560001,0.11055514204618314,0.33664521620982174,0.24721613032093276,0.752783869679078,,4.829470157119431e-15,22
