iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
COD,COD.1_1,Bas-Uele,148603.0273,174202,174202,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.2_1,Équateur,102012.1578,119359,119359,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.3_1,Haut-Katanga,124259.7615,147810,147810,0,0.0,0.0,0.0,0.05950523979931235,0.9404947602005572,0.0,0.05950523979931235,adm1
COD,COD.4_1,Haut-Lomami,109077.1868,128915,128915,0,0.0,0.0,0.0,7.759168370555851e-06,0.9999922408316295,0.0,7.759168370555851e-06,adm1
COD,COD.5_1,Haut-Uele,91206.6819,106887,106887,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.6_1,Ituri,64921.3807,75989,75989,0,0.0,0.0,0.0,0.03412649524663515,0.9658735047533504,0.0,0.03412649524663515,adm1
COD,COD.9_1,Kasaï,96596.0333,113444,113444,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.7_1,Kasaï-Central,57072.2697,67161,67161,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.8_1,Kasaï-Oriental,10194.8766,11994,11994,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.10_1,Kinshasa,10804.5496,12677,12677,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.11_1,Kongo-Central,53819.1609,63264,63225,39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.12_1,Kwango,89995.6466,105947,105947,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.13_1,Kwilu,79176.228,92948,92948,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.14_1,Lomami,53973.8838,63511,63511,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.15_1,Lualaba,121789.9824,144567,144567,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.16_1,Mai-Ndombe,128459.9938,150456,150456,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.17_1,Maniema,127596.6819,149522,149522,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.18_1,Mongala,56151.7529,65736,65736,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.19_1,Nord-Kivu,58700.2113,68681,68681,0,0.0,0.0,0.0,0.008358138260502933,0.9916418617395032,0.0,0.008358138260502933,adm1
COD,COD.20_1,Nord-Ubangi,54202.3058,63553,63553,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.21_1,Sankuru,108230.0415,126861,126861,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.22_1,Sud-Kivu,64129.061,75145,75145,0,0.0,0.0,0.0,0.007253168280520317,0.992746831719479,0.0,0.007253168280520317,adm1
COD,COD.23_1,Sud-Ubangi,52027.5354,60956,60956,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.24_1,Tanganyika,132434.7178,155945,155945,0,0.0,0.0,0.03166888802589946,0.09709170319248409,0.8712394087815692,0.0,0.12876059121838354,adm1
COD,COD.25_1,Tshopo,200470.7242,234571,234571,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COD,COD.26_1,Tshuapa,132931.0294,155544,155544,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
