year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,region,all,,28,0.4516788801952516,0.42238403259413143,0.35363328406398187,3056520.0,
1993,adm1,region,all,,28,0.44196982297389686,0.3943091987731543,0.33692484705729464,3326206.0,
1994,adm1,region,all,,28,0.4498517574459058,0.406043626157624,0.3477952634638895,3247115.0,
1995,adm1,region,all,,28,0.44091101558434764,0.3921275851119165,0.33253516945933786,3324352.0,
1996,adm1,region,all,,28,0.46838956722844594,0.43203533160352603,0.372244652764686,3180217.0,
1997,adm1,region,all,,28,0.4722847646218402,0.4397444301159644,0.3778357510975313,3117184.0,
1998,adm1,region,all,,28,0.47032099536333605,0.43891258382027637,0.37640766471564485,3095600.0,
1999,adm1,region,all,,28,0.47402497097414265,0.4460293116636106,0.3836599122781603,3082582.0,
2000,adm1,region,all,,28,0.47098653869949647,0.4378229558423864,0.3780441309874478,3169739.0,
2001,adm1,region,all,,28,0.4756737754402538,0.44832456063850534,0.38231235938869373,3081025.0,
2002,adm1,region,all,,28,0.4839389831711387,0.464494003678091,0.3970088502652186,3005978.0,
2003,adm1,region,all,,28,0.48445876374849917,0.46667164158565794,0.3988629392137291,2984523.0,
2004,adm1,region,all,,28,0.47942374422842104,0.4585154056090231,0.39000281344354887,3026975.0,
2005,adm1,region,all,,28,0.48865212739680586,0.4838218154690058,0.4065972764923276,3010806.0,
2006,adm1,region,all,,28,0.5003206630516901,0.5088575725329777,0.4270125339616868,2864325.0,
2007,adm1,region,all,,28,0.5115661682105452,0.5351816604429748,0.4459790094942308,2731229.0,
2008,adm1,region,all,,28,0.5384955966303884,0.5894263488757854,0.5005750311702581,2494833.0,
2009,adm1,region,all,,28,0.5344062425752316,0.5796065733704565,0.49373499077311767,2565611.0,
2010,adm1,region,all,,28,0.5069383722770251,0.5337275966816714,0.43462856555865825,2869897.0,
2011,adm1,region,all,,28,0.511559045421963,0.5459356109232156,0.44482892838983884,2852977.0,
2012,adm1,region,all,,28,0.5169732852913926,0.5646996788312867,0.45655376332034225,2775935.0,
2013,adm1,region,all,,28,0.5125632187861364,0.5585532073653988,0.4485430087894002,2811517.0,
2014,adm1,region,all,,28,0.5195187114615842,0.5839236811585257,0.4633393276358272,2675094.008307457,
2015,adm1,region,all,,28,0.5239724601129314,0.5933579334860489,0.47228889120356293,2639610.1982861757,
2016,adm1,region,all,,28,0.5215120874903179,0.5866418415007114,0.46746605749710274,2676587.402727008,
2017,adm1,region,all,,28,0.5104311351953741,0.5629389516213483,0.44579787946596816,2789404.1677114964,
2018,adm1,region,all,,28,0.5025772636892769,0.5477513840952888,0.43075873681580834,2870971.610994458,
2019,adm1,region,all,,28,0.49897708017604625,0.5400566085342103,0.42433071699635744,2904855.985507846,
2020,adm1,region,all,,28,0.48631961048523764,0.5157234885827731,0.40342695597460376,3020926.5632692575,
2021,adm1,region,all,,28,0.6559702601919446,0.9304918004377847,0.8244299949857757,1578515.6192628145,
2022,adm1,region,all,,28,0.656163866310731,0.9289291673093298,0.8255559502355315,1587248.6964656115,
1992,adm2,district,all,,629,0.5924932402181022,0.613539238308159,0.7330682542948965,3056520.0,
1993,adm2,district,all,,629,0.5780107487815844,0.5809280494090476,,3326206.0,
1994,adm2,district,all,,629,0.5859878841241153,0.5984553581898138,0.7154784105627515,3247115.0,
1995,adm2,district,all,,629,0.5794334512996253,0.5836451492800145,0.6853965217969937,3324352.0,
1996,adm2,district,all,,629,0.5982854866517564,0.6238451074146888,0.7742495298184726,3180217.0,
