year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,district,all,,5,0.3237753477682668,0.19925414578409195,0.23613503714587872,22638.0,
1993,adm1,district,all,,5,0.3042828599396752,0.17613932796609671,0.2025330638620474,24163.0,
1994,adm1,district,all,,5,0.30844794291395194,0.177665807025026,0.20372570768577122,24148.0,
1995,adm1,district,all,,5,0.299145454338124,0.1670907545548732,0.18802543176765954,24659.0,
1996,adm1,district,all,,5,0.29180198069867913,0.15903794010388536,0.17995830660038217,25446.0,
1997,adm1,district,all,,5,0.29109576143845883,0.15811506824471516,0.1795985562703726,25713.0,
1998,adm1,district,all,,5,0.27966137676098013,0.1477136006319642,0.16826299633969857,26576.0,
1999,adm1,district,all,,5,0.27690422609543996,0.14725928479712033,0.17203575750568015,27447.0,
2000,adm1,district,all,,5,0.2759396515993444,0.14814539446759922,0.17485932652495398,27593.0,
2001,adm1,district,all,,5,0.27456066318426986,0.14819550136784906,0.17521812494267813,27594.0,
2002,adm1,district,all,,5,0.27384401455125373,0.1468360076986103,0.17199093619715325,27762.0,
2003,adm1,district,all,,5,0.2676952441017566,0.1371882093520294,0.156097723401275,28473.0,
2004,adm1,district,all,,5,0.2666081231572295,0.13488961112471273,0.15110112697486505,29030.0,
2005,adm1,district,all,,5,0.2633623551120363,0.13063959302722877,0.1445611487553415,30054.0,
2006,adm1,district,all,,5,0.258732026753715,0.12683393641439206,0.13914678973003095,31149.0,
2007,adm1,district,all,,5,0.2556951872522557,0.12196829762960394,0.13236079280689286,32251.0,
2008,adm1,district,all,,5,0.2621638968327016,0.12664337206689846,0.1350402007739611,33040.0,
2009,adm1,district,all,,5,0.2581756096143737,0.12024471614849355,0.12685976733776183,34970.0,
2010,adm1,district,all,,5,0.25307097291740943,0.11451131989501151,0.12137012658282281,37059.0,
2011,adm1,district,all,,5,0.25458053149572546,0.11513679367629215,0.12199273996284546,37833.0,
2012,adm1,district,all,,5,0.25532819150415875,0.11446375058152153,0.1199842866696075,38554.0,
2013,adm1,district,all,,5,0.2509064835359722,0.10977155336551139,0.1138919676156626,39067.0,
2014,adm1,district,all,,5,0.2470852137958266,0.10695876003760695,0.1106937194307078,39379.02290058136,
2015,adm1,district,all,,5,0.24584239378464678,0.10617664663576223,0.11136909221473726,39789.14345693588,
2016,adm1,district,all,,5,0.24572570321607423,0.10582882791063519,0.11097984542016487,39867.81050205231,
2017,adm1,district,all,,5,0.2381200638587202,0.09896147590573158,0.10317863292038174,40866.25510954857,
2018,adm1,district,all,,5,0.2369383372210916,0.09776328142222653,0.1009347796321664,41132.83476245403,
2019,adm1,district,all,,5,0.23610396885418905,0.0972903855081099,0.100191551246792,41137.10981595516,
2020,adm1,district,all,,5,0.224432987747319,0.08931412796171541,0.09077282968061247,42034.598895430565,
2021,adm1,district,all,,5,0.2159999456232411,0.08331357118567322,0.08388817889639293,42885.148065924644,
2022,adm1,district,all,,5,0.2152441554590725,0.082555731320061,0.08305140200944194,43030.00542116165,
1992,pixel,pixel (1 km),all,lit_only,2242,0.41140132965034204,0.33367135554445704,0.286445538219275,22638.0,0.6769323671497585
1993,pixel,pixel (1 km),all,lit_only,2223,0.38677758153598774,0.29725435497835323,0.24902455820915828,24163.0,0.6711956521739131
1994,pixel,pixel (1 km),all,lit_only,2212,0.39698651564298637,0.3087154264076304,0.2702973964477753,24148.0,0.6678743961352657
1995,pixel,pixel (1 km),all,lit_only,2252,0.39113171510198375,0.30114467767854924,0.25748417101011295,24659.0,0.6799516908212561
1996,pixel,pixel (1 km),all,lit_only,2314,0.3952038417688082,0.305889894229035,0.26087386720690386,25446.0,0.6986714975845411
1997,pixel,pixel (1 km),all,lit_only,2375,0.40632016162211637,0.3200097204191248,0.28308114118147687,25713.0,0.7170893719806763
1998,pixel,pixel (1 km),all,lit_only,2539,0.4221551680597846,0.3414741219335671,0.30842687361307297,26576.0,0.7666062801932367
1999,pixel,pixel (1 km),all,lit_only,2557,0.42267354700841375,0.34327604560236774,0.30194081777285514,27447.0,0.7720410628019324
2000,pixel,pixel (1 km),all,lit_only,2547,0.41839404054996465,0.3365466404428912,0.2922305355492409,27593.0,0.7690217391304348
2001,pixel,pixel (1 km),all,lit_only,2525,0.41571841202385085,0.33276078258756125,0.289275625794037,27594.0,0.7623792270531401
2002,pixel,pixel (1 km),all,lit_only,2560,0.420825059884014,0.3392562466798453,0.301453853937823,27762.0,0.7729468599033816
2003,pixel,pixel (1 km),all,lit_only,2678,0.4237401563846752,0.34267668698965015,0.3038770849174266,28473.0,0.8085748792270532
2004,pixel,pixel (1 km),all,lit_only,2724,0.4248518040226754,0.34210214053717075,0.3054533873647919,29030.0,0.822463768115942
2005,pixel,pixel (1 km),all,lit_only,2854,0.4307114514593191,0.34874589694741487,0.31711096332811,30054.0,0.8617149758454107
2006,pixel,pixel (1 km),all,lit_only,2899,0.4362492705087899,0.3537725851862717,0.32519498721444595,31149.0,0.8753019323671497
2007,pixel,pixel (1 km),all,lit_only,2839,0.42278137813202576,0.333244315092985,0.293030594436339,32251.0,0.8571859903381642
2008,pixel,pixel (1 km),all,lit_only,2710,0.41460383477926777,0.31655803537227467,0.2770646499419961,33040.0,0.8182367149758454
2009,pixel,pixel (1 km),all,lit_only,2746,0.41096811521518495,0.30727867541861187,0.27344600351267967,34970.0,0.8291062801932367
2010,pixel,pixel (1 km),all,lit_only,2806,0.4198333677509136,0.32038199634874165,0.2884190056732964,37059.0,0.8472222222222222
2011,pixel,pixel (1 km),all,lit_only,2752,0.4158187792403458,0.31229794351116325,0.28027338362548293,37833.0,0.8309178743961353
2012,pixel,pixel (1 km),all,lit_only,2712,0.4155657704483142,0.3097721331762723,0.27760453564678894,38554.0,0.8188405797101449
2013,pixel,pixel (1 km),all,lit_only,2748,0.41960604275214264,0.31444656551803934,0.2862285379553579,39067.0,0.8297101449275363
2014,pixel,pixel (1 km),all,lit_only,2769,0.42096245308163205,0.31602502247808695,0.2941351222288158,39379.02290058136,0.8360507246376812
2015,pixel,pixel (1 km),all,lit_only,2748,0.41718880408506354,0.307227443385022,0.2883551110598521,39789.14345693588,0.8297101449275363
2016,pixel,pixel (1 km),all,lit_only,2763,0.41997390472977303,0.3112777508875709,0.29646460606356456,39867.81050205231,0.8342391304347826
2017,pixel,pixel (1 km),all,lit_only,2946,0.4373800088261801,0.3369336360448997,0.343931200443209,40866.25510954857,0.8894927536231884
2018,pixel,pixel (1 km),all,lit_only,2911,0.43189053025345414,0.3275487892246063,0.3298315142062884,41132.83476245403,0.8789251207729468
2019,pixel,pixel (1 km),all,lit_only,2891,0.42967836860767616,0.3240314472824833,0.3249885984332821,41137.10981595516,0.8728864734299517
2020,pixel,pixel (1 km),all,lit_only,2977,0.42961186150077757,0.3235284312400554,0.3271103055079433,42034.598895430565,0.898852657004831
2021,pixel,pixel (1 km),all,lit_only,2998,0.42230266586627074,0.31176318651441776,0.31465927067824595,42885.148065924644,0.9051932367149759
2022,pixel,pixel (1 km),all,lit_only,3029,0.4257831881140264,0.3168408720136057,0.3234132579988093,43030.00542116165,0.9145531400966184
1992,pixel,pixel (1 km),all,zeros_included,3312,0.6015585087790056,0.7238552674175023,,22638.0,0.6769323671497585
1993,pixel,pixel (1 km),all,zeros_included,3312,0.5884077789113831,0.6959489565193069,,24163.0,0.6711956521739131
1994,pixel,pixel (1 km),all,zeros_included,3312,0.5972627332736369,0.7123705792705555,,24148.0,0.6678743961352657
1995,pixel,pixel (1 km),all,zeros_included,3312,0.5859989801961556,0.6868782039241185,,24659.0,0.6799516908212561
1996,pixel,pixel (1 km),all,zeros_included,3312,0.577446162395236,0.6644645019805634,,25446.0,0.6986714975845411
1997,pixel,pixel (1 km),all,zeros_included,3312,0.5742784975400139,0.6525645194555335,,25713.0,0.7170893719806763
1998,pixel,pixel (1 km),all,zeros_included,3312,0.5570205228574254,0.6072560557340392,,26576.0,0.7666062801932367
1999,pixel,pixel (1 km),all,zeros_included,3312,0.5542802716487059,0.6019935858163314,,27447.0,0.7720410628019324
2000,pixel,pixel (1 km),all,zeros_included,3312,0.5527323735751086,0.5991826809685845,,27593.0,0.7690217391304348
2001,pixel,pixel (1 km),all,zeros_included,3312,0.5545558545773621,0.6040719563832513,,27594.0,0.7623792270531401
2002,pixel,pixel (1 km),all,zeros_included,3312,0.5523285487026195,0.5968012247113874,,27762.0,0.7729468599033816
