iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
PRI,PRI.1_1,Adjuntas,174.8343,215,215,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.2_1,Aguada,79.6115,98,98,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.3_1,Aguadilla,95.8053,118,118,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.4_1,Aguas Buenas,80.4724,99,99,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.5_1,Aibonito,81.3407,100,100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.6_1,Añasco,101.5869,125,125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.7_1,Arecibo,323.2335,398,398,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.8_1,Arroyo,41.5143,51,51,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.9_1,Barceloneta,45.47,56,56,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.10_1,Barranquitas,86.1873,106,106,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.11_1,Bayamón,114.5499,141,141,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.12_1,Cabo Rojo,189.6185,233,233,0,0.0,0.0,0.0,0.32199512050923523,0.6780048794907648,0.0,0.32199512050923523,adm1
PRI,PRI.13_1,Caguas,151.2258,186,186,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.14_1,Camuy,123.4377,152,152,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.15_1,Canóvanas,81.2503,100,100,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
PRI,PRI.16_1,Carolina,124.2822,153,153,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
