year,gid,name,pixels,area_km2,sum_of_lights,mean_dn,density_sol_per_km2
1992,SYC.1_1,Anse aux Pins,1,2.3713,9.0,9.0,3.79538062327725
1992,SYC.2_1,Anse Boileau,12,11.5996,95.0,7.916666666666667,8.189935771339758
1992,SYC.3_1,Anse Étoile,8,8.0358,194.0,24.25,24.141901827645132
1992,SYC.4_1,Anse Royale,7,7.1114,37.0,5.285714285714286,5.202919782623758
1992,SYC.5_1,Au Cap,11,9.4666,82.0,7.454545454545454,8.662060029193299
1992,SYC.6_1,Baie Lazare,11,11.9021,96.0,8.727272727272727,8.065817614692609
1992,SYC.7_1,Baie Sainte Anne,27,27.5586,112.0,4.148148148148148,4.064071009614105
1992,SYC.8_1,Beau Vallon,5,4.1251,174.0,34.8,42.18046285729065
1992,SYC.9_1,Bel Air,4,5.0268,134.0,33.5,26.65717983491972
1992,SYC.10_1,Belombre,8,9.358,67.0,8.375,7.159624454554147
1992,SYC.11_1,Cascade,11,11.65,142.0,12.909090909090908,12.188887265453236
1992,SYC.12_1,English River,2,2.3922,82.0,41.0,34.27760363555625
1992,SYC.13_1,Glacis,8,7.1942,102.0,12.75,14.178117345342837
1992,SYC.14_1,Grand' Anse,16,15.0601,184.0,11.5,12.21767534364779
1992,SYC.15_1,Grand'Anse Praslin,18,16.9187,67.0,3.7222222222222223,3.96011862253323
1992,SYC.16_1,La Digue and Inner Islands,40,44.1908,8.0,0.2,0.18103312866203583
1992,SYC.17_1,Les Mamelles,3,1.7428,51.0,17.0,29.26249723684747
1992,SYC.18_1,Mont Buxton,1,1.2643,46.0,46.0,36.385002564654826
1992,SYC.19_1,Mont Fleuri,5,5.9351,90.0,18.0,15.16397609512187
1992,SYC.20_1,Outer Islands,241,234.9212,23.0,0.0954356846473029,0.09790518895013764
1992,SYC.21_1,Plaisance,2,3.6765,41.0,20.5,11.151781388094225
1992,SYC.22_1,Pointe La Rue,7,4.9367,76.0,10.857142857142858,15.394798089304519
1992,SYC.23_1,Port Glaud,28,26.979,256.0,9.142857142857142,9.488856672125488
1992,SYC.24_1,Roche Caïman,3,1.9531,52.0,17.333333333333332,26.624732054955285
1992,SYC.25_1,Saint Louis,1,1.1404,45.0,45.0,39.46015560043629
1992,SYC.26_1,Takamaka,15,14.6892,6.0,0.4,0.40846446639703565
1993,SYC.1_1,Anse aux Pins,1,2.3713,14.0,14.0,5.903925413986833
1993,SYC.2_1,Anse Boileau,12,11.5996,103.0,8.583333333333334,8.879614573136791
1993,SYC.3_1,Anse Étoile,8,8.0358,194.0,24.25,24.141901827645132
1993,SYC.4_1,Anse Royale,7,7.1114,53.0,7.571428571428571,7.452831039974572
1993,SYC.5_1,Au Cap,11,9.4666,115.0,10.454545454545455,12.148011016551576
1993,SYC.6_1,Baie Lazare,11,11.9021,123.0,11.181818181818182,10.334328818824904
1993,SYC.7_1,Baie Sainte Anne,27,27.5586,136.0,5.037037037037037,4.9349433688171285
1993,SYC.8_1,Beau Vallon,5,4.1251,174.0,34.8,42.18046285729065
1993,SYC.9_1,Bel Air,4,5.0268,141.0,35.25,28.04971908002747
1993,SYC.10_1,Belombre,8,9.358,76.0,9.5,8.121365052927093
1993,SYC.11_1,Cascade,11,11.65,159.0,14.454545454545455,13.648120247937074
1993,SYC.12_1,English River,2,2.3922,82.0,41.0,34.27760363555625
1993,SYC.13_1,Glacis,8,7.1942,104.0,13.0,14.456119646231913
1993,SYC.14_1,Grand' Anse,16,15.0601,225.0,14.0625,14.940092132178004
1993,SYC.15_1,Grand'Anse Praslin,18,16.9187,98.0,5.444444444444445,5.792412313556068
1993,SYC.16_1,La Digue and Inner Islands,40,44.1908,21.0,0.525,0.47521196273784405
1993,SYC.17_1,Les Mamelles,3,1.7428,78.0,26.0,44.754407538707895
1993,SYC.18_1,Mont Buxton,1,1.2643,46.0,46.0,36.385002564654826
1993,SYC.19_1,Mont Fleuri,5,5.9351,109.0,21.8,18.365259937425375
1993,SYC.20_1,Outer Islands,241,234.9212,32.0,0.13278008298755187,0.13621591506106107
1993,SYC.21_1,Plaisance,2,3.6765,52.0,26.0,14.143722736119505
1993,SYC.22_1,Pointe La Rue,7,4.9367,103.0,14.714285714285714,20.864002673662704
1993,SYC.23_1,Port Glaud,28,26.979,269.0,9.607142857142858,9.97071267500686
1993,SYC.24_1,Roche Caïman,3,1.9531,97.0,32.333333333333336,49.6653655640512
1993,SYC.25_1,Saint Louis,1,1.1404,45.0,45.0,39.46015560043629
1993,SYC.26_1,Takamaka,15,14.6892,36.0,2.4,2.450786798382214
1994,SYC.1_1,Anse aux Pins,1,2.3713,14.0,14.0,5.903925413986833
1994,SYC.2_1,Anse Boileau,12,11.5996,103.0,8.583333333333334,8.879614573136791
1994,SYC.3_1,Anse Étoile,8,8.0358,194.0,24.25,24.141901827645132
1994,SYC.4_1,Anse Royale,7,7.1114,53.0,7.571428571428571,7.452831039974572
1994,SYC.5_1,Au Cap,11,9.4666,115.0,10.454545454545455,12.148011016551576
1994,SYC.6_1,Baie Lazare,11,11.9021,123.0,11.181818181818182,10.334328818824904
1994,SYC.7_1,Baie Sainte Anne,27,27.5586,139.0,5.148148148148148,5.043802413717506
1994,SYC.8_1,Beau Vallon,5,4.1251,174.0,34.8,42.18046285729065
1994,SYC.9_1,Bel Air,4,5.0268,145.0,36.25,28.845455791517608
1994,SYC.10_1,Belombre,8,9.358,76.0,9.5,8.121365052927093
1994,SYC.11_1,Cascade,11,11.65,159.0,14.454545454545455,13.648120247937074
1994,SYC.12_1,English River,2,2.3922,82.0,41.0,34.27760363555625
1994,SYC.13_1,Glacis,8,7.1942,104.0,13.0,14.456119646231913
