iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
TUN,TUN.1_1,Ariana,542.1614,790,790,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
TUN,TUN.2_1,Béja,3514.1917,5103,5103,0,0.0,0.0,0.7191752141459115,0.2436962879108672,0.03712849794319856,0.0,0.9628715020567786,adm1
TUN,TUN.3_1,Ben Arous (Tunis Sud),695.3293,1009,1009,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
TUN,TUN.4_1,Bizerte,3384.2813,4939,4939,0,0.0,0.0,0.6289561699459915,0.3690296831147181,0.0020141469392723293,0.0,0.9979858530607095,adm1
TUN,TUN.5_1,Gabès,7469.3343,10471,10471,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
TUN,TUN.6_1,Gafsa,7392.3668,10438,10438,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
TUN,TUN.7_1,Jendouba,3054.3438,4432,4432,0,0.0,0.0,0.3951692768673555,0.25363674385651586,0.35119397927610246,0.0,0.6488060207238713,adm1
TUN,TUN.8_1,Kairouan,6619.0771,9483,9483,0,0.0,0.6923798483503195,0.30762015164969303,0.0,0.0,0.6923798483503195,1.0000000000000124,adm1
TUN,TUN.9_1,Kassérine,8053.9055,11484,11484,0,0.0,0.5649967659890586,0.43500323401091323,0.0,0.0,0.5649967659890586,0.9999999999999718,adm1
TUN,TUN.10_1,Kebili,21881.3094,30503,30503,0,0.15076195731312028,0.8492380426869416,0.0,0.0,0.0,1.000000000000062,1.000000000000062,adm1
TUN,TUN.11_1,Le Kef,5038.1896,7256,7256,0,0.0,0.0,0.9641421533538506,0.03572055997078503,0.00013728667535856147,0.0,0.9998627133246356,adm1
TUN,TUN.12_1,Mahdia,2931.2974,4185,4185,0,0.0,0.6506162671495667,0.34938373285046054,0.0,0.0,0.6506162671495667,1.000000000000027,adm1
TUN,TUN.13_1,Manubah,1010.2525,1469,1469,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
TUN,TUN.14_1,Médenine,8644.9265,12033,12033,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
TUN,TUN.15_1,Monastir,993.3254,1423,1423,0,0.0,0.02673522825616059,0.9732647717438387,0.0,0.0,0.02673522825616059,0.9999999999999993,adm1
TUN,TUN.16_1,Nabeul,2857.3865,4149,4149,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
TUN,TUN.17_1,Sfax,7236.5751,10262,10262,0,0.0,0.9986431456524463,0.0013568543475540118,0.0,0.0,0.9986431456524463,1.0000000000000002,adm1
TUN,TUN.18_1,Sidi Bou Zid,7383.0212,10483,10483,0,0.0,0.9909924979827867,0.009007502017205026,0.0,0.0,0.9909924979827867,0.9999999999999917,adm1
TUN,TUN.19_1,Siliana,4695.439,6764,6764,0,0.0,0.03362459614720782,0.9663754038527956,0.0,0.0,0.03362459614720782,1.0000000000000036,adm1
TUN,TUN.20_1,Sousse,2676.2097,3847,3847,0,0.0,0.18102359060621825,0.8189764093937885,0.0,0.0,0.18102359060621825,1.0000000000000067,adm1
TUN,TUN.21_1,Tataouine,39532.0469,54336,54336,0,0.44976599566646286,0.5502340043335179,0.0,0.0,0.0,0.9999999999999807,0.9999999999999807,adm1
TUN,TUN.22_1,Tozeur,6142.0004,8625,8625,0,0.12676548371492222,0.8732345162850706,0.0,0.0,0.0,0.9999999999999929,0.9999999999999929,adm1
TUN,TUN.23_1,Tunis,273.6893,398,398,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
TUN,TUN.24_1,Zaghouan,2854.9484,4127,4127,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
