iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
SEN,SEN.1_1,Dakar,566.7191,686,685,1,0.0,0.13868336481275131,0.8613166351872464,0.0,0.0,0.13868336481275131,0.9999999999999978,adm1
SEN,SEN.2_1,Diourbel,4864.9391,5881,5881,0,0.0,0.01681962410441318,0.9831803758955986,0.0,0.0,0.01681962410441318,1.0000000000000118,adm1
SEN,SEN.3_1,Fatick,6626.5319,8269,7989,280,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
SEN,SEN.4_1,Kaffrine,11320.3852,13651,13651,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
SEN,SEN.5_1,Kaolack,5397.6413,6502,6502,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
SEN,SEN.6_1,Kédougou,16944.2755,20318,20318,0,0.0,0.0,0.4841303489117369,0.5157217117153998,0.0001479393728679544,0.0,0.9998520606271367,adm1
SEN,SEN.7_1,Kolda,13820.2346,16584,16584,0,0.0,0.0,0.5042894139087629,0.4891292359277464,0.006581350163507206,0.0,0.9934186498365093,adm1
SEN,SEN.8_1,Louga,24672.0722,29914,29914,0,0.0,0.8674169259099473,0.13258307409003467,0.0,0.0,0.8674169259099473,0.999999999999982,adm1
SEN,SEN.9_1,Matam,27992.9973,33896,33896,0,0.0,0.4071521306350039,0.5928478693648724,0.0,0.0,0.4071521306350039,0.9999999999998763,adm1
SEN,SEN.10_1,Saint-Louis,20270.5925,24668,24666,2,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
SEN,SEN.11_1,Sédhiou,7345.7352,8810,8810,0,0.0,0.0,0.32008466966046223,0.5981828804901066,0.08173244984943465,0.0,0.9182675501505688,adm1
SEN,SEN.12_1,Tambacounda,42829.9698,51577,51577,0,0.0,0.0001929060800573565,0.9784020945847987,0.021404999335150297,0.0,0.0001929060800573565,1.0000000000000064,adm1
SEN,SEN.13_1,Thiès,6640.2082,8034,8029,5,0.0,0.3450081295721452,0.654991870427849,0.0,0.0,0.3450081295721452,0.9999999999999942,adm1
SEN,SEN.14_1,Ziguinchor,7087.7395,8835,8497,338,0.0,0.0,0.005758517600381604,0.5713865926791567,0.42285488972045887,0.0,0.5771451102795383,adm1
