year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,kingdom,Alo,48,0.0,0.3137254901960784,0.0,0.0,0.0
1992,all,zeros_included,kingdom,Singave,22,0.0,0.1437908496732026,0.0,0.0,0.0
1992,all,zeros_included,kingdom,Uvéa,83,1.2409638554216869,0.5424836601307189,0.9999999999999999,1.1229089474194676,1.1229089474194673
1992,all,zeros_included,district,Alo,48,0.0,0.3137254901960784,0.0,0.0,0.0
1992,all,zeros_included,district,Sigave,22,0.0,0.1437908496732026,0.0,0.0,0.0
1992,all,zeros_included,district,Hahake,27,2.185185185185185,0.17647058823529413,0.5728155339805825,0.67417289995342,0.3861767096820561
1992,all,zeros_included,district,Hihifo,24,1.4166666666666667,0.1568627450980392,0.33009708737864074,0.9056735151766611,0.298960189475791
1992,all,zeros_included,district,Mua,32,0.3125,0.20915032679738563,0.09708737864077668,2.099577055230525,0.20384243254665288
1992,all,lit_only,kingdom,Uvéa,28,3.6785714285714284,1.0,1.0,0.03627284979807355,0.03627284979807355
1992,all,lit_only,district,Hahake,14,4.214285714285714,0.5,0.5728155339805825,0.017393363564349507,0.009963188837831271
1992,all,lit_only,district,Hihifo,10,3.4,0.35714285714285715,0.3300970873786408,0.03020477782276121,0.009970509184212438
1992,all,lit_only,district,Mua,4,2.5,0.14285714285714285,0.0970873786407767,0.020135513550688877,0.001954904228222221
1993,all,zeros_included,kingdom,Alo,48,0.875,0.3137254901960784,0.17721518987341772,1.4787283148227304,0.26205311908250917
1993,all,zeros_included,kingdom,Singave,22,2.0454545454545454,0.1437908496732026,0.189873417721519,0.639867783349667,0.12149388291449374
1993,all,zeros_included,kingdom,Uvéa,83,1.8072289156626506,0.5424836601307189,0.6329113924050633,0.9782798481704086,0.6191644608673472
1993,all,zeros_included,district,Alo,48,0.875,0.3137254901960784,0.17721518987341772,1.4787283148227304,0.26205311908250917
1993,all,zeros_included,district,Sigave,22,2.0454545454545454,0.1437908496732026,0.189873417721519,0.639867783349667,0.12149388291449374
1993,all,zeros_included,district,Hahake,27,2.814814814814815,0.17647058823529413,0.3206751054852321,0.7112684736007442,0.22808609280023867
1993,all,zeros_included,district,Hihifo,24,1.6666666666666667,0.1568627450980392,0.16877637130801687,0.9290764618230751,0.1568061538941899
1993,all,zeros_included,district,Mua,32,1.0625,0.20915032679738563,0.14345991561181434,1.2689801048852918,0.18204777875991526
1993,all,lit_only,kingdom,Alo,11,3.8181818181818183,0.19298245614035087,0.17721518987341772,0.005422576713210114,0.0009609629618347038
1993,all,lit_only,kingdom,Singave,12,3.75,0.21052631578947367,0.189873417721519,0.033731979779351384,0.006404806287218618
1993,all,lit_only,kingdom,Uvéa,34,4.411764705882353,0.5964912280701754,0.6329113924050633,0.085799764989972,0.05430364872783038
1993,all,lit_only,district,Alo,11,3.8181818181818183,0.19298245614035087,0.17721518987341772,0.005422576713210114,0.0009609629618347038
1993,all,lit_only,district,Sigave,12,3.75,0.21052631578947367,0.189873417721519,0.033731979779351384,0.006404806287218618
1993,all,lit_only,district,Hahake,14,5.428571428571429,0.24561403508771928,0.3206751054852321,0.054488937211673694,0.01747324568813165
1993,all,lit_only,district,Hihifo,10,4.0,0.17543859649122806,0.16877637130801687,0.05360772446917528,0.009047717209987389
1993,all,lit_only,district,Mua,10,3.4,0.17543859649122806,0.14345991561181434,0.10582929507961092,0.015182261741378782
1994,all,zeros_included,kingdom,Alo,48,1.0416666666666667,0.3137254901960784,0.1953125,1.1723210817934326,0.22896896128777983
1994,all,zeros_included,kingdom,Singave,22,2.1363636363636362,0.1437908496732026,0.18359375,0.5681979633587909,0.10431759483540302
1994,all,zeros_included,kingdom,Uvéa,83,1.9156626506024097,0.5424836601307189,0.62109375,0.8850409205225614,0.5496933842308096
1994,all,zeros_included,district,Alo,48,1.0416666666666667,0.3137254901960784,0.1953125,1.1723210817934326,0.22896896128777983
1994,all,zeros_included,district,Sigave,22,2.1363636363636362,0.1437908496732026,0.18359375,0.5681979633587909,0.10431759483540302
1994,all,zeros_included,district,Hahake,27,2.888888888888889,0.17647058823529413,0.3046875,0.6725966054272972,0.2049317782161296
1994,all,zeros_included,district,Hihifo,24,1.9166666666666667,0.1568627450980392,0.1796875,0.7032866653955211,0.1263718226882577
1994,all,zeros_included,district,Mua,32,1.09375,0.20915032679738563,0.13671875,1.2416122718525584,0.16975167779234196
1994,all,lit_only,kingdom,Alo,16,3.125,0.23880597014925373,0.1953125,0.07370879312532308,0.014396248657289664
1994,all,lit_only,kingdom,Singave,13,3.6153846153846154,0.19402985074626866,0.18359375,0.0421048674620117,0.00773019051060371
1994,all,lit_only,kingdom,Uvéa,38,4.184210526315789,0.5671641791044776,0.62109375,0.1037864724523494,0.06446112937470139
1994,all,lit_only,district,Alo,16,3.125,0.23880597014925373,0.1953125,0.07370879312532308,0.014396248657289664
1994,all,lit_only,district,Sigave,13,3.6153846153846154,0.19402985074626866,0.18359375,0.0421048674620117,0.00773019051060371
1994,all,lit_only,district,Hahake,15,5.2,0.22388059701492538,0.3046875,0.0848099405251781,0.0258405287537652
1994,all,lit_only,district,Hihifo,13,3.5384615384615383,0.19402985074626866,0.1796875,0.09018219250911219,0.016204612716481097
1994,all,lit_only,district,Mua,10,3.5,0.14925373134328357,0.13671875,0.07846146204687754,0.010727153014221539
1995,all,zeros_included,kingdom,Alo,48,0.9791666666666666,0.3137254901960784,0.11928934010152284,1.3889850848420773,0.16569111418166912
1995,all,zeros_included,kingdom,Singave,22,2.227272727272727,0.1437908496732026,0.12436548223350254,0.6082862665016833,0.07564981486949868
1995,all,zeros_included,kingdom,Uvéa,83,3.5903614457831323,0.5424836601307189,0.7563451776649747,0.3202537295275196,0.24222236395736257
1995,all,zeros_included,district,Alo,48,0.9791666666666666,0.3137254901960784,0.11928934010152284,1.3889850848420773,0.16569111418166912
1995,all,zeros_included,district,Sigave,22,2.227272727272727,0.1437908496732026,0.12436548223350254,0.6082862665016833,0.07564981486949868
