year,gid,name,pixels,area_km2,sum_of_lights,mean_dn,density_sol_per_km2
1992,MSR.1_1,Saint Anthon,36,37.7446,237.0,6.583333333333333,6.279051838961329
1992,MSR.2_1,Saint Georges,29,27.7753,94.0,3.2413793103448274,3.3843051887363385
1992,MSR.3_1,Saint Peter,34,35.1256,192.0,5.647058823529412,5.466091046208274
1993,MSR.1_1,Saint Anthon,36,37.7446,371.0,10.305555555555555,9.829233047487987
1993,MSR.2_1,Saint Georges,29,27.7753,151.0,5.206896551724138,5.436490249991352
1993,MSR.3_1,Saint Peter,34,35.1256,243.0,7.147058823529412,6.918021480357347
1994,MSR.1_1,Saint Anthon,36,37.7446,371.0,10.305555555555555,9.829233047487987
1994,MSR.2_1,Saint Georges,29,27.7753,151.0,5.206896551724138,5.436490249991352
1994,MSR.3_1,Saint Peter,34,35.1256,243.0,7.147058823529412,6.918021480357347
1995,MSR.1_1,Saint Anthon,36,37.7446,373.0,10.36111111111111,9.88222082671973
1995,MSR.2_1,Saint Georges,29,27.7753,152.0,5.241379310344827,5.472493496680037
1995,MSR.3_1,Saint Peter,34,35.1256,245.0,7.205882352941177,6.97495992875535
1996,MSR.1_1,Saint Anthon,36,37.7446,383.0,10.63888888888889,10.147159722878435
1996,MSR.2_1,Saint Georges,29,27.7753,122.0,4.206896551724138,4.392396096019503
1996,MSR.3_1,Saint Peter,34,35.1256,248.0,7.294117647058823,7.060367601352354
1997,MSR.1_1,Saint Anthon,36,37.7446,222.0,6.166666666666667,5.88164349472327
1997,MSR.2_1,Saint Georges,29,27.7753,112.0,3.8620689655172415,4.032363629132658
1997,MSR.3_1,Saint Peter,34,35.1256,259.0,7.617647058823529,7.37352906754137
1998,MSR.1_1,Saint Anthon,36,37.7446,56.0,1.5555555555555556,1.4836578184887528
1998,MSR.2_1,Saint Georges,29,27.7753,26.0,0.896551724137931,0.9360844139057957
1998,MSR.3_1,Saint Peter,34,35.1256,274.0,8.058823529411764,7.8005674305263915
1999,MSR.1_1,Saint Anthon,36,37.7446,56.0,1.5555555555555556,1.4836578184887528
1999,MSR.2_1,Saint Georges,29,27.7753,27.0,0.9310344827586207,0.9720876605944802
1999,MSR.3_1,Saint Peter,34,35.1256,279.0,8.205882352941176,7.942913551521399
2000,MSR.1_1,Saint Anthon,36,37.7446,145.0,4.027777777777778,3.841613994301235
2000,MSR.2_1,Saint Georges,29,27.7753,99.0,3.413793103448276,3.5643214221797606
2000,MSR.3_1,Saint Peter,34,35.1256,279.0,8.205882352941176,7.942913551521399
2001,MSR.1_1,Saint Anthon,36,37.7446,147.0,4.083333333333333,3.894601773532976
2001,MSR.2_1,Saint Georges,29,27.7753,111.0,3.8275862068965516,3.996360382443974
2001,MSR.3_1,Saint Peter,34,35.1256,280.0,8.235294117647058,7.9713827757204
2002,MSR.1_1,Saint Anthon,36,37.7446,168.0,4.666666666666667,4.450973455466259
2002,MSR.2_1,Saint Georges,29,27.7753,122.0,4.206896551724138,4.392396096019503
2002,MSR.3_1,Saint Peter,34,35.1256,282.0,8.294117647058824,8.028321224118402
2003,MSR.1_1,Saint Anthon,36,37.7446,117.0,3.25,3.0997850850568587
2003,MSR.2_1,Saint Georges,29,27.7753,90.0,3.103448275862069,3.2402922019816005
2003,MSR.3_1,Saint Peter,34,35.1256,288.0,8.470588235294118,8.199136569312412
2004,MSR.1_1,Saint Anthon,36,37.7446,113.0,3.138888888888889,2.993809526593376
2004,MSR.2_1,Saint Georges,29,27.7753,85.0,2.9310344827586206,3.0602759685381784
2004,MSR.3_1,Saint Peter,34,35.1256,288.0,8.470588235294118,8.199136569312412
2005,MSR.1_1,Saint Anthon,36,37.7446,119.0,3.3055555555555554,3.1527728642886
2005,MSR.2_1,Saint Georges,29,27.7753,101.0,3.4827586206896552,3.6363279155571293
2005,MSR.3_1,Saint Peter,34,35.1256,297.0,8.735294117647058,8.455359587103425
2006,MSR.1_1,Saint Anthon,36,37.7446,151.0,4.194444444444445,4.000577331996459
2006,MSR.2_1,Saint Georges,29,27.7753,165.0,5.689655172413793,5.940535703632935
2006,MSR.3_1,Saint Peter,34,35.1256,297.0,8.735294117647058,8.455359587103425
2007,MSR.1_1,Saint Anthon,36,37.7446,73.0,2.0277777777777777,1.9340539419585527
2007,MSR.2_1,Saint Georges,29,27.7753,107.0,3.689655172413793,3.852347395689236
2007,MSR.3_1,Saint Peter,34,35.1256,301.0,8.852941176470589,8.56923648389943
2008,MSR.1_1,Saint Anthon,36,37.7446,65.0,1.8055555555555556,1.7221028250315882
2008,MSR.2_1,Saint Georges,29,27.7753,80.0,2.7586206896551726,2.880259735094756
2008,MSR.3_1,Saint Peter,34,35.1256,297.0,8.735294117647058,8.455359587103425
2009,MSR.1_1,Saint Anthon,36,37.7446,88.0,2.4444444444444446,2.3314622861966114
2009,MSR.2_1,Saint Georges,29,27.7753,82.0,2.8275862068965516,2.952266228472125
2009,MSR.3_1,Saint Peter,34,35.1256,301.0,8.852941176470589,8.56923648389943
2010,MSR.1_1,Saint Anthon,36,37.7446,48.0,1.3333333333333333,1.2717067015617882
2010,MSR.2_1,Saint Georges,29,27.7753,67.0,2.310344827586207,2.4122175281418583
2010,MSR.3_1,Saint Peter,34,35.1256,306.0,9.0,8.711582604894437
2011,MSR.1_1,Saint Anthon,36,37.7446,0.0,0.0,0.0
2011,MSR.2_1,Saint Georges,29,27.7753,22.0,0.7586206896551724,0.7920714271510579
2011,MSR.3_1,Saint Peter,34,35.1256,303.0,8.911764705882353,8.626174932297433
2012,MSR.1_1,Saint Anthon,36,37.7446,0.0,0.0,0.0
2012,MSR.2_1,Saint Georges,29,27.7753,22.0,0.7586206896551724,0.7920714271510579
2012,MSR.3_1,Saint Peter,34,35.1256,308.0,9.058823529411764,8.76852105329244
2013,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2013,MSR.2_1,Saint Georges,29,27.7753,20.0,0.6896551724137931,0.720064933773689
2013,MSR.3_1,Saint Peter,34,35.1256,308.0,9.058823529411764,8.76852105329244
2014,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2014,MSR.2_1,Saint Georges,29,27.7753,21.5,0.7413793103448276,0.7740698038067156
2014,MSR.3_1,Saint Peter,34,35.1256,312.6666669845581,9.196078440722298,8.901377441937903
2015,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2015,MSR.2_1,Saint Georges,29,27.7753,21.5,0.7413793103448276,0.7740698038067156
2015,MSR.3_1,Saint Peter,34,35.1256,323.50000190734863,9.51470593845143,9.209794082677698
2016,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2016,MSR.2_1,Saint Georges,29,27.7753,21.5,0.7413793103448276,0.7740698038067156
2016,MSR.3_1,Saint Peter,34,35.1256,323.50000190734863,9.51470593845143,9.209794082677698
2017,MSR.1_1,Saint Anthon,36,37.7446,16.0,0.4444444444444444,0.4239022338539294
2017,MSR.2_1,Saint Georges,29,27.7753,29.5,1.0172413793103448,1.0620957773161912
2017,MSR.3_1,Saint Peter,34,35.1256,344.01667070388794,10.118137373643762,9.793887726463032
2018,MSR.1_1,Saint Anthon,36,37.7446,18.0,0.5,0.4768900130856705
2018,MSR.2_1,Saint Georges,29,27.7753,29.5,1.0172413793103448,1.0620957773161912
2018,MSR.3_1,Saint Peter,34,35.1256,353.08333826065063,10.384804066489725,10.052008717874322
2019,MSR.1_1,Saint Anthon,36,37.7446,14.0,0.3888888888888889,0.3709144546221882
2019,MSR.2_1,Saint Georges,29,27.7753,37.5,1.293103448275862,1.3501217508256669
2019,MSR.3_1,Saint Peter,34,35.1256,356.08333826065063,10.473039360607372,10.137416390471326
2020,MSR.1_1,Saint Anthon,36,37.7446,10.0,0.2777777777777778,0.26493889615870586
2020,MSR.2_1,Saint Georges,29,27.7753,39.5,1.3620689655172413,1.4221282442030359
2020,MSR.3_1,Saint Peter,34,35.1256,394.4333372116089,11.600980506223792,11.229211108637626
2021,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2021,MSR.2_1,Saint Georges,29,27.7753,37.5,1.293103448275862,1.3501217508256669
2021,MSR.3_1,Saint Peter,34,35.1256,394.4333372116089,11.600980506223792,11.229211108637626
2022,MSR.1_1,Saint Anthon,36,37.7446,8.0,0.2222222222222222,0.2119511169269647
2022,MSR.2_1,Saint Georges,29,27.7753,37.5,1.293103448275862,1.3501217508256669
2022,MSR.3_1,Saint Peter,34,35.1256,394.4333391189575,11.60098056232228,11.229211162938363
