year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,county,all,,20,0.5021117731577454,0.6752380918146479,0.451099981776668,352538.0,
1993,adm1,county,all,,20,0.44205997356712423,0.5395185946497255,0.35710350362370924,481256.0,
1994,adm1,county,all,,20,0.41267082422960977,0.48443779554850663,0.3182620989274478,521415.0,
1995,adm1,county,all,,20,0.37636020594558284,0.39809593801420745,0.266804987757498,623165.0,
1996,adm1,county,all,,20,0.36670558880648296,0.37662551447623416,0.254177964079187,651480.0,
1997,adm1,county,all,,20,0.3497130673910256,0.3510249747058196,0.23621107789042375,683873.0,
1998,adm1,county,all,,20,0.33952227962025017,0.32572480348115923,0.2206771468183888,726925.0,
1999,adm1,county,all,,20,0.3421567583648144,0.3256702191274022,0.22177806266481837,730154.0,
2000,adm1,county,all,,20,0.3360820221289891,0.31532254735761356,0.21505381741978044,750477.0,
2001,adm1,county,all,,20,0.34047964083796045,0.3203744503414357,0.21911088336822104,751389.0,
2002,adm1,county,all,,20,0.33840387265677574,0.3179190360423706,0.21715183787839828,755648.0,
2003,adm1,county,all,,20,0.3170487823783885,0.29032415022051744,0.19712790277322315,804228.0,
2004,adm1,county,all,,20,0.3198749312486595,0.29396512380431045,0.19964328778491086,797096.0,
2005,adm1,county,all,,20,0.33322346286720816,0.3092516513429167,0.2113194683530716,782113.0,
2006,adm1,county,all,,20,0.3392872224078971,0.31915812480802963,0.21791847861663516,766628.0,
2007,adm1,county,all,,20,0.3445050200918758,0.3294986430126936,0.2245594352496418,749108.0,
2008,adm1,county,all,,20,0.38737917124723253,0.3910359780369557,0.2703225726417628,679729.0,
2009,adm1,county,all,,20,0.39364765086781195,0.39631847182464225,0.2759082233115876,678104.0,
2010,adm1,county,all,,20,0.38489079570203066,0.37977763559057176,0.26518402401831204,701584.0,
2011,adm1,county,all,,20,0.39044864358364806,0.39644846639950587,0.2741009030153478,678402.0,
2012,adm1,county,all,,20,0.38871713347668235,0.3989949484335695,0.27406076556927456,674676.0,
2013,adm1,county,all,,20,0.3783322166809353,0.37818344298191664,0.2606854314363418,699187.0,
2014,adm1,county,all,,20,0.3776477606796229,0.3761201689691759,0.2594649137783027,702570.5226150751,
2015,adm1,county,all,,20,0.38568348149341136,0.3903052700527805,0.2690532248139602,684451.7075558901,
2016,adm1,county,all,,20,0.3851151601794278,0.3894286603957369,0.26835820374976554,686652.5111461878,
2017,adm1,county,all,,20,0.3645136771950417,0.35381136455802387,0.24456089250297997,733959.979796648,
2018,adm1,county,all,,20,0.3625695832722262,0.3481905215918647,0.2415554286636622,743473.0742070675,
2019,adm1,county,all,,20,0.3598173281807664,0.34321491513019026,0.23833349551400343,753724.6287525892,
2020,adm1,county,all,,20,0.3463707262255289,0.32266014902061296,0.2233196575968369,784467.2427469492,
2021,adm1,county,all,,20,0.3367583739249944,0.30684139379109293,0.21271513696734912,812480.076900959,
2022,adm1,county,all,,20,0.33589681800329085,0.30514667798374107,0.21167451679211424,816463.8000454903,
1992,adm2,subregion,all,,168,0.49549398534550204,0.45813020700567053,0.43930592531540186,352538.0,
1993,adm2,subregion,all,,168,0.4451508827005761,0.3657877200368048,0.3366783645141579,481256.0,
1994,adm2,subregion,all,,168,0.4200370936129616,0.3240605072822955,0.29599871072979667,521415.0,
1995,adm2,subregion,all,,168,0.37628275227966834,0.2592749578367699,0.23181442459221327,623165.0,
1996,adm2,subregion,all,,168,0.3719461050543642,0.25048364757301056,0.2259078997132059,651480.0,
1997,adm2,subregion,all,,168,0.3542451121776913,0.22824276520294678,0.20370766282071806,683873.0,
1998,adm2,subregion,all,,168,0.3420921377184285,0.21185823611321572,0.18956738035603787,726925.0,
1999,adm2,subregion,all,,168,0.34514657816301475,0.21463777317451485,0.19363093527800296,730154.0,
2000,adm2,subregion,all,,168,0.33891075160781337,0.2079733955701514,0.18719866935404103,750477.0,
2001,adm2,subregion,all,,168,0.3508879318319187,0.22230533106678346,0.20114300524327539,751389.0,
2002,adm2,subregion,all,,168,0.348615739661994,0.2195677206742696,0.19855564353640978,755648.0,
2003,adm2,subregion,all,,168,0.3275821722264607,0.19504738240098474,0.1743418029176795,804228.0,
2004,adm2,subregion,all,,168,0.33003572692943095,0.1980015435863272,0.17686532032715685,797096.0,
2005,adm2,subregion,all,,168,0.3427087405770566,0.21212713826391588,0.1920028706980152,782113.0,
2006,adm2,subregion,all,,168,0.3522130254990259,0.22309847249973824,0.20276555621089767,766628.0,
2007,adm2,subregion,all,,168,0.36208418289854705,0.23525506669201818,0.2143240328951594,749108.0,
2008,adm2,subregion,all,,168,0.406520584913582,0.29443966477756733,0.2831051437924985,679729.0,
2009,adm2,subregion,all,,168,0.41037131939040905,0.2991684393358931,0.2894480146673326,678104.0,
2010,adm2,subregion,all,,168,0.4005496562728541,0.2853666652478081,0.26999462905909427,701584.0,
2011,adm2,subregion,all,,168,0.4072534084863251,0.2968083945448793,0.2770740321864573,678402.0,
2012,adm2,subregion,all,,168,0.4097156300323892,0.3008856866559281,0.27713875847009617,674676.0,
2013,adm2,subregion,all,,168,0.39585797026749203,0.2807929019140207,0.25645980204436214,699187.0,
2014,adm2,subregion,all,,168,0.3954077541948471,0.2798752524382687,0.25600030991837897,702570.5226150751,
2015,adm2,subregion,all,,168,0.4073958919457785,0.29682030700653744,0.27407190811726506,684451.7075558901,
2016,adm2,subregion,all,,168,0.40654272093598887,0.2956754019200855,0.2727202167938358,686652.5111461878,
2017,adm2,subregion,all,,168,0.377150415066259,0.25642188662127824,0.23223509453668145,733959.979796648,
2018,adm2,subregion,all,,168,0.3719807930110737,0.25013839975269014,0.22652305687196492,743473.0742070675,
2019,adm2,subregion,all,,168,0.36740302737658825,0.24436241097714784,0.22141212789977885,753724.6287525892,
2020,adm2,subregion,all,,168,0.34949806335135736,0.22315599979472925,0.19944606575579046,784467.2427469492,
2021,adm2,subregion,all,,168,0.3378989460351376,0.20961954970973773,0.18598151576069805,812480.076900959,
2022,adm2,subregion,all,,168,0.33614866323914083,0.20785820103258035,0.1822973365230224,816463.8000454903,
1992,pixel,pixel (1 km),all,lit_only,29113,0.4248938886398741,0.31832008381340327,0.33732380299477815,352538.0,0.3129319703761031
1993,pixel,pixel (1 km),all,lit_only,37191,0.4132786513437061,0.302028435409636,0.3031500613566732,481256.0,0.3997613749959692
1994,pixel,pixel (1 km),all,lit_only,45715,0.4548803688686214,0.36402242512168403,0.37989810098656973,521415.0,0.49138477744456266
1995,pixel,pixel (1 km),all,lit_only,52251,0.4050779817683894,0.30320082314765656,0.2793393702974224,623165.0,0.5616394182709361
1996,pixel,pixel (1 km),all,lit_only,52499,0.39581458724858876,0.2871426705200483,0.2608861520671235,651480.0,0.5643051390366859
1997,pixel,pixel (1 km),all,lit_only,61355,0.4317960727951722,0.3385736044837345,0.33031878779170143,683873.0,0.6594971676716864
1998,pixel,pixel (1 km),all,lit_only,61734,0.41524528529070515,0.3131540229184485,0.2960465263057608,726925.0,0.6635709909386992
1999,pixel,pixel (1 km),all,lit_only,61096,0.4115751726028567,0.30734517978451165,0.2892172299944228,730154.0,0.6567132092913267
