year,gid,name,pixels,area_km2,sum_of_lights,mean_dn,density_sol_per_km2
1992,HUN.1_1,Bács-Kiskun,8317,8318.4482,19435.0,2.3367800889743897,2.3363732558559107
1992,HUN.2_1,Baranya,4490,4484.6474,13235.0,2.947661469933185,2.951179608822665
1992,HUN.3_1,Békés,5652,5654.3942,13886.0,2.456829440905874,2.455789176199963
1992,HUN.4_1,Borsod-Abaúj-Zemplén,7245,7245.3891,30230.0,4.172532781228433,4.172308675960907
1992,HUN.5_1,Budapest,573,566.0107,27885.0,48.66492146596859,49.26585207245589
1992,HUN.6_1,Csongrád,4322,4322.451,20115.0,4.654095326237853,4.653609716165465
1992,HUN.7_1,Fejér,4356,4349.6275,18428.0,4.230486685032139,4.236684683774144
1992,HUN.8_1,Gyor-Moson-Sopron,4232,4235.7328,13953.0,3.297022684310019,3.294117160683364
1992,HUN.9_1,Hajdú-Bihar,6315,6324.7243,20826.0,3.297862232779097,3.292791739389777
1992,HUN.10_1,Heves,3604,3596.1109,10899.0,3.024139844617092,3.0307741850308623
1992,HUN.11_1,Jász-Nagykun-Szolnok,5504,5501.1568,14431.0,2.621911337209302,2.6232664310113414
1992,HUN.12_1,Komárom-Esztergom,2234,2230.089,15334.0,6.863921217547001,6.875958879799495
1992,HUN.13_1,Nógrád,2558,2562.6613,5691.0,2.2247849882720874,2.2207382944578726
1992,HUN.14_1,Pest,6482,6490.1406,49456.0,7.6297439062017895,7.620173936881755
1992,HUN.15_1,Somogy,5952,5956.6294,13184.0,2.21505376344086,2.2133322558320194
1992,HUN.16_1,Szabolcs-Szatmár-Bereg,5950,5948.7214,29441.0,4.948067226890756,4.949130764224981
1992,HUN.17_1,Tolna,3748,3746.6317,6698.0,1.7870864461045892,1.7877391121861854
1992,HUN.18_1,Vas,3371,3373.7653,6583.0,1.9528329872441412,1.9512323496979207
1992,HUN.19_1,Veszprém,4310,4312.9376,12253.0,2.84292343387471,2.840987070950696
1992,HUN.20_1,Zala,3818,3819.4458,10575.0,2.7697747511786277,2.7687262654150326
1993,HUN.1_1,Bács-Kiskun,8317,8318.4482,30123.0,3.6218588433329324,3.621228278165557
1993,HUN.2_1,Baranya,4490,4484.6474,25133.0,5.597550111358575,5.604230986667174
1993,HUN.3_1,Békés,5652,5654.3942,17391.0,3.076963906581741,3.075661066058876
1993,HUN.4_1,Borsod-Abaúj-Zemplén,7245,7245.3891,35251.0,4.8655624568668046,4.86530112921925
