iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
COL,COL.1_2,Amazonas,109165.7672,127768,127768,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.2_2,Antioquia,62913.3949,74132,74132,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.3_2,Arauca,23719.9036,27928,27928,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.4_2,Atlántico,3312.7716,3942,3942,0,0.0,0.0,0.031933038794113876,0.5069254032140784,0.4611415579918124,0.0,0.5388584420081923,adm1
COL,COL.5_2,Bogotá D.C.,1640.0698,1924,1924,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.6_2,Bolívar,26626.3372,31510,31510,0,0.0,0.0,0.0,0.009630604613742816,0.9903693953862472,0.0,0.009630604613742816,adm1
COL,COL.7_2,Boyacá,23070.9673,27125,27125,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.8_2,Caldas,7406.0916,8701,8701,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.9_2,Caquetá,89902.0083,105193,105193,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.10_2,Casanare,44384.6896,52152,52152,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.11_2,Cauca,30512.8591,35728,35728,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.12_2,Cesar,22371.7059,26532,26532,0,0.0,0.0,0.0,0.010000892134712098,0.9899991078652868,0.0,0.010000892134712098,adm1
COL,COL.13_2,Chocó,47528.4533,55904,55904,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.14_2,Córdoba,25131.9125,29709,29709,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.15_2,Cundinamarca,22351.9929,26240,26240,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.16_2,Guainía,70972.2565,83124,83124,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.17_2,Guaviare,55408.693,64859,64859,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.18_2,Huila,18703.6185,21903,21903,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.19_2,La Guajira,20438.6719,24386,24386,0,0.0,0.17552779345835867,0.4212253815504894,0.1948760851067758,0.20837073988439653,0.17552779345835867,0.7916292601156238,adm1
COL,COL.20_2,Magdalena,22776.4042,27066,27066,0,0.0,0.0,0.031068114930367843,0.12914842106384425,0.8397834640058449,0.0,0.1602165359942121,adm1
COL,COL.21_2,Meta,85456.5001,100146,100146,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.22_2,Nariño,31326.7673,36670,36663,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.23_2,Norte de Santander,21934.4526,25913,25913,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.24_2,Putumayo,25895.385,30296,30296,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.25_2,Quindío,1934.6733,2270,2270,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.26_2,Risaralda,3546.6115,4165,4165,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.27_1,San Andrés y Providencia,49.1887,59,59,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.28_2,Santander,30607.7886,36048,36048,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.29_2,Sucre,10716.9043,12692,12692,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.30_2,Tolima,23971.5757,28113,28113,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.31_2,Valle del Cauca,20887.3951,24490,24490,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.32_2,Vaupés,53169.3376,62210,62210,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
COL,COL.33_2,Vichada,99294.6936,116557,116557,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
