iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
GEO,GEO.1_1,Abkhazia,8812.9382,14033,14033,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.2_1,Ajaria,2839.3179,4419,4419,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.3_1,Guria,1934.8805,3026,3026,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.4_1,Imereti,6224.0012,9763,9763,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.5_1,Kakheti,11530.6482,17977,17977,0,0.0,0.0,0.04211153284920451,0.23326385546673542,0.724624611684112,0.0,0.27537538831593994,adm1
GEO,GEO.6_1,Kvemo Kartli,6310.3731,9798,9798,0,0.0,0.0,0.1983065573231738,0.23692152059277236,0.5647719220840428,0.0,0.43522807791594614,adm1
GEO,GEO.7_1,Mtskheta-Mtianeti,7014.6234,11027,11027,0,0.0,0.0,0.0,0.06307755059027571,0.9369224494097224,0.0,0.06307755059027571,adm1
GEO,GEO.8_1,Racha-Lechkhumi-Kvemo Svaneti,5236.9721,8278,8278,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.9_1,Samegrelo-Zemo Svaneti,7621.2404,12057,12057,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GEO,GEO.10_1,Samtskhe-Javakheti,6336.3383,9845,9845,0,0.0,0.0,0.0,0.08703832518837035,0.9129616748116296,0.0,0.08703832518837035,adm1
GEO,GEO.11_1,Shida Kartli,5743.9618,9003,9003,0,0.0,0.0,0.0,0.09675519413995956,0.9032448058600194,0.0,0.09675519413995956,adm1
GEO,GEO.12_1,Tbilisi,239.4684,373,373,0,0.0,0.0,0.11269460519595653,0.8470818955030309,0.040223499301013696,0.0,0.9597765006989875,adm1
