iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
ITA,ITA.1_1,Abruzzo,10784.0785,16935,16935,0,0.0,0.0,0.020361729477958997,0.11544625637950016,0.8641920141425168,0.0,0.13580798585745915,adm1
ITA,ITA.2_1,Apulia,19319.4825,29769,29769,0,0.0,0.0418619208629682,0.7178982127993776,0.24023986633758748,0.0,0.0418619208629682,0.9999999999999334,adm1
ITA,ITA.3_1,Basilicata,9993.2031,15288,15288,0,0.0,0.0,0.10038210959061701,0.45069560267154957,0.44892228773780735,0.0,0.5510777122621666,adm1
ITA,ITA.4_1,Calabria,15068.2263,22585,22585,0,0.0,0.0,0.0,0.16493763096446118,0.8350623690355193,0.0,0.16493763096446118,adm1
ITA,ITA.5_1,Campania,13635.9861,20972,20972,0,0.0,0.0,0.005585537996291584,0.10882353750477036,0.8855909244988858,0.0,0.11440907550106194,adm1
ITA,ITA.6_1,Emilia-Romagna,22096.3536,36027,36027,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ITA,ITA.7_1,Friuli-Venezia Giulia,7791.613,13067,13067,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ITA,ITA.8_1,Lazio,17226.3404,26948,26948,0,0.0,0.021725493743517576,0.27171031080016755,0.0784856635805783,0.6280785318757766,0.021725493743517576,0.3719214681242634,adm1
ITA,ITA.9_1,Liguria,5451.6304,8848,8848,0,0.0,0.0,0.0,0.009093246557454637,0.9909067534425452,0.0,0.009093246557454637,adm1
ITA,ITA.10_1,Lombardia,23899.8867,39706,39706,0,0.0,0.0,0.0014247662904971297,0.02164714303609643,0.9769280906734349,0.0,0.02307190932659356,adm1
ITA,ITA.11_1,Marche,9693.0123,15500,15500,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ITA,ITA.12_1,Molise,4436.7472,6909,6909,0,0.0,0.0,0.3414892428167969,0.30093327749171206,0.3575774796914873,0.0,0.642422520308509,adm1
ITA,ITA.13_1,Piemonte,25293.2252,41612,41612,0,0.0,0.0,0.00040229286501840245,0.0001430012362958403,0.9994547058986876,0.0,0.0005452941013142428,adm1
ITA,ITA.14_1,Sardegna,24080.8803,36621,36621,0,0.0,0.0,0.4378403625690529,0.309495583052983,0.25266405437795453,0.0,0.7473359456220359,adm1
ITA,ITA.15_1,Sicily,25747.701,37824,37824,0,0.0,0.0,0.8150477472833818,0.162320268585352,0.022631984131260448,0.0,0.9773680158687338,adm1
ITA,ITA.16_1,Toscana,23026.8804,36874,36874,0,0.0,0.0,0.03946625254972555,0.19504053686802883,0.7654932105822395,0.0,0.23450678941775438,adm1
ITA,ITA.17_1,Trentino-Alto Adige,13602.8722,22932,22932,0,0.0,0.0,0.05669133092322385,0.08444597264758923,0.8588626964291814,0.0,0.14113730357081308,adm1
ITA,ITA.18_1,Umbria,8449.0479,13424,13424,0,0.0,0.0,0.09621121640606511,0.22467735756476337,0.6791114260291753,0.0,0.3208885739708285,adm1
ITA,ITA.19_1,Valle d'Aosta,3247.1941,5405,5405,0,0.0,0.0016595125772981916,0.01382619891318942,0.005347110934442176,0.9791671775750695,0.0016595125772981916,0.020832822424929787,adm1
ITA,ITA.20_1,Veneto,17884.6102,29733,29733,0,0.0,0.0,0.0013102401093602653,0.005308016110260697,0.9933817437804059,0.0,0.006618256219620962,adm1
