iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
SWE,SWE.1_1,Blekinge,2983.81,6231,6229,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.2_1,Dalarna,30381.6974,72460,72460,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.3_1,Gävleborg,19668.1094,47640,47636,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.4_1,Gotland,3182.8584,6868,6867,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.5_1,Halland,5713.7218,12144,12143,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.6_1,Jämtland,54194.4014,139382,139382,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.7_1,Jönköping,11081.0709,23898,23898,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.8_1,Kalmar,11633.3033,24883,24881,2,0.0,0.0,0.0,8.012308998694477e-05,0.9999198769100132,0.0,8.012308998694477e-05,adm1
SWE,SWE.9_1,Kronoberg,9432.3582,19957,19957,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.10_1,Norrbotten,106121.5435,313553,313538,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.11_1,Orebro,9680.5931,21996,21996,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.12_1,Östergötland,12284.1005,27130,27126,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.13_1,Skåne,11282.735,23359,23357,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.14_1,Södermanland,7031.8615,15850,15850,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.15_1,Stockholm,7186.6376,16393,16384,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.16_1,Uppsala,7454.4248,17291,17290,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.17_1,Värmland,21966.9272,50534,50534,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.18_1,Västerbotten,59185.9591,161218,161213,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.19_1,Västernorrland,22955.4078,58728,58714,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.20_1,Västmanland,6922.0748,15939,15939,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
SWE,SWE.21_1,Västra Götaland,29673.5576,65429,65425,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
