iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
USA,USA.1_1,Alabama,133680.0872,185347,185347,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.2_1,Alaska,1490190.3828,4021599,3984541,37058,5.957035783655868e-07,0.0,0.11013667636647499,0.21239900787090596,0.6774637200599334,5.957035783655868e-07,0.32253627994095935,adm1
USA,USA.3_1,Arizona,295318.1198,416560,416560,0,0.0,0.6704985588683416,0.3281405514429349,0.0013346406680289984,2.624902074149203e-05,0.6704985588683416,0.9999737509793056,adm1
USA,USA.4_1,Arkansas,137796.8588,195724,195724,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.5_1,California,409591.8492,599596,599594,2,0.015567389185148358,0.35188696485115833,0.34799345542154364,0.0774006030570431,0.2071515874847278,0.3674543540363067,0.7928484125148935,adm1
USA,USA.6_1,Colorado,269533.0477,403666,403666,0,0.0,0.12097235144346898,0.7320856222717007,0.08204194193406597,0.06490008435060106,0.12097235144346898,0.9350999156492357,adm1
USA,USA.7_1,Connecticut,12890.9241,20055,20055,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.8_1,Delaware,5303.1282,7942,7942,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.9_1,District of Columbia,165.8353,248,248,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.10_1,Florida,147398.2063,195953,195952,1,0.0,0.0,0.0,0.0013152784720276416,0.9986847215279763,0.0,0.0013152784720276416,adm1
USA,USA.11_1,Georgia,152464.6154,211064,211064,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.12_1,Hawaii,16724.1114,20823,20823,0,0.0,0.0,0.07269546559472065,0.12318961795129142,0.8041149164539358,0.0,0.19588508354601208,adm1
USA,USA.13_1,Idaho,216388.6916,352094,352094,0,0.0,0.10875954123366122,0.5166609123050928,0.1529689935271172,0.22161055293382131,0.10875954123366122,0.7783894470658712,adm1
USA,USA.14_1,Illinois,150088.4959,228423,228423,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.15_1,Indiana,94303.7583,143077,143077,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.16_1,Iowa,145743.9218,228348,228348,0,0.0,0.0,0.0,0.045086081893334455,0.9549139181066042,0.0,0.045086081893334455,adm1
USA,USA.17_1,Kansas,212950.1366,316644,316644,0,0.0,0.0,0.5754096328619166,0.19866992119171176,0.22592044594611582,0.0,0.7740795540536284,adm1
USA,USA.18_1,Kentucky,104546.5418,153461,153461,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.19_1,Louisiana,120647.7791,164238,164236,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.20_1,Maine,84365.2805,139582,139581,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.21_1,Maryland,25715.1885,38536,38536,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.22_1,Massachusetts,21006.7009,33004,33004,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.23_1,Michigan,250416.2928,410868,410868,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.24_1,Minnesota,225389.277,379489,379489,0,0.0,0.0,0.006285817519403738,0.16124553083803073,0.8324686516426165,0.0,0.16753134835743447,adm1
USA,USA.25_1,Mississippi,123639.0897,171354,171354,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.26_1,Missouri,180439.0366,267910,267910,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.27_1,Montana,380943.498,649332,649332,0,0.0,0.0007857725707981573,0.844442147134774,0.07204922089390958,0.08272285940032308,0.0007857725707981573,0.9172771405994817,adm1
USA,USA.28_1,Nebraska,200380.3574,311314,311314,0,0.0,0.0,0.6842713017365102,0.2629275708943303,0.05280112736910282,0.0,0.9471988726308405,adm1
USA,USA.29_1,Nevada,286262.3596,430968,430968,0,0.0,0.7396992916406657,0.2585115791002101,0.0014012255093379924,0.0003879037493140192,0.7396992916406657,0.9996120962502139,adm1
USA,USA.30_1,New Hampshire,23997.7176,38579,38579,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.31_1,New Jersey,19701.8722,30009,30008,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.32_1,New Mexico,314980.2856,444943,444943,0,0.0,0.528818636489044,0.44915457024285543,0.014747504856022269,0.007279288411804598,0.528818636489044,0.9927207115879217,adm1
USA,USA.33_1,New York,135172.2905,214882,214880,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.34_1,North Carolina,127780.01,182899,182898,1,5.559276909972913e-06,0.0,0.0,0.0,0.9999944407230901,5.559276909972913e-06,5.559276909972913e-06,adm1
USA,USA.35_1,North Dakota,183207.7798,314660,314660,0,0.0,0.0,0.8298457127470922,0.1692070547612878,0.0009472324917182142,0.0,0.99905276750838,adm1
USA,USA.36_1,Ohio,119964.2557,183486,183486,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.37_1,Oklahoma,181052.3328,259295,259295,0,0.0,0.0,0.38371382881654287,0.2246845168455629,0.39160165433814,0.0,0.6083983456621058,adm1
USA,USA.38_1,Oregon,251453.5566,405965,405964,1,0.0,0.08888710560113998,0.4811311670188144,0.0699256401756756,0.36005608720413773,0.08888710560113998,0.63994391279563,adm1
USA,USA.39_1,Pennsylvania,117192.719,180290,180290,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.40_1,Rhode Island,2826.5712,4401,4401,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.41_1,South Carolina,80124.7435,112495,112493,2,0.00031229945878661914,0.0,0.0,0.0,0.9996877005412165,0.00031229945878661914,0.00031229945878661914,adm1
USA,USA.42_1,South Dakota,199708.8363,325090,325090,0,0.0,0.0,0.815944727991561,0.1834735231795811,0.0005817488288501165,0.0,0.9994182511711421,adm1
USA,USA.43_1,Tennessee,109040.1903,156650,156650,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
USA,USA.44_1,Texas,686135.7844,938582,938580,2,0.0,0.13719537054908648,0.5527455266178509,0.10956507137952604,0.20049403145404632,0.13719537054908648,0.7995059685464634,adm1
