year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,municipality,0.3324268964473083,0.050028920819323,0.2823979756279869,0.15049600785612996,0.849503992143875,,1.6653345369377348e-15,19
1993,all,lit_only,theil_l,municipality,0.27342058818883763,0.04466402783382067,0.2287565603550185,0.16335283355828897,0.8366471664417167,,1.5543122344752192e-15,19
1994,all,lit_only,theil_l,municipality,0.28998096068996837,0.048183101215430554,0.2417978594745395,0.1661595337183025,0.8338404662817033,,1.6653345369377348e-15,19
1995,all,lit_only,theil_l,municipality,0.2841287888383588,0.04012424313564318,0.2440045457027173,0.14121850622630822,0.8587814937736977,,1.6653345369377348e-15,19
1996,all,lit_only,theil_l,municipality,0.26697278164586435,0.034187121906552105,0.23278565973931373,0.12805470915720854,0.871945290842797,,1.4988010832439613e-15,19
1997,all,lit_only,theil_l,municipality,0.3593707753492725,0.04736658162919796,0.312004193720076,0.13180421135570186,0.8681957886443022,,1.4988010832439613e-15,21
1998,all,lit_only,theil_l,municipality,0.3652026907508069,0.05255149783708179,0.3126511929137265,0.14389679804670408,0.8561032019532997,,1.3877787807814457e-15,21
1999,all,lit_only,theil_l,municipality,0.382883678738784,0.04799320438680153,0.33489047435198277,0.12534669679546226,0.8746533032045386,,3.3306690738754696e-16,21
2000,all,lit_only,theil_l,municipality,0.3319291801304597,0.03479340594466302,0.2971357741857973,0.104821775328665,0.8951782246713369,,6.106226635438361e-16,21
2001,all,lit_only,theil_l,municipality,0.3114725020930661,0.031558981610376444,0.2799135204826902,0.10132188683849469,0.898678113161507,,5.551115123125783e-16,21
2002,all,lit_only,theil_l,municipality,0.35852671681100473,0.03588787713123748,0.3226388396797675,0.10009819477457677,0.8999018052254238,,2.220446049250313e-16,21
2003,all,lit_only,theil_l,municipality,0.3216365981173115,0.03465395727168662,0.28698264084562547,0.10774258114447278,0.8922574188555291,,6.106226635438361e-16,21
2004,all,lit_only,theil_l,municipality,0.3382549978711703,0.0349937373981111,0.30326126047305985,0.10345371869845663,0.8965462813015452,,6.661338147750939e-16,21
2005,all,lit_only,theil_l,municipality,0.3633227920996812,0.03495586752943913,0.3283669245702429,0.09621160105983288,0.9037883989401694,,8.326672684688674e-16,21
2006,all,lit_only,theil_l,municipality,0.3070613812848329,0.02986624630821505,0.2771951349766178,0.09726474290985766,0.9027352570901421,,5.551115123125783e-17,21
2007,all,lit_only,theil_l,municipality,0.2845874165247681,0.028001055351305402,0.2565863611734627,0.09839175495965201,0.9016082450403479,,0.0,21
2008,all,lit_only,theil_l,municipality,0.27562299795355627,0.029056575152269858,0.2465664228012861,0.1054214465701662,0.8945785534298327,,3.3306690738754696e-16,21
2009,all,lit_only,theil_l,municipality,0.28767845476575565,0.02967787417569889,0.2580005805900558,0.10316335368202781,0.8968366463179689,,9.43689570931383e-16,21
2010,all,lit_only,theil_l,municipality,0.3189310609727811,0.027718985490000517,0.29121207548278016,0.08691215401050627,0.9130878459894923,,4.440892098500626e-16,21
2011,all,lit_only,theil_l,municipality,0.2804319281188845,0.024252245942612754,0.2561796821762706,0.08648175728525252,0.9135182427147432,,1.1657341758564144e-15,21
2012,all,lit_only,theil_l,municipality,0.2799571151424354,0.027109704205853832,0.2528474109365808,0.0968352034634343,0.9031647965365631,,7.216449660063518e-16,21
2013,all,lit_only,theil_l,municipality,0.3476113020365584,0.033182955363893686,0.31442834667266406,0.09545994382082498,0.9045400561791732,,6.106226635438361e-16,21
2014,all,lit_only,theil_l,municipality,0.3388596360418038,0.025944921616647843,0.31291471442515667,0.07656539421368888,0.9234346057863132,,7.216449660063518e-16,21
2015,all,lit_only,theil_l,municipality,0.32526088094655564,0.024311846307480997,0.30094903463907546,0.07474568179465681,0.9252543182053458,,8.326672684688674e-16,21
2016,all,lit_only,theil_l,municipality,0.3377133382232201,0.023636082586631024,0.3140772556365898,0.06998859657419916,0.930011403425803,,7.216449660063518e-16,21
2017,all,lit_only,theil_l,municipality,0.42106359235332186,0.032883316394227764,0.3881802759590961,0.07809584345785658,0.9219041565421482,,1.9984014443252818e-15,21
2018,all,lit_only,theil_l,municipality,0.4372888946084949,0.03805103796301953,0.39923785664547784,0.08701578849169415,0.9129842115083114,,2.4424906541753444e-15,21
2019,all,lit_only,theil_l,municipality,0.41783223036466194,0.032078286816980016,0.38575394354768405,0.07677312683366666,0.9232268731663384,,2.1094237467877974e-15,21
2020,all,lit_only,theil_l,municipality,0.41746397812640956,0.032896457672909926,0.38456752045350173,0.07880070951402846,0.9211992904859766,,2.1094237467877974e-15,21
2021,all,lit_only,theil_l,municipality,0.39114000873021143,0.036482615501218243,0.3546573932289938,0.09327252310407884,0.9067274768959228,,6.106226635438361e-16,21
2022,all,lit_only,theil_l,municipality,0.38843795328206254,0.03693951689959466,0.3514984363824688,0.09509759946853388,0.9049024005314685,,9.43689570931383e-16,21
1992,all,zeros_included,theil_l,municipality,,,,,,,,0
1993,all,zeros_included,theil_l,municipality,,,,,,,,0
1994,all,zeros_included,theil_l,municipality,,,,,,,,0
1995,all,zeros_included,theil_l,municipality,,,,,,,,0
