iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
ROU,ROU.1_1,Alba,6243.9256,10475,10475,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.2_1,Arad,7751.6926,13028,13028,0,0.0,0.0,0.0,0.1517670925952381,0.8482329074047881,0.0,0.1517670925952381,adm1
ROU,ROU.3_1,Argeș,6825.8702,11226,11226,0,0.0,0.0,0.0,0.11868784822317037,0.8813121517768472,0.0,0.11868784822317037,adm1
ROU,ROU.4_1,Bacău,6619.48,11155,11155,0,0.0,0.0,0.0,0.48435625333772747,0.515643746662256,0.0,0.48435625333772747,adm1
ROU,ROU.5_1,Bihor,7541.8984,12831,12831,0,0.0,0.0,0.0,7.820704528152963e-05,0.9999217929547185,0.0,7.820704528152963e-05,adm1
ROU,ROU.6_1,Bistrița-Năsăud,5356.5149,9163,9163,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.7_1,Botoșani,4990.1877,8637,8637,0,0.0,0.0,0.0,0.20884014486323763,0.7911598551367561,0.0,0.20884014486323763,adm1
ROU,ROU.9_1,Brăila,4769.4959,7850,7850,0,0.0,0.0,0.6275983357710933,0.372401664228918,0.0,0.0,1.0000000000000113,adm1
ROU,ROU.8_1,Brașov,5366.5824,8938,8938,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.10_1,Bucharest,241.4256,393,393,0,0.0,0.0,0.0,0.529248943505238,0.4707510564947621,0.0,0.529248943505238,adm1
ROU,ROU.11_1,Buzău,6099.1656,10066,10066,0,0.0,0.0,0.0,0.6776126702389782,0.3223873297610168,0.0,0.6776126702389782,adm1
ROU,ROU.12_1,Călărași,5082.7721,8256,8256,0,0.0,0.0,0.17377520666099322,0.826224793338974,0.0,0.0,0.9999999999999672,adm1
ROU,ROU.13_1,Caraș-Severin,8522.9235,14043,14043,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.14_1,Cluj,6673.2146,11326,11326,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.15_1,Constanța,7061.4828,11457,11457,0,0.0,0.0,0.8842328128088756,0.11576718719112851,0.0,0.0,1.000000000000004,adm1
ROU,ROU.16_1,Covasna,3713.0113,6203,6203,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.17_1,Dâmbovița,4052.836,6645,6645,0,0.0,0.0,0.0,0.16772079884630425,0.8322792011537022,0.0,0.16772079884630425,adm1
ROU,ROU.18_1,Dolj,7414.0719,12008,12008,0,0.0,0.0,0.0,0.5691538062368796,0.43084619376314964,0.0,0.5691538062368796,adm1
ROU,ROU.19_1,Galați,4466.7321,7443,7443,0,0.0,0.0,0.13704886143079942,0.8629511385692101,0.0,0.0,1.0000000000000095,adm1
ROU,ROU.20_1,Giurgiu,3546.3202,5744,5744,0,0.0,0.0,0.0,0.9745482425799793,0.025451757420025745,0.0,0.9745482425799793,adm1
ROU,ROU.21_1,Gorj,5585.5839,9180,9180,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.22_1,Harghita,6647.2699,11228,11228,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.23_1,Hunedoara,7059.9484,11756,11756,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.25_1,Ialomița,4444.7382,7258,7258,0,0.0,0.0,0.36160909473635877,0.6383909052636727,0.0,0.0,1.0000000000000315,adm1
ROU,ROU.24_1,Iași,5471.5182,9353,9353,0,0.0,0.0,0.0,0.6715386281253917,0.3284613718746374,0.0,0.6715386281253917,adm1
ROU,ROU.26_1,Ilfov,1565.6318,2552,2552,0,0.0,0.0,0.0,0.6974448765701018,0.3025551234298895,0.0,0.6974448765701018,adm1
ROU,ROU.27_1,Maramureș,6298.2048,10862,10862,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.28_1,Mehedinți,4944.1258,8068,8068,0,0.0,0.0,0.0,0.036797963298680465,0.9632020367013152,0.0,0.036797963298680465,adm1
ROU,ROU.29_1,Mureș,6714.0159,11353,11353,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.30_1,Neamț,5886.6993,10020,10020,0,0.0,0.0,0.0,0.16643108436894746,0.8335689156311255,0.0,0.16643108436894746,adm1
ROU,ROU.31_1,Olt,5499.5837,8927,8927,0,0.0,0.0,0.0,0.6355282775688685,0.36447172243115816,0.0,0.6355282775688685,adm1
ROU,ROU.32_1,Prahova,4720.4998,7773,7773,0,0.0,0.0,0.0,0.2374406765633552,0.7625593234366511,0.0,0.2374406765633552,adm1
ROU,ROU.33_1,Sălaj,3864.9997,6605,6605,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.34_1,Satu Mare,4423.5937,7634,7634,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.35_1,Sibiu,5434.389,9066,9066,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.36_1,Suceava,8556.6737,14724,14724,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.37_1,Teleorman,5789.3923,9359,9359,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
ROU,ROU.38_1,Timiș,8692.6163,14472,14472,0,0.0,0.0,0.0,0.3140527441880889,0.6859472558118788,0.0,0.3140527441880889,adm1
ROU,ROU.39_1,Tulcea,8467.4488,13927,13927,0,0.0,0.0,0.9253855354341095,0.07461446456589628,0.0,0.0,1.0000000000000058,adm1
ROU,ROU.40_1,Vâlcea,5765.0195,9490,9490,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ROU,ROU.41_1,Vaslui,5322.7939,8987,8987,0,0.0,0.0,0.0,0.9453968857734947,0.05460311422649958,0.0,0.9453968857734947,adm1
ROU,ROU.42_1,Vrancea,4850.6975,8082,8082,0,0.0,0.0,0.00012438805399968625,0.6817520655304112,0.3181235464156179,0.0,0.681876453584411,adm1
