year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,district,0.3947747267472471,0.10026088603898599,0.29451384070825565,0.25396987001951016,0.7460301299804759,nan,5.495603971894525e-15,20
1993,all,lit_only,theil_l,district,0.384959696920809,0.10308231476910212,0.28187738215169844,0.2677743036313421,0.732225696368636,nan,8.43769498715119e-15,20
1994,all,lit_only,theil_l,district,0.4270016315226868,0.1181642844082369,0.3088373471144402,0.276730287860642,0.7232697121393353,nan,9.658940314238862e-15,20
1995,all,lit_only,theil_l,district,0.36219208491150234,0.09935731098247365,0.26283477392902016,0.2743221487204794,0.725677851279497,nan,8.548717289613705e-15,20
1996,all,lit_only,theil_l,district,0.3551054642951822,0.09731925802189026,0.25778620627328575,0.2740573373463874,0.7259426626535952,nan,6.217248937900877e-15,20
1997,all,lit_only,theil_l,district,0.4148963132857837,0.11155750489374405,0.3033388083920309,0.26888044391202487,0.7311195560879541,nan,8.715250743307479e-15,20
1998,all,lit_only,theil_l,district,0.43303403583645717,0.11878456082000108,0.3142494750164444,0.2743076778954672,0.7256923221045058,nan,1.1657341758564144e-14,20
1999,all,lit_only,theil_l,district,0.4287042399630505,0.1211426218310518,0.307561618131984,0.28257854842185126,0.7174214515781144,nan,1.4710455076283324e-14,20
2000,all,lit_only,theil_l,district,0.4227221758784248,0.12477523736840315,0.297946938510004,0.2951707870757379,0.7048292129242203,nan,1.7708057242771247e-14,20
2001,all,lit_only,theil_l,district,0.42937854312725154,0.12807145649260293,0.30130708663462974,0.2982716731950143,0.7017283268049417,nan,1.887379141862766e-14,20
2002,all,lit_only,theil_l,district,0.4378664542610741,0.12790443286100453,0.3099620214000501,0.29210831662555864,0.7078916833743968,nan,1.9484414082171497e-14,20
2003,all,lit_only,theil_l,district,0.4355153640994973,0.1294318180578405,0.30608354604163823,0.2971923122057082,0.7028076877942491,nan,1.8596235662471372e-14,20
2004,all,lit_only,theil_l,district,0.4616090130953703,0.1403377017358099,0.3212713113595414,0.30401854763354796,0.695981452366411,nan,1.8984813721090177e-14,20
2005,all,lit_only,theil_l,district,0.44405990517533045,0.1365493300763727,0.30751057509893726,0.30750204755022464,0.6924979524497292,nan,2.0483614804334138e-14,20
2006,all,lit_only,theil_l,district,0.4490971247780721,0.13790477179571045,0.31119235298234116,0.3070711527352977,0.6929288472646565,nan,2.0483614804334138e-14,20
2007,all,lit_only,theil_l,district,0.42654698837578886,0.13257183518395332,0.29397515319181594,0.31080241754551374,0.6891975824544403,nan,1.9595436384634013e-14,20
2008,all,lit_only,theil_l,district,0.3777538449875396,0.11736101600153159,0.26039282898599136,0.31068119506606956,0.6893188049338864,nan,1.6653345369377348e-14,20
2009,all,lit_only,theil_l,district,0.3632935967524311,0.11293194110533195,0.2503616556470881,0.31085585354340883,0.6891441464565607,nan,1.1046719095020308e-14,20
2010,all,lit_only,theil_l,district,0.3636466953541674,0.11665602754019656,0.24699066781396484,0.32079496123725654,0.679205038762727,nan,5.995204332975845e-15,20
2011,all,lit_only,theil_l,district,0.3295666000973304,0.1011724354630352,0.22839416463428597,0.30698631303401525,0.6930136869659567,nan,9.2148511043888e-15,20
