iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
ARG,ARG.1_1,Buenos Aires,307064.3966,445982,445981,1,0.0,0.00042514170477380125,0.1493615907587743,0.19227445849686178,0.6579388090397967,0.00042514170477380125,0.3420611909604099,adm1
ARG,ARG.2_1,Catamarca,101354.2047,133127,133127,0,0.0407042746562473,0.6901630738149536,0.2691326515288337,0.0,0.0,0.7308673484712008,1.0000000000000346,adm1
ARG,ARG.3_1,Chaco,99842.4521,130063,130063,0,0.0,0.0,0.32924955612763585,0.2603403030264611,0.4104101408460354,0.0,0.5895898591540969,adm1
ARG,ARG.4_1,Chubut,224408.3309,361421,361421,0,0.0,0.7994328759889504,0.11916594213478797,0.023297342241956835,0.05810383963341874,0.7994328759889504,0.9418961603656951,adm1
ARG,ARG.5_1,Ciudad de Buenos Aires,211.9536,300,300,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ARG,ARG.6_1,Córdoba,164698.1126,226759,226759,0,0.0,0.0,0.3478285149150962,0.5658548605144421,0.08631662457094676,0.0,0.9136833754295384,adm1
ARG,ARG.7_1,Corrientes,88960.1714,118379,118379,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ARG,ARG.8_1,Entre Ríos,77924.5474,107270,107159,111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ARG,ARG.9_1,Formosa,75588.3316,97267,97267,0,0.0,0.0,0.35104116835700766,0.296149165066963,0.352809666576065,0.0,0.6471903334239706,adm1
ARG,ARG.10_1,Jujuy,53132.7063,67550,67550,0,0.0,0.7114070029067366,0.12044921578162965,0.16259005114165495,0.005553730169951547,0.7114070029067366,0.9944462698300212,adm1
ARG,ARG.11_1,La Pampa,142800.3752,208550,208550,0,0.0,0.14253090937322488,0.7809128975038343,0.07655619312275655,0.0,0.14253090937322488,0.9999999999998157,adm1
ARG,ARG.12_1,La Rioja,91095.1133,122277,122277,0,0.0,0.5898892214784534,0.41011077852162364,0.0,0.0,0.5898892214784534,1.000000000000077,adm1
ARG,ARG.13_1,Mendoza,148804.1302,210704,210704,0,0.0,0.3420686820960233,0.6287866648035361,0.028933051057573152,0.00021160204268932112,0.3420686820960233,0.9997883979571325,adm1
ARG,ARG.14_1,Misiones,29991.4404,39229,39229,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
ARG,ARG.15_1,Neuquén,94521.0758,140857,140857,0,0.0,0.4595771755294568,0.23118756377407104,0.11061090484589747,0.19862435585081836,0.4595771755294568,0.8013756441494253,adm1
ARG,ARG.16_1,Río Negro,202508.8981,309422,309422,0,0.0,0.8648311435074036,0.09488657837969361,0.011941785891053812,0.028340492221804493,0.8648311435074036,0.971659507778151,adm1
ARG,ARG.17_1,Salta,155221.9379,198818,198818,0,0.032261265703533264,0.2921548981566818,0.39280225059399493,0.15627526890641746,0.12650631663889794,0.32441616386021505,0.8734936833606275,adm1
ARG,ARG.18_1,San Juan,88829.9095,120647,120647,0,0.0,0.8681020466597661,0.13130922041559367,0.0005641773425345051,2.455558233877901e-05,0.8681020466597661,0.9999754444178943,adm1
ARG,ARG.19_1,San Luis,75872.3442,106355,106355,0,0.0,0.06261353117441501,0.9373864688255766,0.0,0.0,0.06261353117441501,0.9999999999999917,adm1
ARG,ARG.20_1,Santa Cruz,242843.6931,428310,428310,0,0.0,0.7629016134942614,0.18611212496519774,0.01892745510721727,0.032058806433437705,0.7629016134942614,0.9679411935666765,adm1
ARG,ARG.21_1,Santa Fe,133065.7182,180507,180507,0,0.0,0.0,0.0,0.14123702002763744,0.8587629799723212,0.0,0.14123702002763744,adm1
ARG,ARG.22_1,Santiago del Estero,136865.9113,180489,180489,0,0.0,0.0,0.8348050934679347,0.16301120979567502,0.0021836967363478756,0.0,0.9978163032636098,adm1
ARG,ARG.23_1,Tierra del Fuego,20911.005,41589,41587,2,0.0,0.0,0.15402665494481138,0.1618813343918019,0.6840920106635345,0.0,0.3159079893366133,adm1
ARG,ARG.24_1,Tucumán,22540.4614,29500,29500,0,0.0,0.14235070974146433,0.29476839307952213,0.5191541135694289,0.04372678360962695,0.14235070974146433,0.9562732163904153,adm1
