year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,admin-1 unit,Antananarivo,59852,0.07959633763282764,0.10119588061144955,0.6741191453233338,6.0568148117418605,4.083014824273132
1992,all,zeros_included,admin-1 unit,Antsiranana,43846,0.014778999224558683,0.07413343883729227,0.09169378802886656,6.495455856824952,0.595592952486567
1992,all,zeros_included,admin-1 unit,Fianarantsoa,100800,0.0002876984126984127,0.17042947212514392,0.004103580019810386,9.527557574755445,0.03909709490135954
1992,all,zeros_included,admin-1 unit,Mahajanga,151691,0.001621717834281533,0.2564743755568969,0.03480967878873638,9.401294457336597,0.32725604025821464
1992,all,zeros_included,admin-1 unit,Toamasina,71242,0.012689144044243565,0.12045373465416175,0.12791849441064101,7.246668276808599,0.9269828954627103
1992,all,zeros_included,admin-1 unit,Toliary,164016,0.002902155887230514,0.2773130982150556,0.06735531342861185,7.988158470520476,0.5380449174993274
1992,all,zeros_included,admin-2 unit,Analamanga,17337,0.25500374920689856,0.029312854744381153,0.6255836988821282,4.934919534282969,3.087205215942409
1992,all,zeros_included,admin-2 unit,Bongolava,18002,0.0,0.030437215845206755,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Itasy,6460,0.0,0.010922364979448708,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Vakinankaratra,18053,0.018999612252811167,0.03052344504241293,0.0485354464412056,6.942669801475789,0.3369655783085037
1992,all,zeros_included,admin-2 unit,Diana,20085,0.030321135175504107,0.033959086782078526,0.08617518041601811,5.832004693434351,0.5025740566437696
1992,all,zeros_included,admin-2 unit,Sava,23761,0.0016413450612347965,0.04017435205521374,0.005518607612848451,7.831386466441505,0.04321834897286242
1992,all,zeros_included,admin-2 unit,Amoron'i mania,16564,0.0,0.028005890637707184,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Atsimo-Atsinana,16521,0.0,0.027933187589082368,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Haute matsiatra,20902,0.0,0.035340444705949985,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Ihorombe,26132,0.0,0.0441831643410145,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Vatovavy Fitovinany,20681,0.001402253275953774,0.0349667848513899,0.004103580019810386,7.943634623488716,0.032597340325622295
1992,all,zeros_included,admin-2 unit,Betsiboka,29545,0.0,0.049953757479537474,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Boeny,30178,0.007654582808668566,0.051024013986037633,0.032687137399179285,7.974510069092126,0.260663906319553
1992,all,zeros_included,admin-2 unit,Melaky,40799,0.00036765607000171575,0.06898166699636654,0.0021225413895570966,8.959861723591308,0.019017677353030938
1992,all,zeros_included,admin-2 unit,Sofia,51169,0.0,0.08651493709495525,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Alaotra-Mangoro,27408,0.0,0.04634058503974151,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Analanjirofo,21812,0.0,0.036879044107079754,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Atsinanana,22022,0.041049859231677414,0.03723410550734047,0.12791849441064101,6.072627698356943,0.7768013922901764
1992,all,zeros_included,admin-2 unit,Androy,18783,0.0,0.03175770610046209,0.0,0.0,0.0
1992,all,zeros_included,admin-2 unit,Anosy,29627,0.0008438248894589395,0.05009240050249642,0.0035375689825951607,8.543454440772127,0.03022305943389036
1992,all,zeros_included,admin-2 unit,Atsimo-Andrefana,66623,0.00603395223871636,0.11264407461699864,0.05688410924013018,7.341905542722817,0.41763775692296196
1992,all,zeros_included,admin-2 unit,Menabe,48983,0.0010003470591837984,0.08281891699509847,0.006933635205886515,8.697135602396619,0.06030276560314622
