year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,region,Amazonas,39588,0.01659593816307972,0.030628539597066195,0.0030593998547134315,6.074253933836449,0.01858357160267172
1992,all,zeros_included,region,Ancash,35897,0.2379864612641725,0.02777287778912512,0.03978151135284147,4.339024524955244,0.1726129533997646
1992,all,zeros_included,region,Apurímac,21099,0.027299872031849852,0.01632392535512023,0.002682213571255611,5.825505402546826,0.01562524965013398
1992,all,zeros_included,region,Arequipa,63275,0.23628605294350058,0.04895475505214619,0.06962113733306015,4.446748314657693,0.309587675100337
1992,all,zeros_included,region,Ayacucho,43564,0.03789826462216509,0.033704700894376875,0.007688080913442733,5.9114408580717575,0.04544763563188701
1992,all,zeros_included,region,Cajamarca,32902,0.07963041760379308,0.02545569894469718,0.012200346452586287,5.0832795556979935,0.062017771694864415
1992,all,zeros_included,region,Callao,164,43.44512195121951,0.00012688391668987713,0.0331784230819379,0.09837460584964886,0.0032639142933985326
1992,all,zeros_included,region,Cusco,72238,0.10254990448240538,0.055889270572215516,0.034496246763648555,4.981479099657085,0.17184233226972861
1992,all,zeros_included,region,Huancavelica,22088,0.05509779065555958,0.017089097267353696,0.005667107493434164,4.981064360926339,0.028228227165083514
1992,all,zeros_included,region,Huánuco,37080,0.07553937432578209,0.028688144090613685,0.013043194814387095,5.32970249299248,0.0695163479188255
1992,all,zeros_included,region,Ica,21178,0.7021437340636509,0.016385046266208646,0.06924395104960232,3.08380762073516,0.213535023936576
1992,all,zeros_included,region,Junín,44624,0.3241529221943349,0.03452480425834804,0.06735801963231322,3.5616633319678037,0.23990658863837744
1992,all,zeros_included,region,La Libertad,25303,0.5268545231790697,0.01957648624392659,0.06207741166390374,3.5036343262070706,0.21749655038774032
1992,all,zeros_included,region,Lambayeque,14281,0.782368181499895,0.01104895862346424,0.052028424013262055,2.9586090149964677,0.1539317643216958
1992,all,zeros_included,region,Lima,32349,0.4379424402609045,0.025027852567078266,0.06597034663885112,3.084189448777753,0.20346504703575555
1992,all,zeros_included,region,Lima Province,2698,19.689399555226093,0.002087395166032247,0.2473690092573621,0.6338668848147124,0.15679902329766587
1992,all,zeros_included,region,Loreto,375455,0.028099239589298317,0.2904829325658404,0.04912734926518524,6.6779883049659485,0.3280718638468845
1992,all,zeros_included,region,Madre de Dios,84350,0.007468879668049793,0.06526011202921425,0.002933671093560825,7.75861337720013,0.02276121979080635
1992,all,zeros_included,region,Moquegua,15744,0.19296239837398374,0.012180856002228206,0.014146813940059977,4.219577257398351,0.059693574366123034
1992,all,zeros_included,region,Pasco,23975,0.10344108446298228,0.018549035991706125,0.011548419542906104,4.636738473897834,0.05354700120730638
1992,all,zeros_included,region,Piura,35860,0.368739542665923,0.027744251539628013,0.06157449661929331,3.654105169350104,0.22499968639669018
