year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,district,Al Butnan,82854,0.1025780288217829,0.05127027816418568,0.009882236392303508,5.1438193792464535,0.050832439065025346
1992,all,zeros_included,district,Al Jabal al Akhdar,8531,1.3367717735318252,0.005279005757340237,0.013260033394261584,2.415745570713482,0.03203286693970028
1992,all,zeros_included,district,Al Jabal al Gharbi,85590,0.23644117303423298,0.052963322326896135,0.023530629235327224,4.032561257353942,0.09488870381554057
1992,all,zeros_included,district,Al Jifarah,1714,9.58343057176196,0.0010606278124582309,0.01909937815978085,0.6558613084745009,0.012526543150923171
1992,all,zeros_included,district,Al Jufrah,111263,0.3773581514070266,0.06884984381420078,0.0488193407656495,3.8519115899285836,0.18804778450787826
1992,all,zeros_included,district,Al Kufrah,429781,0.018474525397818888,0.26594963936179167,0.009232257554405206,6.936441396574343,0.06403901348421248
1992,all,zeros_included,district,Al Marj,10068,0.45152959872864523,0.00623010549348277,0.005285874413391192,2.7523341481181127,0.014548492650640376
1992,all,zeros_included,district,Al Marqab,8222,4.262466553150085,0.005087795725806052,0.04074983605184948,1.3646687652498553,0.055610028449011466
1992,all,zeros_included,district,Al Wahat,194078,2.421675821061635,0.12009598867343554,0.5464868585673955,2.1973715556678535,1.200834678562276
1992,all,zeros_included,district,An Nuqat al Khams,6347,3.0488419725854734,0.00392754068008891,0.022500430218551026,1.7334219806170175,0.039002740314175714
1992,all,zeros_included,district,Az Zawiyah,3194,7.247651847213525,0.0019764557952109624,0.02691656550716954,1.022613017407085,0.02752523027152211
1992,all,zeros_included,district,Benghazi,15331,2.8493248972669756,0.00948686405647441,0.05079253233615651,2.0444643304153436,0.1038435206127399
1992,all,zeros_included,district,Darnah,18504,0.46017077388672717,0.01145032499517334,0.00990084043775319,3.462394843086383,0.03428061887389777
1992,all,zeros_included,district,Ghat,52181,0.10469327916291371,0.032289743221635324,0.0063521187682261514,4.595400730177069,0.02919053122567792
1992,all,zeros_included,district,Misratah,28223,1.0338376501435,0.01746446834947996,0.033926802383178224,3.2500031131009592,0.11026221336289027
1992,all,zeros_included,district,Murzuq,267406,0.028237960255192478,0.1654715524026871,0.008779946699409787,6.116300986073998,0.05370079665527723
1992,all,zeros_included,district,Nalut,67618,0.16452719690023365,0.04184220036336094,0.012935625351732736,3.861373581496542,0.0499492819933177
1992,all,zeros_included,district,Sabha,17165,0.6769006699679581,0.010621748191858536,0.0135100252549917,3.302516911798667,0.044617086883437185
1992,all,zeros_included,district,Surt,78668,0.32632074032643515,0.04867997009945397,0.029849028171175827,4.035867756368027,0.12046673035496942
1992,all,zeros_included,district,Tripoli,2441,16.68168783285539,0.0015104973688509576,0.047347295669443325,0.46646447353983467,0.022085831347981776
1992,all,zeros_included,district,Wadi al Hayat,33278,0.24785143337940982,0.020592515952733374,0.009590385429311605,4.012078374156216,0.03847737798076397
1992,all,zeros_included,district,Wadi ash Shati',93567,0.10342321544989153,0.05789951139339515,0.011251959238536422,4.732420660358581,0.053249004369962376
1992,all,lit_only,district,Al Butnan,853,9.963657678780773,0.013242668405446106,0.009882236392303506,0.5677436250247272,0.005610576712717675
1992,all,lit_only,district,Al Jabal al Akhdar,1199,9.511259382819016,0.018614254886435967,0.013260033394261583,0.45352685883230137,0.006013781293310875
1992,all,lit_only,district,Al Jabal al Gharbi,2175,9.304367816091954,0.033766475711424715,0.02353062923532722,0.3600214680010714,0.008471531680291433
1992,all,lit_only,district,Al Jifarah,1280,12.8328125,0.019871765016378683,0.019099378159780845,0.3638915662304383,0.006950102632590078
1992,all,lit_only,district,Al Jufrah,3625,11.582344827586207,0.05627745951904119,0.04881934076564949,0.42786911008317663,0.020888287888245795
1992,all,lit_only,district,Al Kufrah,646,12.291021671826625,0.010029031406703616,0.009232257554405205,0.43620984475126345,0.004027201634510773
1992,all,lit_only,district,Al Marj,756,6.0132275132275135,0.011736761212798659,0.005285874413391192,0.16325816804243898,0.0008629621732326478
1992,all,lit_only,district,Al Marqab,3097,11.316112366806587,0.048080356449784985,0.040749836051849474,0.3882891777652344,0.015822720334640737
1992,all,lit_only,district,Al Wahat,30780,15.269460688758935,0.4778538493782311,0.5464868585673954,0.35597654396479816,0.19453650323500088
1992,all,lit_only,district,An Nuqat al Khams,1535,12.606514657980457,0.02383059320323537,0.022500430218551023,0.313970101331845,0.007064462355728572
1992,all,lit_only,district,Az Zawiyah,1639,14.12385600976205,0.02544517411081614,0.026916565507169535,0.35542526737595725,0.009566827492228201
1992,all,lit_only,district,Benghazi,3343,13.067005683517799,0.05189946128887026,0.0507925323361565,0.5214560155249881,0.026486071530436285
1992,all,lit_only,district,Darnah,871,9.776119402985074,0.01352211510098893,0.009900840437753189,0.40629461602761063,0.004022658164007572
1992,all,lit_only,district,Ghat,674,8.1053412462908,0.0104637262664369,0.006352118768226151,0.24615711815147545,0.0015636192501424493
1992,all,lit_only,district,Misratah,1824,15.99671052631579,0.02831726514833962,0.033926802383178224,0.5108977563954076,0.017333127219236123
1992,all,lit_only,district,Murzuq,838,9.010739856801909,0.013009796159160418,0.008779946699409787,0.3507957048631467,0.0030799675910803148
1992,all,lit_only,district,Nalut,1696,6.559551886792453,0.026330088646701753,0.012935625351732734,0.1757718990721333,0.0022737194337596953
1992,all,lit_only,district,Sabha,1028,11.302529182879377,0.015959511278779127,0.013510025254991698,0.4872596519219847,0.006582890203204478
1992,all,lit_only,district,Surt,2167,11.846331333640979,0.033642277180072344,0.029849028171175823,0.44397501355584224,0.013252222686926503
1992,all,lit_only,district,Tripoli,2328,17.491408934707902,0.03614177262353872,0.04734729566944332,0.41906621199820293,0.01984165184455253
1992,all,lit_only,district,Wadi al Hayat,812,10.157635467980295,0.012606150932265227,0.009590385429311604,0.29892691734244137,0.002866824352509984
1992,all,lit_only,district,Wadi ash Shati',1247,7.760224538893344,0.019359446074550167,0.01125195923853642,0.41448356984083423,0.00466375223289213
1992,dark,zeros_included,district,Al Butnan,82854,0.1025780288217829,0.06984572300953515,0.009974321901024307,5.1438193792464535,0.05130611028933116
1992,dark,zeros_included,district,Al Jabal al Akhdar,8531,1.3367717735318252,0.0071916125110959555,0.013383594182760467,2.415745570713482,0.03233135836723032
1992,dark,zeros_included,district,Al Jabal al Gharbi,85590,0.23644117303423298,0.07215216443848352,0.02374989437710659,4.032561257353942,0.09577290393136827
1992,dark,zeros_included,district,Al Jifarah,1714,9.58343057176196,0.00144489788348593,0.01927735163504239,0.6558613084745009,0.01264326906728196
1992,dark,zeros_included,district,Al Jufrah,111263,0.3773581514070266,0.09379444177963538,0.049274253363502364,3.8519115899285836,0.18980006761595225
1992,dark,zeros_included,district,Al Marj,10068,0.45152959872864523,0.008487299819682813,0.005335129704913107,2.7523341481181127,0.014684059671471655
1992,dark,zeros_included,district,Al Marqab,8222,4.262466553150085,0.006931126253221304,0.04112955469388138,1.3646687652498553,0.056128218619375496
1992,dark,zeros_included,district,Al Wahat,194078,2.421675821061635,0.16360728788283682,0.551579179615251,2.1973715556678535,1.2120243999851625
1992,dark,zeros_included,district,An Nuqat al Khams,6347,3.0488419725854734,0.0053505057564091,0.022710095670869675,1.7334219806170175,0.039366179017800866
1992,dark,zeros_included,district,Az Zawiyah,3194,7.247651847213525,0.002692534328969697,0.027167381772774644,1.022613017407085,0.027781718249707325
1992,dark,zeros_included,district,Benghazi,15331,2.8493248972669756,0.012923996179534885,0.051265831698134465,2.0444643304153436,0.10481116427591218
1992,dark,zeros_included,district,Darnah,18504,0.46017077388672717,0.015598827558940284,0.009993099304297209,3.462394843086383,0.03460005549764878
1992,dark,zeros_included,district,Ghat,52181,0.10469327916291371,0.04398845767688408,0.006411309629991269,4.595400730177069,0.02946253695505315
1992,dark,zeros_included,district,Misratah,28223,1.0338376501435,0.023791921216816454,0.0342429420435448,3.2500031131009592,0.11128966824325631
1992,dark,zeros_included,district,Murzuq,267406,0.028237960255192478,0.22542261577096767,0.0088617607571049,6.116300986073998,0.05420119605703256
1992,dark,zeros_included,district,Nalut,67618,0.16452719690023365,0.057001811601838745,0.013056163213189248,3.861373581496542,0.050414723707115965
1992,dark,zeros_included,district,Sabha,17165,0.6769006699679581,0.014470053774816796,0.013635915539240078,3.302516911798667,0.0450328416761986
1992,dark,zeros_included,district,Surt,78668,0.32632074032643515,0.066316935063052,0.030127169963665726,4.035867756368027,0.12158927384697782
1992,dark,zeros_included,district,Tripoli,2441,16.68168783285539,0.0020577571374499155,0.04778849132953404,0.46646447353983467,0.02229163344929405
1992,dark,zeros_included,district,Wadi al Hayat,33278,0.24785143337940982,0.028053274076222157,0.009679751387180666,4.012078374156216,0.03883592120771619
1992,dark,zeros_included,district,Wadi ash Shati',93567,0.10342321544989153,0.07887675628012136,0.011356808216991672,4.732420660358581,0.05374519384182149
1992,dark,lit_only,district,Al Butnan,853,9.963657678780773,0.013376825003528471,0.009974321901024307,0.5677436250247272,0.005662857673251068
1992,dark,lit_only,district,Al Jabal al Akhdar,1199,9.511259382819016,0.018802829049508366,0.013383594182760467,0.45352685883230137,0.0060698194295936165
1992,dark,lit_only,district,Al Jabal al Gharbi,2175,9.304367816091954,0.034108551445104836,0.02374989437710659,0.3600214680010714,0.008550471838516305
1992,dark,lit_only,district,Al Jifarah,1280,12.8328125,0.020073078551601925,0.01927735163504239,0.3638915662304383,0.007014865679250475
1992,dark,lit_only,district,Al Jufrah,3625,11.582344827586207,0.05684758574184139,0.049274253363502364,0.42786911008317663,0.02108293093665473
1992,dark,lit_only,district,Al Marj,756,6.0132275132275135,0.011855662019539888,0.005335129704913107,0.16325816804243898,0.000871003501892912
1992,dark,lit_only,district,Al Marqab,3097,11.316112366806587,0.048567440839305594,0.04112955469388138,0.3882891777652344,0.015970160973937438
1992,dark,lit_only,district,Al Wahat,30780,15.269460688758935,0.48269481079555254,0.551579179615251,0.35597654396479816,0.19634925008237572
1992,dark,lit_only,district,An Nuqat al Khams,1535,12.606514657980457,0.024072012169303873,0.022710095670869675,0.313970101331845,0.007130291039038846
1992,dark,lit_only,district,Az Zawiyah,1639,14.12385600976205,0.02570294980162153,0.027167381772774644,0.35542526737595725,0.009655973930493136
1992,dark,lit_only,district,Benghazi,3343,13.067005683517799,0.05242523562344159,0.051265831698134465,0.5214560155249881,0.02673287632988383
1992,dark,lit_only,district,Darnah,871,9.776119402985074,0.013659102670660372,0.009993099304297209,0.40629461602761063,0.004060142444765218
1992,dark,lit_only,district,Ghat,674,8.1053412462908,0.01056973042482789,0.006411309629991269,0.24615711815147545,0.0015781895020954531
1992,dark,lit_only,district,Misratah,1824,15.99671052631579,0.028604136936032743,0.0342429420435448,0.5108977563954076,0.01749464226242501
1992,dark,lit_only,district,Murzuq,838,9.010739856801909,0.013141593614251885,0.0088617607571049,0.3507957048631467,0.003108667611117186
1992,dark,lit_only,district,Nalut,1696,6.559551886792453,0.02659682908087255,0.013056163213189248,0.1757718990721333,0.0022949066025780003
1992,dark,lit_only,district,Sabha,1028,11.302529182879377,0.016121191211755297,0.013635915539240078,0.4872596519219847,0.006644231459287703
1992,dark,lit_only,district,Surt,2167,11.846331333640979,0.03398309470415732,0.030127169963665726,0.44397501355584224,0.013375710693017654
1992,dark,lit_only,district,Tripoli,2328,17.491408934707902,0.036507911615726,0.04778849132953404,0.41906621199820293,0.020026542038576796
1992,dark,lit_only,district,Wadi al Hayat,812,10.157635467980295,0.012733859206172472,0.009679751387180666,0.29892691734244137,0.0028935382428111373
1992,dark,lit_only,district,Wadi ash Shati',1247,7.760224538893344,0.01955556949519344,0.011356808216991672,0.41448356984083423,0.004707210411776428
1992,dark_wide,zeros_included,district,Al Jabal al Akhdar,8531,1.3367717735318252,0.024578214672597784,0.01579766138092395,2.415745570713482,0.03816313050859846
1992,dark_wide,zeros_included,district,Al Jifarah,1714,9.58343057176196,0.0049381151036024615,0.022754505949057945,0.6558613084745009,0.014923800045439958
1992,dark_wide,zeros_included,district,Al Marj,10068,0.45152959872864523,0.0290063844008574,0.006297454282504409,2.7523341481181127,0.017332698467949534
1992,dark_wide,zeros_included,district,Al Marqab,8222,4.262466553150085,0.023687971051236545,0.04854830241633293,1.3646687652498553,0.06625235191347362
1992,dark_wide,zeros_included,district,Al Wahat,194078,2.421675821061635,0.5591479014451334,0.6510703317314952,2.1973715556678535,1.430643427686021
1992,dark_wide,zeros_included,district,An Nuqat al Khams,6347,3.0488419725854734,0.018286007329384377,0.026806431548777564,1.7334219806170175,0.04646685766855651
1992,dark_wide,zeros_included,district,Az Zawiyah,3194,7.247651847213525,0.009202065134717772,0.0320677010967212,1.022613017407085,0.032792848579826554
