year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,district,all,,22,0.7156863301482033,0.9707809785404133,1.3643758536027062,860028.0,nan
1993,adm1,district,all,,22,0.7086963604403822,0.9472807349966946,1.3025402113347695,902897.0,nan
1994,adm1,district,all,,22,0.7091890719402869,0.9479036468216404,1.3120860397008594,901424.0,nan
1995,adm1,district,all,,22,0.7101777291593876,0.9521588617621406,1.3111389329228824,925423.0,nan
1996,adm1,district,all,,22,0.7135363328977664,0.9653775125359767,1.3160732187206647,943761.0,nan
1997,adm1,district,all,,22,0.7144968089920722,0.9713747118396189,1.3129412499438469,944197.0,nan
1998,adm1,district,all,,22,0.7133815530614358,0.9678554352960366,1.3003837170478327,928788.0,nan
1999,adm1,district,all,,22,0.7100681956274899,0.9574253928027827,1.2813732287501702,953515.0,nan
2000,adm1,district,all,,22,0.7090076093038871,0.9530325493300659,1.2753772685783713,990470.0,nan
2001,adm1,district,all,,22,0.7126949947514645,0.9657870681163794,1.28968421870764,1002643.0,nan
2002,adm1,district,all,,22,0.7124569004091994,0.9657696315516797,1.280833780558066,1018817.0,nan
2003,adm1,district,all,,22,0.708838091496607,0.953201302599927,1.2590795710690708,1060621.0,nan
2004,adm1,district,all,,22,0.7108894619421202,0.9609443547426917,1.270513891804525,1103564.0,nan
2005,adm1,district,all,,22,0.7082109752028161,0.9518927592908861,1.2504415978590406,1122890.0,nan
2006,adm1,district,all,,22,0.7121990008200101,0.9655622911490604,1.2870814201952159,1136855.0,nan
2007,adm1,district,all,,22,0.7150116918987028,0.9756514436492816,1.301168751924126,1140387.0,nan
2008,adm1,district,all,,22,0.7255050578861777,1.01143979178382,1.370283661261518,1064218.0,nan
2009,adm1,district,all,,22,0.7258552255036976,1.012001735726051,1.3701524052598113,1115064.0,nan
2010,adm1,district,all,,22,0.7254659930902134,1.011601975812627,1.3642852427452807,1180424.0,nan
2011,adm1,district,all,,22,0.7294531741607411,1.0249644491930967,1.3990193494596277,1146444.0,nan
2012,adm1,district,all,,22,0.7291429345380824,1.0247165026687244,1.3962033212034313,1115933.0,nan
2013,adm1,district,all,,22,0.7298659306337449,1.0276898828634926,1.4042618309359933,1047888.0,nan
2014,adm1,district,all,,22,0.7309273747612319,1.0293406132997318,1.4176241855382257,1021557.7060909271,nan
2015,adm1,district,all,,22,0.7304491926824521,1.0265598955007669,1.4231274672750982,1025872.2994277477,nan
2016,adm1,district,all,,22,0.7289942038458297,1.020467873485522,1.4213786537346156,1040904.3961200714,nan
2017,adm1,district,all,,22,0.7209032336558354,0.9906267294466298,1.386581828644573,1115833.641024828,nan
2018,adm1,district,all,,22,0.7186726262715071,0.9831543729982544,1.379228971425959,1138333.3630158901,nan
2019,adm1,district,all,,22,0.7221613332806176,0.9943496042132267,1.4011651066796535,1075358.1936795712,nan
2020,adm1,district,all,,22,0.7194720300133675,0.9848114453789145,1.38516611611426,1093922.490397215,nan
2021,adm1,district,all,,22,0.7112518634822114,0.9573188908786642,1.3396998601452925,1183881.7388546467,nan
2022,adm1,district,all,,22,0.7086430340486667,0.948512402174278,1.3197994285987704,1219031.8028361797,nan
1992,adm1,district,dark,,21,0.7027720069750176,0.9266940686314971,1.2446770038728094,852088.0,nan
1993,adm1,district,dark,,21,0.6955775279297793,0.9036135565205311,1.1889192757197098,892851.0,nan
1994,adm1,district,dark,,21,0.6960914122124284,0.9042286557912143,1.1987620108264512,891347.0,nan
1995,adm1,district,dark,,21,0.6971265921905188,0.9084824778661247,1.197706814697534,914825.0,nan
1996,adm1,district,dark,,21,0.7006506035164739,0.9217195603008493,1.2031240508445293,932592.0,nan
1997,adm1,district,dark,,21,0.7016285440747478,0.9276266477809196,1.1980162612894583,933202.0,nan
1998,adm1,district,dark,,21,0.7004542979663089,0.924088407276499,1.1845089893974172,917802.0,nan
1999,adm1,district,dark,,21,0.6969748845590913,0.9136318290974063,1.1641423988416049,942266.0,nan
2000,adm1,district,dark,,21,0.6958408916819891,0.9091640204962468,1.1563499902227172,978789.0,nan
2001,adm1,district,dark,,21,0.6996919808044715,0.9218796617723297,1.1704134641417114,990701.0,nan
2002,adm1,district,dark,,21,0.6994491954425262,0.9218843214683916,1.1616087752728412,1006396.0,nan
