year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,province,Ahal,93004,0.27460109242613223,0.1899614782860901,0.12009084753413836,3.790212073063427,0.45516978018831045
1992,all,zeros_included,province,Aşgabat,966,17.981366459627328,0.0019730633953847472,0.08167814016476696,0.46766668241623544,0.03819814483678483
1992,all,zeros_included,province,Balkan,136442,0.1688043271133522,0.2786839708002958,0.10830229846142271,4.685155156959821,0.5074130721471363
1992,all,zeros_included,province,Daşoguz,76642,0.49480702486887085,0.15654195108600188,0.17832355264642816,3.325852584056592,0.5930778483672747
1992,all,zeros_included,province,Lebap,96352,0.5179342411159084,0.19679979738313785,0.23466124967084226,3.3953336436765253,0.7967532358745877
1992,all,zeros_included,province,Mary,86188,0.6833433888708405,0.17603973904908965,0.27694391152240155,3.1767294331430067,0.8797758750629657
1992,all,zeros_included,district,Ak bugdaý,20496,0.22872755659640906,0.041863258128163335,0.022044163563179477,3.987967152799957,0.08791140020090941
1992,all,zeros_included,district,Babadaýhan,7107,0.2249894470240608,0.014516109266044927,0.007518903058345559,3.5613776675184026,0.02677765343622769
1992,all,zeros_included,district,Bäherden,16434,0.1471948399659243,0.0335665878258312,0.011374750780574051,4.253190634018386,0.048378983484230885
1992,all,zeros_included,district,Gökdepe,12127,0.4158489321349056,0.024769502894234813,0.023713463491705226,3.409231372153402,0.0808446836783358
1992,all,zeros_included,district,Kaka,11175,0.34881431767337806,0.02282503462052231,0.01832938344054471,3.7598143504589574,0.06891507889482477
1992,all,zeros_included,district,Sarahs,4738,0.31764457577036725,0.009677406177363285,0.00707689124628522,3.486038896762564,0.024670318152708773
1992,all,zeros_included,district,Tejen,20888,0.30577364994255074,0.04266392153498613,0.03003329195350412,3.7227502963370798,0.1118064465198855
1992,all,zeros_included,district,Tejen city,39,0.0,7.965783894410471e-05,0.0,0.0,0.0
1992,all,zeros_included,district,Bagtyýarlyk,256,23.23828125,0.0005228822248638668,0.02797370499943573,0.30758406718475806,0.008604265957953041
1992,all,zeros_included,district,Berkararlyk,78,30.23076923076923,0.00015931567788820942,0.01108791332806681,0.21896722307370942,0.002427889591128761
1992,all,zeros_included,district,Büzmeýin,464,13.84051724137931,0.0009477240325657585,0.030197870819696798,0.5261715445547499,0.015889260331464677
1992,all,zeros_included,district,Köpetdag,168,15.720238095238095,0.00034314146006691256,0.012418651017567619,0.637330243272467,0.00791478187414224
1992,all,zeros_included,district,Awaza,239,2.3640167364016738,0.00048815957711900065,0.002656773125681827,1.5177149346323273,0.004032224250777118
