year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,province,all,,17,0.3596380786450375,0.20918142735429607,0.22678068901390247,1218551.0,
1993,adm1,province,all,,17,0.3259660940522888,0.16984648564868846,0.18075969316878365,1487462.0,
1994,adm1,province,all,,17,0.3137977568119963,0.15737212242292162,0.16777164753933035,1573542.0,
1995,adm1,province,all,,17,0.2986656945716053,0.1416186409198974,0.15031001812295344,1729805.0,
1996,adm1,province,all,,17,0.28405909894893755,0.12721677390107594,0.13437352295636634,1909850.0,
1997,adm1,province,all,,17,0.27954526989021256,0.12362958675149573,0.13084843394837156,1942548.0,
1998,adm1,province,all,,17,0.27691870477449276,0.12123451603530089,0.12824881579266623,1969569.0,
1999,adm1,province,all,,17,0.27518526334954063,0.11974733881087903,0.12671946532055695,1997604.0,
2000,adm1,province,all,,17,0.27423574795964045,0.11900286349640261,0.12601545412794754,2009460.0,
2001,adm1,province,all,,17,0.2715930840121681,0.1174405788888252,0.1253672961975639,2049917.0,
2002,adm1,province,all,,17,0.270744940845455,0.11667565172897665,0.12443316719753286,2057185.0,
2003,adm1,province,all,,17,0.2684452857269046,0.11463431568202612,0.12203808693431055,2073640.0,
2004,adm1,province,all,,17,0.2676981748693621,0.11393403973291263,0.12122640219012215,2081522.0,
2005,adm1,province,all,,17,0.26736075409797655,0.1135660028748815,0.12079089604031287,2092283.0,
2006,adm1,province,all,,17,0.2667038907652204,0.11290857109310255,0.12016807986367431,2114022.0,
2007,adm1,province,all,,17,0.2692762241332951,0.11533812871111616,0.12380305435825303,2106580.0,
2008,adm1,province,all,,17,0.2707547148841507,0.11682048679502466,0.1264085645131367,2106937.0,
2009,adm1,province,all,,17,0.26908118477341336,0.11519559943742494,0.12455259726349052,2134249.0,
2010,adm1,province,all,,17,0.2621139113459259,0.10925680722635879,0.11716146341758003,2209998.0,
2011,adm1,province,all,,17,0.25951786237798347,0.1070912993141488,0.11470098489498057,2236036.0,
2012,adm1,province,all,,17,0.2579852371960707,0.10595946097194445,0.1136339668730671,2247454.0,
2013,adm1,province,all,,17,0.25500399804392004,0.10393665512410556,0.11187642572651857,2264169.0,
2014,adm1,province,all,,17,0.25274887325924955,0.10273941179853321,0.11088688663632258,2282437.8692002296,
2015,adm1,province,all,,17,0.2505270999658893,0.10149956036247781,0.10986563284838889,2304550.3228787184,
2016,adm1,province,all,,17,0.2489642130832621,0.10112435165064047,0.10985976772992359,2319860.569025755,
2017,adm1,province,all,,17,0.23964193711970894,0.09375776119926443,0.10159646880578675,2407991.8345546722,
2018,adm1,province,all,,17,0.2363025664997791,0.09113366379649546,0.09864290086039927,2445914.7004789114,
2019,adm1,province,all,,17,0.23427035388567718,0.0899080679705136,0.09747434923577855,2472134.803501129,
2020,adm1,province,all,,17,0.23039316841117619,0.08692500762621862,0.09426401183104595,2516380.814837098,
2021,adm1,province,all,,17,0.22834332872446916,0.0853340236271129,0.09263629660605398,2553979.4679700136,
2022,adm1,province,all,,17,0.22424539103377805,0.08216523030639193,0.0889646885108384,2613552.7983415127,
1992,adm2,admin-2 unit,all,,229,0.44415096094223827,0.3273266350757883,0.41383684238812346,1218551.0,
1993,adm2,admin-2 unit,all,,229,0.4030716624832733,0.26595065870951107,0.3188565005662219,1487462.0,
1994,adm2,admin-2 unit,all,,229,0.3909473835731152,0.24967079447590607,0.2985239299897467,1573542.0,
1995,adm2,admin-2 unit,all,,229,0.37206815895750833,0.22559474643322258,0.26696797798231425,1729805.0,
1996,adm2,admin-2 unit,all,,229,0.3531973636599741,0.2033506255165754,0.23962600791058408,1909850.0,
1997,adm2,admin-2 unit,all,,229,0.34993719557991243,0.19987534358889142,0.23598706872532177,1942548.0,
1998,adm2,admin-2 unit,all,,229,0.3465368397755275,0.19588355121272033,0.23067949890120076,1969569.0,
1999,adm2,admin-2 unit,all,,229,0.3437031329659843,0.19280452641506546,0.2271774448487742,1997604.0,
2000,adm2,admin-2 unit,all,,229,0.3422284111717051,0.1911216404689025,0.22497105367033457,2009460.0,
2001,adm2,admin-2 unit,all,,229,0.3386645356512028,0.18774308088253844,0.22178568122165077,2049917.0,
2002,adm2,admin-2 unit,all,,229,0.33775134486457503,0.1866755592796771,0.22039040605111876,2057185.0,
2003,adm2,admin-2 unit,all,,229,0.3356288934849694,0.18419004260414468,0.21689695868458955,2073640.0,
2004,adm2,admin-2 unit,all,,229,0.33466146292902677,0.18314224631744017,0.21546272128917981,2081522.0,
2005,adm2,admin-2 unit,all,,229,0.33362262162898126,0.18217358575783774,0.21461730227646802,2092283.0,
2006,adm2,admin-2 unit,all,,229,0.33200905870010233,0.1808451467786229,0.2133324143932067,2114022.0,
2007,adm2,admin-2 unit,all,,229,0.33363581511667073,0.1833251244722752,0.21892885446354532,2106580.0,
2008,adm2,admin-2 unit,all,,229,0.33447163586056305,0.18507287072747808,0.22396557095687125,2106937.0,
2009,adm2,admin-2 unit,all,,229,0.33138623471133144,0.1817588521679445,0.21984567304223737,2134249.0,
2010,adm2,admin-2 unit,all,,229,0.3233331992351318,0.17275963124025623,0.2062891574109093,2209998.0,
2011,adm2,admin-2 unit,all,,229,0.3203945015483469,0.16963823591272134,0.20235861902694302,2236036.0,
2012,adm2,admin-2 unit,all,,229,0.31926999706981873,0.16836362404124627,0.2002484869493865,2247454.0,
2013,adm2,admin-2 unit,all,,229,0.3172412462155987,0.16606718653330219,0.1969802918923474,2264169.0,
2014,adm2,admin-2 unit,all,,229,0.315415454704715,0.16420637466335397,0.19460110765603617,2282437.8692002296,
2015,adm2,admin-2 unit,all,,229,0.31318951212489976,0.16200266058855214,0.19212791025188655,2304550.3228787184,
2016,adm2,admin-2 unit,all,,229,0.3119205239726366,0.16085304135037942,0.1909313689853103,2319860.569025755,
2017,adm2,admin-2 unit,all,,229,0.30266614225726807,0.15122395238983433,0.1778002406637293,2407991.8345546722,
2018,adm2,admin-2 unit,all,,229,0.2992080045664296,0.1479043806643351,0.1736696180211746,2445914.7004789114,
2019,adm2,admin-2 unit,all,,229,0.2969684002588242,0.14594138588070532,0.17139060865997668,2472134.803501129,
2020,adm2,admin-2 unit,all,,229,0.2928833680706575,0.14222779538803598,0.16680497684345258,2516380.814837098,
2021,adm2,admin-2 unit,all,,229,0.2891886010768723,0.13881524393000372,0.16252643264260735,2553979.4679700136,
2022,adm2,admin-2 unit,all,,229,0.2833561239345088,0.13359268810884511,0.15607765045703037,2613552.7983415127,
1992,pixel,pixel (1 km),all,lit_only,87475,0.46454267647932834,0.37145472924649525,0.3687946293816064,1218551.0,0.8702508033466976
1993,pixel,pixel (1 km),all,lit_only,92205,0.4253246986928636,0.30573543638866596,0.29793680678329226,1487462.0,0.9173075201209746
1994,pixel,pixel (1 km),all,lit_only,93888,0.43160105022404416,0.3120568099210489,0.31297944502013036,1573542.0,0.9340509565546127
1995,pixel,pixel (1 km),all,lit_only,96009,0.43367183389553743,0.31080469605937366,0.31463525963169686,1729805.0,0.9551518648586806
1996,pixel,pixel (1 km),all,lit_only,96164,0.42409388571064466,0.2929511069212307,0.3015818467043555,1909850.0,0.9566938925753853
1997,pixel,pixel (1 km),all,lit_only,96749,0.42838910418935994,0.298812172957498,0.3132092350001965,1942548.0,0.962513803635206
1998,pixel,pixel (1 km),all,lit_only,97346,0.4296616587151447,0.300065855361516,0.3162224941318352,1969569.0,0.9684530974859974
1999,pixel,pixel (1 km),all,lit_only,97373,0.4296927592012565,0.2995550752584809,0.31651633268323887,1997604.0,0.9687217087656814
2000,pixel,pixel (1 km),all,lit_only,98189,0.4321948106739584,0.3031928316321789,0.32435645731248974,2009460.0,0.9768397385516878
