year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,parish,Andorra la Vella,11,55.54545454545455,0.024390243902439025,0.07585350713842334,0.007547133002463902,0.0005724765070770259
1992,all,zeros_included,parish,Canillo,112,14.080357142857142,0.24833702882483372,0.19577901924270638,0.4452372861949927,0.08716811922153984
1992,all,zeros_included,parish,Encamp,69,11.333333333333334,0.15299334811529933,0.09708255741775294,0.5599759488685714,0.05436389720859377
1992,all,zeros_included,parish,Escaldes-Engordany,49,13.653061224489797,0.10864745011086474,0.08305400372439478,0.6344834097423577,0.05269638747580848
1992,all,zeros_included,parish,La Massana,67,30.44776119402985,0.14855875831485588,0.2532588454376164,0.18630257960152585,0.047182776211932065
1992,all,zeros_included,parish,Ordino,79,10.734177215189874,0.17516629711751663,0.10527622594661701,0.49094815813526305,0.05168516922392341
1992,all,zeros_included,parish,Sant Julià de Lòria,64,23.875,0.1419068736141907,0.18969584109248913,0.36735678951430106,0.06968605516795183
1992,all,lit_only,parish,Andorra la Vella,11,55.54545454545455,0.029177718832891247,0.07585350713842333,0.007547133002463902,0.0005724765070770258
1992,all,lit_only,parish,Canillo,88,17.920454545454547,0.23342175066312998,0.19577901924270638,0.20407522937810452,0.03995364825937564
1992,all,lit_only,parish,Encamp,56,13.964285714285714,0.14854111405835543,0.09708255741775294,0.35122113500646135,0.03409744600559314
1992,all,lit_only,parish,Escaldes-Engordany,37,18.08108108108108,0.09814323607427056,0.08305400372439478,0.3535810242759556,0.02936631970709054
1992,all,lit_only,parish,La Massana,65,31.384615384615383,0.1724137931034483,0.25325884543761634,0.15599723010619737,0.03950767838816171
1992,all,lit_only,parish,Ordino,65,13.046153846153846,0.1724137931034483,0.105276225946617,0.2958875755638788,0.031149927259859614
1992,all,lit_only,parish,Sant Julià de Lòria,55,27.78181818181818,0.14588859416445624,0.1896958410924891,0.2158068913871003,0.04093766977523143
1993,all,zeros_included,parish,Andorra la Vella,11,57.09090909090909,0.024390243902439025,0.06794330844963756,0.0036092665978246785,0.0002452255137329761
1993,all,zeros_included,parish,Canillo,112,19.267857142857142,0.24833702882483372,0.23347398030942335,0.26698895169638437,0.062334973251195226
1993,all,zeros_included,parish,Encamp,69,13.492753623188406,0.15299334811529933,0.1007248728767716,0.5787911808273631,0.05829866811103268
1993,all,zeros_included,parish,Escaldes-Engordany,49,15.775510204081632,0.10864745011086474,0.08363085578275452,0.6664930293518023,0.055739382417931756
1993,all,zeros_included,parish,La Massana,67,31.47761194029851,0.14855875831485588,0.22817267121064588,0.19901276791820832,0.045409274860921924
1993,all,zeros_included,parish,Ordino,79,11.189873417721518,0.17516629711751663,0.09563994374120956,0.5023376793405023,0.048043547391215406
1993,all,zeros_included,parish,Sant Julià de Lòria,64,27.5,0.1419068736141907,0.1904143676295575,0.2737784782729187,0.052131355810920356
1993,all,lit_only,parish,Andorra la Vella,11,57.09090909090909,0.02894736842105263,0.06794330844963756,0.0036092665978246785,0.0002452255137329761
1993,all,lit_only,parish,Canillo,100,21.58,0.2631578947368421,0.23347398030942335,0.15366026638938113,0.03587567400933511
1993,all,lit_only,parish,Encamp,52,17.903846153846153,0.1368421052631579,0.1007248728767716,0.29592839481153144,0.02980734994801858
1993,all,lit_only,parish,Escaldes-Engordany,33,23.424242424242426,0.0868421052631579,0.08363085578275452,0.2711802927076561,0.022679039950559143
1993,all,lit_only,parish,La Massana,63,33.476190476190474,0.16578947368421051,0.22817267121064588,0.13745487491877473,0.03136344598114204
1993,all,lit_only,parish,Ordino,62,14.258064516129032,0.1631578947368421,0.09563994374120956,0.26002421191857206,0.024868700999244583
1993,all,lit_only,parish,Sant Julià de Lòria,59,29.83050847457627,0.15526315789473685,0.1904143676295575,0.19243283881896645,0.03664197731487406
