year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,municipality,all,,19,0.31112970581844435,0.15397054338636487,0.1730170501267127,16347.0,nan
1993,adm1,municipality,all,,19,0.2532016837181881,0.10235486815070313,0.11439135360722232,19920.0,nan
1994,adm1,municipality,all,,19,0.2490427049361834,0.09995280956956837,0.11236907518398603,20324.0,nan
1995,adm1,municipality,all,,19,0.24539850550744413,0.09760081672154165,0.1099397475249102,20629.0,nan
1996,adm1,municipality,all,,19,0.240522926043784,0.09451411693599712,0.10718961099798166,21052.0,nan
1997,adm1,municipality,all,,19,0.2403967906021307,0.09446515518206415,0.1071650538588402,21069.0,nan
1998,adm1,municipality,all,,19,0.2390032154331705,0.09342725310900957,0.10578285019371482,21176.0,nan
1999,adm1,municipality,all,,19,0.23868048593844793,0.09339540875060724,0.10584223953874144,21296.0,nan
2000,adm1,municipality,all,,19,0.23901568560979114,0.09366474049926185,0.10608519674242435,21304.0,nan
2001,adm1,municipality,all,,19,0.23905184305117988,0.09369849730379003,0.10613376779223957,21315.0,nan
2002,adm1,municipality,all,,19,0.23905184305117988,0.09369849730379003,0.10613376779223957,21315.0,nan
2003,adm1,municipality,all,,19,0.23905184305117988,0.09369849730379003,0.10613376779223957,21315.0,nan
2004,adm1,municipality,all,,19,0.23905184305117988,0.09369849730379003,0.10613376779223957,21315.0,nan
2005,adm1,municipality,all,,19,0.23900762735170655,0.09367411537158274,0.106113354118125,21317.0,nan
2006,adm1,municipality,all,,19,0.23899230530853233,0.09366938642494677,0.10611112692469984,21318.0,nan
2007,adm1,municipality,all,,19,0.23898649460261412,0.09366719284558794,0.10611010583362473,21319.0,nan
2008,adm1,municipality,all,,19,0.23898649460261412,0.09366719284558794,0.10611010583362473,21319.0,nan
2009,adm1,municipality,all,,19,0.23898649460261412,0.09366719284558794,0.10611010583362473,21319.0,nan
2010,adm1,municipality,all,,19,0.23898649460261412,0.09366719284558794,0.10611010583362473,21319.0,nan
2011,adm1,municipality,all,,19,0.23874258053296726,0.09357804301443459,0.10607038200986406,21361.0,nan
2012,adm1,municipality,all,,19,0.238621743719579,0.09353365359325527,0.10605201027181392,21383.0,nan
2013,adm1,municipality,all,,19,0.23859373675213336,0.09350960070101398,0.10601821869430092,21384.0,nan
2014,adm1,municipality,all,,19,0.23748595819948592,0.09353165223871518,0.10710318326136496,21906.437448501587,nan
2015,adm1,municipality,all,,19,0.23758375992366965,0.09357899032114478,0.10720093402778066,21926.256825447083,nan
2016,adm1,municipality,all,,19,0.2372748042000179,0.09342370798542753,0.10707517895152392,21934.470465660095,nan
2017,adm1,municipality,all,,19,0.23704377882161864,0.09329134586920997,0.10694840470934563,21941.043068885803,nan
2018,adm1,municipality,all,,19,0.23728001300146384,0.09345271859184928,0.10716998328764477,21964.55184650421,nan
2019,adm1,municipality,all,,19,0.23818530891472678,0.0940087051826789,0.10798367308347834,22093.089975357056,nan
2020,adm1,municipality,all,,19,0.23808782028414321,0.0939057088563263,0.10783823125948866,22106.00058364868,nan
2021,adm1,municipality,all,,19,0.2380676070635459,0.09389641792877111,0.10783690239769818,22112.733917236328,nan
2022,adm1,municipality,all,,19,0.2380676070635459,0.09389641792877111,0.10783690239769818,22112.733917236328,nan
1992,pixel,pixel (1 km),all,lit_only,548,0.3476774684432822,0.1936381453313964,0.23631377252275088,16347.0,1.0
1993,pixel,pixel (1 km),all,lit_only,548,0.2863431829507812,0.13860557694488926,0.17798196143628892,19920.0,1.0
1994,pixel,pixel (1 km),all,lit_only,548,0.28259908461033434,0.13657455552908476,0.1771011433040342,20324.0,1.0
1995,pixel,pixel (1 km),all,lit_only,548,0.27861590567881,0.13363174076348905,0.17391740974648298,20629.0,1.0
1996,pixel,pixel (1 km),all,lit_only,548,0.27713198184266696,0.1333100326602923,0.17433956579085144,21052.0,1.0
1997,pixel,pixel (1 km),all,lit_only,548,0.2768220199670668,0.1331151044606384,0.17421291169983408,21069.0,1.0
1998,pixel,pixel (1 km),all,lit_only,548,0.2749026924848126,0.1312906990159875,0.17078162581770498,21176.0,1.0
1999,pixel,pixel (1 km),all,lit_only,548,0.27475465732915816,0.13165462503875217,0.17159362401894113,21296.0,1.0
2000,pixel,pixel (1 km),all,lit_only,548,0.2747422779314257,0.13165795983012202,0.17162757511474522,21304.0,1.0
2001,pixel,pixel (1 km),all,lit_only,548,0.274745775481096,0.13167920053063895,0.17168605604423293,21315.0,1.0
2002,pixel,pixel (1 km),all,lit_only,548,0.274745775481096,0.13167920053063895,0.17168605604423293,21315.0,1.0
2003,pixel,pixel (1 km),all,lit_only,548,0.274745775481096,0.13167920053063895,0.17168605604423293,21315.0,1.0
2004,pixel,pixel (1 km),all,lit_only,548,0.274745775481096,0.13167920053063895,0.17168605604423293,21315.0,1.0
2005,pixel,pixel (1 km),all,lit_only,548,0.2747318116619166,0.13168042930899504,0.17169772227560948,21317.0,1.0
2006,pixel,pixel (1 km),all,lit_only,548,0.2747505106886814,0.13169496834775854,0.17171446913173205,21318.0,1.0
2007,pixel,pixel (1 km),all,lit_only,548,0.2747471242368702,0.13169913345321388,0.17172375031069076,21319.0,1.0
2008,pixel,pixel (1 km),all,lit_only,548,0.2747471242368702,0.13169913345321388,0.17172375031069076,21319.0,1.0
2009,pixel,pixel (1 km),all,lit_only,548,0.2747471242368702,0.13169913345321388,0.17172375031069076,21319.0,1.0
2010,pixel,pixel (1 km),all,lit_only,548,0.2747471242368702,0.13169913345321388,0.17172375031069076,21319.0,1.0
2011,pixel,pixel (1 km),all,lit_only,548,0.27396396051607796,0.13126443267768265,0.17149018891215212,21361.0,1.0
2012,pixel,pixel (1 km),all,lit_only,548,0.27376572425533485,0.1311329750221178,0.17125465415369717,21383.0,1.0
2013,pixel,pixel (1 km),all,lit_only,548,0.27370624329261783,0.13103515116734957,0.17096871561202504,21384.0,1.0
2014,pixel,pixel (1 km),all,lit_only,548,0.2738072264509739,0.13305436607932958,0.17471837816531105,21906.437448501587,1.0
2015,pixel,pixel (1 km),all,lit_only,548,0.2737997760926787,0.13307431418181026,0.1747165768695929,21926.256825447083,1.0
2016,pixel,pixel (1 km),all,lit_only,548,0.2737440298035787,0.13308247695153666,0.17476437887691473,21934.470465660095,1.0
2017,pixel,pixel (1 km),all,lit_only,548,0.27363353960516434,0.132955935341017,0.1744522396079881,21941.043068885803,1.0
2018,pixel,pixel (1 km),all,lit_only,548,0.27335557690638157,0.13285336811238574,0.17445857945844068,21964.55184650421,1.0
2019,pixel,pixel (1 km),all,lit_only,548,0.2723460730981817,0.13249390993221888,0.17434247137232875,22093.089975357056,1.0
2020,pixel,pixel (1 km),all,lit_only,548,0.2719079798934583,0.13195658990071574,0.1731498893440192,22106.00058364868,1.0
2021,pixel,pixel (1 km),all,lit_only,548,0.2716114097556832,0.13160723722717066,0.17257674848957388,22112.733917236328,1.0
2022,pixel,pixel (1 km),all,lit_only,548,0.2716114097556832,0.13160723722717066,0.17257674848957388,22112.733917236328,1.0
1992,pixel,pixel (1 km),all,zeros_included,548,0.3476774684432822,0.1936381453313964,0.23631377252275088,16347.0,1.0
1993,pixel,pixel (1 km),all,zeros_included,548,0.2863431829507812,0.13860557694488926,0.17798196143628892,19920.0,1.0
1994,pixel,pixel (1 km),all,zeros_included,548,0.28259908461033434,0.13657455552908476,0.1771011433040342,20324.0,1.0
1995,pixel,pixel (1 km),all,zeros_included,548,0.27861590567881,0.13363174076348905,0.17391740974648298,20629.0,1.0
1996,pixel,pixel (1 km),all,zeros_included,548,0.27713198184266696,0.1333100326602923,0.17433956579085144,21052.0,1.0
1997,pixel,pixel (1 km),all,zeros_included,548,0.2768220199670668,0.1331151044606384,0.17421291169983408,21069.0,1.0
