year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,province,Aragatsotn,2881,0.17112113849357863,0.09705565287697075,0.019472312188956474,3.8452343489222263,0.07487560368191237
1992,all,zeros_included,province,Ararat,2219,1.2054979720594863,0.07475407627004446,0.10565605498064617,2.314182438382125,0.24450738694494764
1992,all,zeros_included,province,Armavir,1311,1.7009916094584288,0.04416520684543862,0.0880796271427443,2.4997755234871404,0.22017929604930575
1992,all,zeros_included,province,Erevan,281,31.412811387900355,0.009466379194178682,0.34864523264080893,0.19789045078911416,0.06899356225276526
1992,all,zeros_included,province,Gegharkunik,5122,0.17590784849668098,0.1725508691551004,0.03558732917292045,4.170105186098861,0.14840290594340286
1992,all,zeros_included,province,Kotayk,1973,2.567156614292955,0.06646678345236491,0.20005529662690577,1.690835245042606,0.3382605464942255
1992,all,zeros_included,province,Lori,3589,0.513792142658122,0.12090688586443875,0.07283355715301366,3.3512387382894753,0.2440826381785999
1992,all,zeros_included,province,Shirak,2984,0.8183646112600537,0.10052553564209675,0.09645311635990204,3.464545255935462,0.33416618670488973
1992,all,zeros_included,province,Syunik,4496,0.13745551601423486,0.15146206710685892,0.02440951101982779,3.9578236100046817,0.09660853902294389
1992,all,zeros_included,province,Tavush,2518,0.04011119936457506,0.08482684274356556,0.003989256655344024,5.179404657677366,0.020661974501359266
1992,all,zeros_included,province,Vayots Dzor,2310,0.05281385281385281,0.07781970084894219,0.0048187060589304056,4.801251772061001,0.02313582100448069
1992,all,lit_only,province,Aragatsotn,72,6.847222222222222,0.04240282685512368,0.019472312188956474,0.15600773285375324,0.0030378312780196047
1992,all,lit_only,province,Ararat,249,10.742971887550201,0.14664310954063603,0.10565605498064617,0.12682341191423863,0.013399661382043933
1992,all,lit_only,province,Armavir,149,14.966442953020135,0.08775029446407538,0.0880796271427443,0.3251763456689001,0.028641411282156852
1992,all,lit_only,province,Erevan,272,32.45220588235294,0.160188457008245,0.34864523264080893,0.16533784775136562,0.057644252393605516
1992,all,lit_only,province,Gegharkunik,94,9.585106382978724,0.05535924617196702,0.03558732917292045,0.17209970160939436,0.006124568731734905
1992,all,lit_only,province,Kotayk,437,11.590389016018307,0.2573616018845701,0.20005529662690577,0.1834579341155811,0.03670173142805191
1992,all,lit_only,province,Lori,154,11.974025974025974,0.09069493521790342,0.07283355715301366,0.20256244955549718,0.014753343746754752
1992,all,lit_only,province,Shirak,128,19.078125,0.07538280329799764,0.09645311635990204,0.315555558531428,0.030436317005045708
1992,all,lit_only,province,Syunik,103,6.0,0.06065959952885748,0.02440951101982779,0.1816092066607906,0.004432991931288751
1992,all,lit_only,province,Tavush,16,6.3125,0.009422850412249705,0.003989256655344024,0.12077316531285431,0.0004817951535112681
1992,all,lit_only,province,Vayots Dzor,24,5.083333333333333,0.014134275618374558,0.0048187060589304056,0.23430279889310657,0.0011290363166505649
1993,all,zeros_included,province,Aragatsotn,2881,0.3266227004512322,0.09705565287697075,0.026759562064552822,3.1912434545902406,0.0853962772862055
1993,all,zeros_included,province,Ararat,2219,2.173501577287066,0.07475407627004446,0.13715341959334565,1.5892382061349335,0.2179694545198005
1993,all,zeros_included,province,Armavir,1311,3.3333333333333335,0.04416520684543862,0.1242712924783165,1.355734876564756,0.16847892536863313
1993,all,zeros_included,province,Erevan,281,32.39857651245551,0.009466379194178682,0.2588937864353761,0.17893647132114943,0.04632554059171746
1993,all,zeros_included,province,Gegharkunik,5122,0.32096837172979303,0.1725508691551004,0.046751030854542866,3.439816360230269,0.16081496079108665
1993,all,zeros_included,province,Kotayk,1973,3.4784591991890523,0.06646678345236491,0.1951656476610266,1.3370023062041383,0.26093692101461685
1993,all,zeros_included,province,Lori,3589,0.6124268598495403,0.12090688586443875,0.06250533200625621,3.110507124065268,0.19442328049752478
1993,all,zeros_included,province,Shirak,2984,0.9909517426273459,0.10052553564209675,0.08408929333143751,3.0907108944234145,0.2598956950038401
1993,all,zeros_included,province,Syunik,4496,0.32473309608540923,0.15146206710685892,0.04151855538177165,3.277074566730306,0.13605940188898755
1993,all,zeros_included,province,Tavush,2518,0.03415409054805401,0.08482684274356556,0.0024456135361865493,5.538612070043925,0.013545304650185627
1993,all,zeros_included,province,Vayots Dzor,2310,0.31125541125541123,0.07781970084894219,0.020446466657187544,3.373395062890039,0.06897400967490226
1993,all,lit_only,province,Aragatsotn,124,7.588709677419355,0.044460380064539264,0.026759562064552822,0.04563228511074913,0.001221099965568461
1993,all,lit_only,province,Ararat,510,9.45686274509804,0.1828612405880244,0.13715341959334565,0.11883700892071092,0.016298902147720423
1993,all,lit_only,province,Armavir,441,9.909297052154194,0.1581211903908211,0.1242712924783165,0.2662342682479024,0.033085276617185654
1993,all,lit_only,province,Erevan,269,33.84386617100372,0.09645034062387953,0.2588937864353761,0.13529318158924264,0.03502656406052794
1993,all,lit_only,province,Gegharkunik,191,8.607329842931938,0.0684833273574758,0.046751030854542866,0.15078952151742842,0.007049565573003051
1993,all,lit_only,province,Kotayk,588,11.671768707482993,0.2108282538544281,0.1951656476610266,0.12641874808014997,0.02467259684555863
1993,all,lit_only,province,Lori,186,11.817204301075268,0.0666905700968089,0.06250533200625621,0.15062490663086203,0.009414859797373375
1993,all,lit_only,province,Shirak,187,15.81283422459893,0.06704912154894227,0.08408929333143751,0.32079954995434967,0.02697580745670445
1993,all,lit_only,province,Syunik,194,7.525773195876289,0.06955898171387594,0.04151855538177165,0.13398933422010728,0.005563043593384235
1993,all,lit_only,province,Tavush,11,7.818181818181818,0.003944065973467192,0.0024456135361865493,0.10528712823800301,0.0002574916260050692
1993,all,lit_only,province,Vayots Dzor,88,8.170454545454545,0.03155252778773754,0.020446466657187544,0.10572907385240615,0.0021617859832185416
1994,all,zeros_included,province,Aragatsotn,2881,0.1853523082263103,0.09705565287697075,0.016358289425315524,3.8683296110267316,0.06327925536969349
1994,all,zeros_included,province,Ararat,2219,2.128436232537179,0.07475407627004446,0.14468202426173263,1.6156659859597684,0.2337578253794874
1994,all,zeros_included,province,Armavir,1311,3.082379862700229,0.04416520684543862,0.12378997671853939,1.4800058645663305,0.18320989151796782
1994,all,zeros_included,province,Erevan,281,32.11387900355872,0.009466379194178682,0.27643671118735447,0.20362744807533595,0.05629010205341966
1994,all,zeros_included,province,Gegharkunik,5122,0.35279187817258884,0.1725508691551004,0.05535473593922313,3.258796209072347,0.18038980363294113
1994,all,zeros_included,province,Kotayk,1973,3.0491637100861633,0.06646678345236491,0.18429114079156966,1.5305754006377281,0.2820714866510407
1994,all,zeros_included,province,Lori,3589,0.44664251880746725,0.12090688586443875,0.04910550177674305,3.5413936417508585,0.1739019117671433
1994,all,zeros_included,province,Shirak,2984,0.9658176943699732,0.10052553564209675,0.08828574929542948,3.1401767349320693,0.277232855963553
1994,all,zeros_included,province,Syunik,4496,0.30360320284697506,0.15146206710685892,0.041814728587182944,3.353880863124753,0.14024161800530843
1994,all,zeros_included,province,Tavush,2518,0.021445591739475776,0.08482684274356556,0.0016542090430094352,5.831358234645628,0.009646285524778335
1994,all,zeros_included,province,Vayots Dzor,2310,0.25757575757575757,0.07781970084894219,0.018226932973900257,3.6185203853091954,0.06595452852772243
1994,all,lit_only,province,Aragatsotn,63,8.476190476190476,0.025240384615384616,0.016358289425315524,0.045571602333735584,0.000745473460550631
1994,all,lit_only,province,Ararat,500,9.446,0.20032051282051283,0.14468202426173263,0.12546216144936606,0.018152119486746596
1994,all,lit_only,province,Armavir,393,10.282442748091603,0.15745192307692307,0.12378997671853939,0.275269992671892,0.03407566598416602
1994,all,lit_only,province,Erevan,256,35.25,0.10256410256410256,0.27643671118735447,0.11045022322115283,0.030532496457164656
1994,all,lit_only,province,Gegharkunik,240,7.529166666666667,0.09615384615384616,0.05535473593922313,0.19813486565486782,0.010967703168678658
1994,all,lit_only,province,Kotayk,482,12.481327800829876,0.19310897435897437,0.18429114079156966,0.12120900866571294,0.02233774648121949
1994,all,lit_only,province,Lori,119,13.470588235294118,0.04767628205128205,0.04910550177674305,0.13488824371478048,0.006623754891397902
1994,all,lit_only,province,Shirak,183,15.748633879781421,0.0733173076923077,0.08828574929542948,0.34864292644983896,0.030780201998175345
1994,all,lit_only,province,Syunik,183,7.459016393442623,0.0733173076923077,0.041814728587182944,0.15242362439264756,0.006373552484253276
1994,all,lit_only,province,Tavush,9,6.0,0.003605769230769231,0.0016542090430094352,0.19736259737755502,0.00032647899333378177
1994,all,lit_only,province,Vayots Dzor,68,8.75,0.027243589743589744,0.018226932973900257,0.09302528696946277,0.001695565670470235
1995,all,zeros_included,province,Aragatsotn,2881,0.19993057965984035,0.09705565287697075,0.017108741497608933,3.745328648091185,0.06407785966378123
1995,all,zeros_included,province,Ararat,2219,2.2568724650743577,0.07475407627004446,0.14875100246532214,1.539839958216596,0.22905273742087842
1995,all,zeros_included,province,Armavir,1311,3.289855072463768,0.04416520684543862,0.12810764249858914,1.3846352722564421,0.17738236044916492
1995,all,zeros_included,province,Erevan,281,32.12455516014235,0.009466379194178682,0.26812605815784,0.20243952196407022,0.054279311039583625
1995,all,zeros_included,province,Gegharkunik,5122,0.38285825849277627,0.1725508691551004,0.05824694805001931,3.1692808162507005,0.18460093506007733
1995,all,zeros_included,province,Kotayk,1973,3.074505828687278,0.06646678345236491,0.1801764338966941,1.5116773366828664,0.2723686317259711
1995,all,zeros_included,province,Lori,3589,0.4580663137364168,0.12090688586443875,0.04883119969109217,3.485129899300124,0.1701830740621203
1995,all,zeros_included,province,Shirak,2984,0.9433646112600537,0.10052553564209675,0.08361303353432144,3.1856103215090177,0.266358542639614
1995,all,zeros_included,province,Syunik,4496,0.3407473309608541,0.15146206710685892,0.04550449995544598,3.2145886300183943,0.1462782481714492
1995,all,zeros_included,province,Tavush,2518,0.07505957108816522,0.08482684274356556,0.0056138058039029316,4.3050041512211425,0.024167457289951462
1995,all,zeros_included,province,Vayots Dzor,2310,0.23203463203463204,0.07781970084894219,0.01592063444916387,3.753330162922425,0.05975539749090859
1995,all,lit_only,province,Aragatsotn,73,7.890410958904109,0.027630582891748676,0.017108741497608933,0.06989535415504777,0.0011958215461225388
1995,all,lit_only,province,Ararat,530,9.449056603773585,0.20060560181680545,0.14875100246532214,0.10790504183016925,0.016050983143300192
1995,all,lit_only,province,Armavir,424,10.172169811320755,0.16048448145344435,0.12810764249858914,0.2558232437246999,0.03277291264991329
1995,all,lit_only,province,Erevan,257,35.12451361867704,0.09727479182437547,0.26812605815784,0.11316093752554446,0.030341396116169834
1995,all,lit_only,province,Gegharkunik,253,7.75098814229249,0.09576078728236184,0.05824694805001931,0.16137003821875018,0.009399312232957173
1995,all,lit_only,province,Kotayk,497,12.20523138832998,0.18811506434519304,0.1801764338966941,0.13295685675687974,0.02395569231256817
1995,all,lit_only,province,Lori,129,12.744186046511627,0.04882664647993944,0.04883119969109217,0.15931341251418862,0.007779465059949687
1995,all,lit_only,province,Shirak,175,16.085714285714285,0.06623769871309614,0.08361303353432144,0.34937633410888047,0.029212415139944114
1995,all,lit_only,province,Syunik,208,7.365384615384615,0.07872823618470856,0.04550449995544598,0.14118331814618523,0.006424476294292802
1995,all,lit_only,province,Tavush,38,4.973684210526316,0.014383043149129448,0.0056138058039029316,0.11137009634323625,0.0006252100932328883
1995,all,lit_only,province,Vayots Dzor,58,9.241379310344827,0.02195306585919758,0.01592063444916387,0.0687703699530049,0.0010948679209555536
1996,all,zeros_included,province,Aragatsotn,2881,0.37625824366539395,0.09705565287697075,0.029458923281789277,2.834616867013703,0.08350476081862256
1996,all,zeros_included,province,Ararat,2219,2.406038756196485,0.07475407627004446,0.1450933500013588,1.4805893186921577,0.21482366422527463
1996,all,zeros_included,province,Armavir,1311,4.160183066361556,0.04416520684543862,0.14821860477756338,0.9902457195887735,0.14677283894440227
1996,all,zeros_included,province,Erevan,281,32.5729537366548,0.009466379194178682,0.24874310405739597,0.1799479484039015,0.04476081125474659
1996,all,zeros_included,province,Gegharkunik,5122,0.44552909019914094,0.1725508691551004,0.0620159252112944,2.9734838763492135,0.18440335369266259
1996,all,zeros_included,province,Kotayk,1973,2.9472883933096807,0.06646678345236491,0.1580291871619969,1.5572763228392439,0.24609511148490917
1996,all,zeros_included,province,Lori,3589,0.5803845082195598,0.12090688586443875,0.05660787564203604,3.030720537741854,0.17156265130625545
1996,all,zeros_included,province,Shirak,2984,0.9457104557640751,0.10052553564209675,0.07669103459521157,3.186859141519645,0.24440352467234933
1996,all,zeros_included,province,Syunik,4496,0.38834519572953735,0.15146206710685892,0.04744952034133217,3.064310251187925,0.14540005159589414
1996,all,zeros_included,province,Tavush,2518,0.1993645750595711,0.08482684274356556,0.013642416501345218,3.4535139641553014,0.04711427589221842
1996,all,zeros_included,province,Vayots Dzor,2310,0.22380952380952382,0.07781970084894219,0.014050058428676251,3.7721099103460833,0.05299836463975121
1996,all,lit_only,province,Aragatsotn,190,5.705263157894737,0.05935645110902843,0.029458923281789277,0.11574820408966091,0.0034098174642822085
1996,all,lit_only,province,Ararat,561,9.516934046345812,0.17525773195876287,0.1450933500013588,0.1054983012822599,0.015307101952495737
1996,all,lit_only,province,Armavir,624,8.740384615384615,0.1949390815370197,0.14821860477756338,0.24785060419450122,0.03673607074698507
1996,all,lit_only,province,Erevan,271,33.77490774907749,0.08466104342393002,0.24874310405739597,0.14371209994985668,0.035747393832134086
1996,all,lit_only,province,Gegharkunik,306,7.457516339869281,0.09559512652296158,0.0620159252112944,0.15576871154212357,0.009660140765256026
1996,all,lit_only,province,Kotayk,482,12.064315352697095,0.15057794439237737,0.1580291871619969,0.14790993086722892,0.023374086148135343
1996,all,lit_only,province,Lori,221,9.425339366515837,0.06904092471102781,0.05660787564203604,0.24325434811199953,0.013770111887308614
1996,all,lit_only,province,Shirak,166,17.0,0.05185879412683536,0.07669103459521157,0.29782696855253654,0.022840658348649567
1996,all,lit_only,province,Syunik,238,7.336134453781512,0.07435176507341455,0.04744952034133217,0.12563753328587257,0.005961440691282809
1996,all,lit_only,province,Tavush,84,5.976190476190476,0.026241799437675725,0.013642416501345218,0.05311054839432261,0.0007245562218102005
1996,all,lit_only,province,Vayots Dzor,58,8.913793103448276,0.01811933770696657,0.014050058428676251,0.0875501173766633,0.0012300842645795833
1997,all,zeros_included,province,Aragatsotn,2881,0.5182228392919125,0.09705565287697075,0.036799684503709545,2.610179051489882,0.0960537655930195
1997,all,zeros_included,province,Ararat,2219,2.601171698963497,0.07475407627004446,0.14226910847649799,1.484329050323669,0.2111741706753153
1997,all,zeros_included,province,Armavir,1311,5.048054919908467,0.04416520684543862,0.16312144142367702,0.9699959935266305,0.15822714463925563
1997,all,zeros_included,province,Erevan,281,34.62277580071174,0.009466379194178682,0.23980182889255872,0.18570910434737797,0.044533382864500266
1997,all,zeros_included,province,Gegharkunik,5122,0.5089808668488871,0.1725508691551004,0.06425772103226443,2.8604061779613463,0.1838031822224059
1997,all,zeros_included,province,Kotayk,1973,3.036492650785606,0.06646678345236491,0.1476670528209805,1.5176309132670147,0.22410408423215314
1997,all,zeros_included,province,Lori,3589,0.6756756756756757,0.12090688586443875,0.05977175815237485,2.8350714401503,0.1694572044653688
1997,all,zeros_included,province,Shirak,2984,1.0355227882037534,0.10052553564209675,0.076162776367356,3.0042686193329975,0.22881343900172443
1997,all,zeros_included,province,Syunik,4496,0.38033807829181493,0.15146206710685892,0.04214833255280866,3.109587921483425,0.13106394581688044
1997,all,zeros_included,province,Tavush,2518,0.2374900714853058,0.08482684274356556,0.014739592319637179,3.286866239756616,0.048447068383191356
1997,all,zeros_included,province,Vayots Dzor,2310,0.2329004329004329,0.07781970084894219,0.01326070345813512,3.673648059604797,0.04871515752797271
1997,all,lit_only,province,Aragatsotn,256,5.83203125,0.07293447293447293,0.036799684503709545,0.18946376088491634,0.006972206625451186
1997,all,lit_only,province,Ararat,569,10.144112478031634,0.1621082621082621,0.14226910847649799,0.1233975615174061,0.017555661065255183
1997,all,lit_only,province,Armavir,663,9.981900452488688,0.18888888888888888,0.16312144142367702,0.2882254999487932,0.04701575900670709
1997,all,lit_only,province,Erevan,274,35.50729927007299,0.07806267806267807,0.23980182889255872,0.1604825414017026,0.03848400693345406
1997,all,lit_only,province,Gegharkunik,349,7.469914040114613,0.09943019943019943,0.06425772103226443,0.1741778334043027,0.011192270628897912
1997,all,lit_only,province,Kotayk,505,11.863366336633664,0.14387464387464388,0.1476670528209805,0.1548788365197593,0.0228705013332153
1997,all,lit_only,province,Lori,281,8.629893238434164,0.08005698005698006,0.05977175815237485,0.2877972183364381,0.0172021457313318
1997,all,lit_only,province,Shirak,215,14.372093023255815,0.06125356125356125,0.076162776367356,0.3738866861370087,0.028476248062984814
1997,all,lit_only,province,Syunik,228,7.5,0.06495726495726496,0.04214833255280866,0.12799015886433907,0.0053945717793009735
1997,all,lit_only,province,Tavush,101,5.920792079207921,0.028774928774928776,0.014739592319637179,0.07076654199358279,0.0010430699788558948
1997,all,lit_only,province,Vayots Dzor,69,7.797101449275362,0.019658119658119658,0.01326070345813512,0.16275176068621722,0.0021582028357493
1998,all,zeros_included,province,Aragatsotn,2881,0.6619229434224227,0.09705565287697075,0.045989485361500985,2.517084397622872,0.1157594160581396
1998,all,zeros_included,province,Ararat,2219,2.623704371338441,0.07475407627004446,0.14040418656248493,1.493369078805634,0.2096752707472725
1998,all,zeros_included,province,Armavir,1311,5.364607170099161,0.04416520684543862,0.16960883615492212,0.9428398191792584,0.15991396441151123
1998,all,zeros_included,province,Erevan,281,34.903914590747334,0.009466379194178682,0.23653113394106015,0.18062216527998043,0.04272276556856335
1998,all,zeros_included,province,Gegharkunik,5122,0.4697383834439672,0.1725508691551004,0.058023440891332656,3.0043675485000483,0.17432374286623054
1998,all,zeros_included,province,Kotayk,1973,3.0491637100861633,0.06646678345236491,0.145082718371678,1.5256322545415735,0.22134287472440325
1998,all,zeros_included,province,Lori,3589,0.6480913903594316,0.12090688586443875,0.05609414942362417,2.9698080857496425,0.16658885852152772
1998,all,zeros_included,province,Shirak,2984,1.0975201072386058,0.10052553564209675,0.07898036945931607,2.943718007628842,0.23249593582656775
1998,all,zeros_included,province,Syunik,4496,0.3765569395017794,0.15146206710685892,0.04082863068538079,3.145150882354047,0.12841220382543292
1998,all,zeros_included,province,Tavush,2518,0.2597299444003177,0.08482684274356556,0.015771957748516856,3.24498670556231,0.05117979321462766
1998,all,zeros_included,province,Vayots Dzor,2310,0.22770562770562772,0.07781970084894219,0.012685091400183283,3.659906218756449,0.046426244901024746
1998,all,lit_only,province,Aragatsotn,253,7.537549407114624,0.07602163461538461,0.045989485361500985,0.08458115126586385,0.0038898436180003462
1998,all,lit_only,province,Ararat,552,10.547101449275363,0.1658653846153846,0.14040418656248493,0.10210520215013519,0.014335997851687819
1998,all,lit_only,province,Armavir,650,10.82,0.1953125,0.16960883615492212,0.24126669830524117,0.040920963902492676
1998,all,lit_only,province,Erevan,275,35.665454545454544,0.08263221153846154,0.23653113394106015,0.1590385936128058,0.03761757888762841
1998,all,lit_only,province,Gegharkunik,285,8.442105263157895,0.08563701923076923,0.058023440891332656,0.11555646200922842,0.006704983543003993
1998,all,lit_only,province,Kotayk,489,12.302658486707566,0.14693509615384615,0.145082718371678,0.13068423799383,0.01896002449647618
1998,all,lit_only,province,Lori,221,10.524886877828054,0.06640625,0.05609414942362417,0.18234189611978824,0.010228313567130358
1998,all,lit_only,province,Shirak,211,15.52132701421801,0.0634014423076923,0.07898036945931607,0.29455617978125703,0.023264155905648405
1998,all,lit_only,province,Syunik,215,7.874418604651162,0.06460336538461539,0.04082863068538079,0.10484551890818272,0.004280698970519301
1998,all,lit_only,province,Tavush,108,6.055555555555555,0.03245192307692308,0.015771957748516856,0.0958977180822369,0.0015124947577722214
1998,all,lit_only,province,Vayots Dzor,69,7.6231884057971016,0.020733173076923076,0.012685091400183283,0.14900991983786938,0.0018902044526773571
1999,all,zeros_included,province,Aragatsotn,2881,0.6421381464769177,0.09705565287697075,0.04483326870880186,2.5606788848143527,0.11480360451983695
1999,all,zeros_included,province,Ararat,2219,2.625056331680937,0.07475407627004446,0.14116421093447074,1.4924551374664716,0.21068125183555153
1999,all,zeros_included,province,Armavir,1311,5.27536231884058,0.04416520684543862,0.1676037223730128,0.9797646112722886,0.16421219589858346
1999,all,zeros_included,province,Erevan,281,34.903914590747334,0.009466379194178682,0.23768902675455603,0.18062216527998043,0.04293190667569911
1999,all,zeros_included,province,Gegharkunik,5122,0.4677860210855135,0.1725508691551004,0.05806514152772392,3.01386797046332,0.17500067025082672
1999,all,zeros_included,province,Kotayk,1973,3.0496705524581853,0.06646678345236491,0.1458171772004653,1.5256734251843467,0.22246939219014672
1999,all,zeros_included,province,Lori,3589,0.6500417943716913,0.12090688586443875,0.05653838697169446,2.9648329536132225,0.16762687283781622
1999,all,zeros_included,province,Shirak,2984,1.101206434316354,0.10052553564209675,0.07963357890655293,2.9362479142697233,0.23382392997019946
1999,all,zeros_included,province,Syunik,4496,0.383229537366548,0.15146206710685892,0.04175552539744087,3.125723273096254,0.1305162175151426
1999,all,zeros_included,province,Tavush,2518,0.255758538522637,0.08482684274356556,0.01560682435052346,3.292162663857701,0.05138020442817855
1999,all,zeros_included,province,Vayots Dzor,2310,0.20173160173160173,0.07781970084894219,0.011293136874757657,3.815487670123332,0.04308882450265298
1999,all,lit_only,province,Aragatsotn,242,7.644628099173554,0.0738255033557047,0.04483326870880186,0.08372387588651087,0.0037536150249623183
1999,all,lit_only,province,Ararat,553,10.533453887884267,0.16870042708968883,0.14116421093447074,0.10300121605621237,0.014540085389866158
1999,all,lit_only,province,Armavir,622,11.118971061093248,0.18974984746796827,0.1676037223730128,0.23415922024776803,0.03924595694148807
1999,all,lit_only,province,Erevan,275,35.665454545454544,0.08389261744966443,0.23768902675455603,0.1590385936128058,0.03780172853224116
1999,all,lit_only,province,Gegharkunik,281,8.526690391459075,0.08572300183038438,0.05806514152772392,0.110922373037595,0.006440723289018941
1999,all,lit_only,province,Kotayk,488,12.329918032786885,0.14887126296522268,0.1458171772004653,0.12867832501487841,0.018763510120553592
1999,all,lit_only,province,Lori,223,10.461883408071749,0.06802928615009152,0.05653838697169446,0.1863758339257342,0.01053738902066542
1999,all,lit_only,province,Shirak,214,15.355140186915888,0.0652837095790116,0.07963357890655293,0.30120396796792326,0.023985949950140455
1999,all,lit_only,province,Syunik,223,7.726457399103139,0.06802928615009152,0.04175552539744087,0.12195165298284572,0.0050921553433851095
1999,all,lit_only,province,Tavush,99,6.505050505050505,0.030201342281879196,0.01560682435052346,0.05606229938799845,0.0008749544592349506
1999,all,lit_only,province,Vayots Dzor,58,8.03448275862069,0.017693715680292862,0.011293136874757657,0.13092787715391196,0.001478586437420584
