iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
KHM,KHM.1_1,Bântéay Méanchey,6152.437,7403,7403,0,0.0,0.0,0.0,0.21337458497553194,0.7866254150244775,0.0,0.21337458497553194,adm1
KHM,KHM.2_1,Batdâmbâng,12098.3366,14515,14515,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.3_1,Kâmpóng Cham,4551.5134,5443,5443,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.4_1,Kâmpóng Chhnang,5375.2453,6429,6429,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.5_1,Kâmpóng Spœ,6970.2456,8318,8318,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.6_1,Kâmpóng Thum,12836.3523,15391,15391,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.7_1,Kâmpôt,4711.8972,5609,5609,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.8_1,Kândal,3254.2654,3882,3882,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.9_1,Kaôh Kong,10896.8708,13124,13003,121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.10_1,Kep,152.1851,181,181,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.11_1,Krâchéh,11981.9636,14356,14356,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.12_1,Krong Pailin,1070.6552,1284,1284,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.13_1,Krong Preah Sihanouk,2623.7499,3140,3124,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.14_1,Môndól Kiri,13660.7901,16376,16376,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.15_1,Otdar Mean Chey,6635.7223,8000,8000,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.16_1,Phnom Penh,680.3741,812,812,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.17_1,Pouthisat,12520.1892,14986,14986,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.18_1,Preah Vihéar,14043.7101,16905,16905,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.19_1,Prey Vêng,4774.5201,5695,5695,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.20_1,Rôtânôkiri,11779.9816,14180,14180,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.21_1,Siemréab,11478.2095,13798,13798,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.22_1,Stœng Trêng,12029.6491,14481,14481,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.23_1,Svay Rieng,2878.809,3431,3431,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.24_1,Takêv,3499.7053,4168,4168,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
KHM,KHM.25_1,Tbong Khmum,4932.0505,5894,5894,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
