iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
MKD,MKD.1_1,Aerodrom,20.4653,32,32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.2_1,Aracinovo,32.5787,51,51,0,0.0,0.0,0.6471608581690661,0.35283914183093334,0.0,0.0,0.9999999999999994,adm1
MKD,MKD.3_1,Berovo,567.33,883,883,0,0.0,0.0,0.006802052814703657,0.8991272386464411,0.09407070853885535,0.0,0.9059292914611448,adm1
MKD,MKD.4_1,Bitola,747.1495,1152,1152,0,0.0,0.0,0.0,0.36802558739449287,0.6319744126055098,0.0,0.36802558739449287,adm1
MKD,MKD.5_1,Bogdanci,109.9976,170,170,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.6_1,Bogovinje,138.1748,216,216,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.7_1,Bosilovo,157.8392,245,245,0,0.0,0.0,0.7919753176940204,0.20802468230597704,0.0,0.0,0.9999999999999974,adm1
MKD,MKD.8_1,Brvenica,162.6516,254,254,0,0.0,0.0,0.0,0.011814670843375882,0.988185329156624,0.0,0.011814670843375882,adm1
MKD,MKD.9_1,Butel,48.5108,76,76,0,0.0,0.0,0.1580306027072841,0.6447353840694369,0.19723401322327974,0.0,0.802765986776721,adm1
MKD,MKD.10_1,Čair,5.1126,8,8,0,0.0,0.0,0.7500040310097995,0.2499959689902004,0.0,0.0,0.9999999999999999,adm1
MKD,MKD.11_1,Čaška,788.4647,1226,1226,0,0.0,0.0,0.5344432954304649,0.24556888608519364,0.21998781848434865,0.0,0.7800121815156585,adm1
MKD,MKD.12_1,Centar,6.3926,10,10,0,0.0,0.0,0.2000025795214881,0.799997420478512,0.0,0.0,1.0,adm1
MKD,MKD.13_1,Centar župa,133.3895,207,207,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.14_1,Češinovo-Obleševo,135.7608,212,212,0,0.0,0.0,0.9528030143550184,0.04719698564498167,0.0,0.0,1.0,adm1
MKD,MKD.15_1,Čučer Sandevo,227.6728,357,357,0,0.0,0.0,0.0,0.45409726572082265,0.5459027342791781,0.0,0.45409726572082265,adm1
MKD,MKD.16_1,Debar,135.8486,211,211,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.17_1,Debarca,409.4242,634,634,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.18_1,Delčevo,421.6104,659,659,0,0.0,0.0,0.0,0.9939275560452201,0.006072443954780002,0.0,0.9939275560452201,adm1
MKD,MKD.19_1,Demir Hisar,472.45,731,731,0,0.0,0.0,0.0,0.13683013586329054,0.8631698641367105,0.0,0.13683013586329054,adm1
MKD,MKD.20_1,Demir Kapija,316.1339,490,490,0,0.0,0.0,0.9754941722563844,0.024505827743615503,0.0,0.0,0.9999999999999999,adm1
MKD,MKD.21_1,Dolneni,408.5534,634,634,0,0.0,0.0,0.32822184346837474,0.596165023085509,0.07561313344611753,0.0,0.9243868665538837,adm1
MKD,MKD.23_1,Gazi Baba,106.0628,166,166,0,0.0,0.0,0.6990285581163779,0.27690359790040453,0.024067843983218408,0.0,0.9759321560167824,adm1
MKD,MKD.24_1,Gevgelija,434.5469,672,672,0,0.0,0.0,0.7931320501677703,0.15625387998117787,0.050614069851047994,0.0,0.9493859301489482,adm1
MKD,MKD.25_1,Gjorče Petrov,70.2476,110,110,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MKD,MKD.26_1,Gostivar,523.9809,817,817,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.27_1,Gradsko,282.2996,439,439,0,0.0,0.0,0.9840389007615695,0.015961099238430428,0.0,0.0,1.0,adm1
MKD,MKD.28_1,Ilinden,93.9737,147,147,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.29_1,Jegunovtse,183.785,288,288,0,0.0,0.0,0.0,0.09375702432116133,0.9062429756788385,0.0,0.09375702432116133,adm1
MKD,MKD.30_1,Karbinci,231.4837,361,361,0,0.0,0.0,0.7811006085070852,0.20227924548479193,0.016620146008123962,0.0,0.9833798539918771,adm1
MKD,MKD.31_1,Karpoš,37.0777,58,58,0,0.0,0.0,0.0,0.9827542127239554,0.01724578727604466,0.0,0.9827542127239554,adm1
MKD,MKD.32_1,Kavadartsi,962.6481,1490,1490,0,0.0,0.0,0.5357704975843626,0.3378429715468547,0.12638653086878868,0.0,0.8736134691312173,adm1
MKD,MKD.33_1,Kičevo,802.3505,1246,1246,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.34_1,Kisela Voda,34.545,54,54,0,0.0,0.0,0.6481922481763955,0.3518077518236044,0.0,0.0,1.0,adm1
MKD,MKD.35_1,Kočani,333.7242,522,522,0,0.0,0.0,0.3528441931786816,0.42711816543956405,0.2200376413817535,0.0,0.7799623586182456,adm1
MKD,MKD.36_1,Konče,231.1427,359,359,0,0.0,0.0,0.9052608404678953,0.09473915953210395,0.0,0.0,0.9999999999999993,adm1
MKD,MKD.37_1,Kratovo,350.4631,549,549,0,0.0,0.0,0.30056068823497106,0.5191394069724992,0.1802999047925291,0.0,0.8197000952074702,adm1
MKD,MKD.38_1,Kriva Palanka,512.744,805,805,0,0.0,0.0,0.0,0.3403890892294105,0.659610910770588,0.0,0.3403890892294105,adm1
MKD,MKD.39_1,Krivogaštani,94.2877,146,146,0,0.0,0.0,0.10273124868449206,0.8972687513155077,0.0,0.0,0.9999999999999997,adm1
MKD,MKD.40_1,Kruševo,185.8481,288,288,0,0.0,0.0,0.0,0.3403559078802672,0.6596440921197327,0.0,0.3403559078802672,adm1
MKD,MKD.41_1,Kumanovo,503.662,789,789,0,0.0,0.0,0.7949157902177647,0.20508420978223613,0.0,0.0,1.0000000000000009,adm1
MKD,MKD.42_1,Lake Ohrid,247.641,382,382,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.43_1,Lipkovo,265.1743,416,416,0,0.0,0.0,0.0,0.6322813953413554,0.3677186046586473,0.0,0.6322813953413554,adm1
MKD,MKD.44_1,Lozovo,161.0357,251,251,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.45_1,Makedonska Kamenica,199.2386,312,312,0,0.0,0.0,0.0288890337625588,0.5835547861737856,0.3875561800636561,0.0,0.6124438199363444,adm1
MKD,MKD.46_1,Makedonski Brod,844.3546,1314,1314,0,0.0,0.0,0.0,0.27554836923485143,0.7244516307651448,0.0,0.27554836923485143,adm1
MKD,MKD.47_1,Mavrovo and Rostuša,683.6311,1064,1064,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.48_1,Mogila,258.2788,399,399,0,0.0,0.0,0.04510994602367494,0.9173201510185943,0.03756990295772979,0.0,0.9624300970422692,adm1
MKD,MKD.49_1,Negotino,410.1687,637,637,0,0.0,0.0,0.9952891567204383,0.004710843279561719,0.0,0.0,1.0,adm1
MKD,MKD.50_1,Novatsi,723.9035,1116,1116,0,0.0,0.0,0.05459077062839643,0.7634500511509376,0.1819591782206695,0.0,0.818040821779334,adm1
MKD,MKD.51_1,Novo Selo,205.6814,319,319,0,0.0,0.0,0.5862976409954058,0.40117248472507466,0.012529874279520632,0.0,0.9874701257204805,adm1
MKD,MKD.52_1,Ohrid,376.3092,581,581,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.54_1,Pehčevo,202.0219,315,315,0,0.0,0.0,0.0,0.7935270558569285,0.2064729441430726,0.0,0.7935270558569285,adm1
MKD,MKD.55_1,Petrovec,198.4262,310,310,0,0.0,0.0,0.9806519741842932,0.0193480258157068,0.0,0.0,1.0,adm1
MKD,MKD.56_1,Plasnica,59.9418,93,93,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.57_1,Prilep,1169.0155,1809,1809,0,0.0,0.0,0.5422068603781934,0.38201524681162136,0.0757778928101937,0.0,0.9242221071898148,adm1
MKD,MKD.58_1,Probištip,313.3286,490,490,0,0.0,0.0,0.7165513685208528,0.25490669199409244,0.028541939485055515,0.0,0.9714580605149452,adm1
MKD,MKD.59_1,Radoviš,488.9828,761,761,0,0.0,0.0,0.6678618620794291,0.28359084259138806,0.04854729532918385,0.0,0.9514527046708172,adm1
MKD,MKD.60_1,Rankovce,235.1218,369,369,0,0.0,0.0,0.0027125650137830755,0.8456834051101544,0.15160402987606242,0.0,0.8483959701239374,adm1
MKD,MKD.61_1,Resen,734.5063,1132,1132,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.62_1,Rosoman,134.6196,209,209,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.63_1,Saraj,233.3112,365,365,0,0.0,0.0,0.0,0.6575060338111071,0.34249396618889066,0.0,0.6575060338111071,adm1
MKD,MKD.64_1,Sopište,210.7155,329,329,0,0.0,0.0,0.0,0.37964336296028206,0.6203566370397204,0.0,0.37964336296028206,adm1
MKD,MKD.65_1,Star Dojran,146.7775,227,227,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MKD,MKD.66_1,Staro Nagoričane,440.8085,692,692,0,0.0,0.0,0.27917540739192,0.6731922096990848,0.047632382908997004,0.0,0.9523676170910047,adm1
MKD,MKD.67_1,Štip,563.8301,878,878,0,0.0,0.0,0.9931689367637475,0.0068310632362517856,0.0,0.0,0.9999999999999993,adm1
MKD,MKD.68_1,Struga,473.6538,733,733,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.69_1,Strumitsa,317.3376,492,492,0,0.0,0.0,0.9145762733008601,0.08542372669913813,0.0,0.0,0.9999999999999982,adm1
MKD,MKD.70_1,Studeničani,276.2159,431,431,0,0.0,0.0,0.08109755881927867,0.31529023249660915,0.6036122086841126,0.0,0.3963877913158878,adm1
MKD,MKD.71_1,Šuto Orizari,6.3872,10,10,0,0.0,0.0,0.10002195822461431,0.8999780417753857,0.0,0.0,1.0,adm1
MKD,MKD.72_1,Sveti Nikole,466.0969,728,728,0,0.0,0.0,0.9986266964713528,0.0013733035286471248,0.0,0.0,1.0,adm1
MKD,MKD.73_1,Tearce,153.1627,240,240,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.74_1,Tetovo,291.9382,457,457,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.75_1,Valandovo,334.4067,518,518,0,0.0,0.0,0.9826237509087966,0.017376249091203267,0.0,0.0,0.9999999999999999,adm1
MKD,MKD.76_1,Vasilevo,221.4074,344,344,0,0.0,0.0,0.8751334723414279,0.12486652765856862,0.0,0.0,0.9999999999999966,adm1
MKD,MKD.77_1,Veles,413.1712,644,644,0,0.0,0.0,0.959620711336254,0.04037928866374478,0.0,0.0,0.9999999999999988,adm1
MKD,MKD.78_1,Vevčani,30.3848,47,47,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.79_1,Vinitsa,431.7407,674,674,0,0.0,0.0,0.3514165499985686,0.4985454190248897,0.1500380309765446,0.0,0.8499619690234583,adm1
MKD,MKD.81_1,Vrapčište,154.3431,241,241,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MKD,MKD.83_1,Zelenikovo,171.7743,268,268,0,0.0,0.0,0.2983378207680941,0.39553404388284047,0.3061281353490668,0.0,0.6938718646509345,adm1
MKD,MKD.84_1,Želino,194.526,304,304,0,0.0,0.0,0.0,0.08226899459299178,0.9177310054070074,0.0,0.08226899459299178,adm1
MKD,MKD.85_1,Zrnovci,48.6984,76,76,0,0.0,0.0,0.4209393208752597,0.5000784631230406,0.07898221600169869,0.0,0.9210177839983003,adm1
