iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
AZE,AZE.1_1,Absheron,6153.8653,9408,9408,0,0.0,0.04622768838387458,0.901021845065084,0.05275046655106164,0.0,0.04622768838387458,1.0000000000000202,adm1
AZE,AZE.2_1,Aran,21886.2919,33249,33249,0,0.0,0.0,0.9928527642396409,0.007147235760359025,0.0,0.0,0.9999999999999999,adm1
AZE,AZE.3_1,Daglig-Shirvan,5981.1374,9169,9169,0,0.0,0.0,0.4771459418219744,0.35312690803184815,0.16972715014612003,0.0,0.8302728498538225,adm1
AZE,AZE.4_1,Ganja-Qazakh,12042.3507,18508,18508,0,0.0,0.0,0.6086263554989105,0.16270773588861154,0.22866590861246275,0.0,0.7713340913875221,adm1
AZE,AZE.5_1,Kalbajar-Lachin,5760.8046,8721,8721,0,0.0,0.0,0.236229477296057,0.2852647938423584,0.4785057288616079,0.0,0.5214942711384154,adm1
AZE,AZE.6_1,Lankaran,5579.122,8345,8345,0,0.0,0.0,0.31187765188462346,0.3355865461972124,0.3525358019182136,0.0,0.6474641980818359,adm1
AZE,AZE.7_1,Nakhchivan,5395.8661,8114,8114,0,0.0,0.1474447586237967,0.7767075428782994,0.07054079223903637,0.0053069062589103065,0.1474447586237967,0.9946930937411325,adm1
AZE,AZE.8_1,Quba-Khachmaz,7328.1801,11341,11341,0,0.0,0.0,0.46083798710180585,0.3013550419100143,0.2378069709881093,0.0,0.7621930290118202,adm1
AZE,AZE.9_1,Shaki-Zaqatala,8722.4853,13490,13490,0,0.0,0.0,0.15904208699827366,0.30882070197497674,0.5321372110266617,0.0,0.4678627889732504,adm1
AZE,AZE.10_1,Yukhari-Karabakh,7392.0644,11191,11191,0,0.0,0.0,0.5618292663156232,0.3143289102172923,0.12384182346704037,0.0,0.8761581765329156,adm1
