year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,region,all,,10,0.6869791486358361,0.915099652281394,1.115895508108349,30400.0,nan
1993,adm1,region,all,,10,0.6501621841316516,0.8149155914501799,0.8752640757409332,38109.0,nan
1994,adm1,region,all,,10,0.6460314943981456,0.8088405116552877,0.8477589378819662,37712.0,nan
1995,adm1,region,all,,10,0.5704549430049861,0.6193696723938316,0.6165596752621215,43676.0,nan
1996,adm1,region,all,,10,0.5632095560866337,0.600518477711843,0.5984462915348859,47380.0,nan
1997,adm1,region,all,,10,0.5663342833235945,0.6064891001378089,0.6052093650176328,47114.0,nan
1998,adm1,region,all,,10,0.567573662607521,0.6130680942570926,0.6035495350575405,47662.0,nan
1999,adm1,region,all,,10,0.5683271305847766,0.6130414706702967,0.6026240987198779,49237.0,nan
2000,adm1,region,all,,10,0.5607645084615476,0.593755803531534,0.5786357672156834,51562.0,nan
2001,adm1,region,all,,10,0.5556872197787011,0.5793502838673539,0.5682894201724041,52039.0,nan
2002,adm1,region,all,,10,0.5484952391086562,0.5670113981256804,0.5486722108921711,52070.0,nan
2003,adm1,region,all,,10,0.5509973363547618,0.5716167007883726,0.556377196019394,51984.0,nan
2004,adm1,region,all,,10,0.5558829373598226,0.5798885283737757,0.5667161943402013,52542.0,nan
2005,adm1,region,all,,10,0.5529264816582415,0.5759693408702825,0.5630377696520845,52247.0,nan
2006,adm1,region,all,,10,0.557746893500918,0.587049013337496,0.5769326439138377,51120.0,nan
2007,adm1,region,all,,10,0.561472237347796,0.598971824976801,0.5823326298440253,49851.0,nan
2008,adm1,region,all,,10,0.5688757267647775,0.6172008837893486,0.5952693924877842,49973.0,nan
2009,adm1,region,all,,10,0.5652107282022809,0.6081539968348068,0.5857051650051386,52916.0,nan
2010,adm1,region,all,,10,0.5493389159245912,0.5764128405051213,0.5478048116572906,57096.0,nan
2011,adm1,region,all,,10,0.5622883011930089,0.5986548181634584,0.5874554770800512,58761.0,nan
2012,adm1,region,all,,10,0.5586211067542874,0.5874914730014899,0.5739292641535993,62535.0,nan
2013,adm1,region,all,,10,0.5472286132242521,0.5676737296631055,0.5410392070288846,63903.0,nan
2014,adm1,region,all,,10,0.5449899546063588,0.5598303662600209,0.5384589375669582,67074.85706448555,nan
2015,adm1,region,all,,10,0.5581953654250797,0.5869153595593196,0.5709085626324416,73892.30001533031,nan
2016,adm1,region,all,,10,0.560503279734683,0.5880219854195055,0.5856263200624681,76603.5098323822,nan
2017,adm1,region,all,,10,0.5421060240873075,0.5403432777537657,0.5621110195025216,85239.47827339172,nan
2018,adm1,region,all,,10,0.5597203034757137,0.5680165550861723,0.612935447989415,93561.52326369286,nan
2019,adm1,region,all,,10,0.562870354676809,0.5749022610143398,0.6219302327779298,95127.89403271675,nan
2020,adm1,region,all,,10,0.5692103141540532,0.5747977084300309,0.6427410572010563,108652.74977099895,nan
2021,adm1,region,all,,10,0.5643041690005361,0.5610789295429051,0.6370724807666781,118840.96840071678,nan
2022,adm1,region,all,,10,0.552492935231923,0.5371853138959237,0.608680774210319,132522.2243323326,nan
1992,adm2,department,all,,58,0.9539252661862327,2.9789432051869187,nan,30400.0,nan
1993,adm2,department,all,,58,0.9485313245417475,2.891695196869641,nan,38109.0,nan
1994,adm2,department,all,,58,0.9487240990497048,2.901802954146157,nan,37712.0,nan
1995,adm2,department,all,,58,0.9324528996392907,2.70406071064322,nan,43676.0,nan
1996,adm2,department,all,,58,0.9284027513381579,2.6540155060801447,nan,47380.0,nan
