iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
BDI,BDI.1_1,Bubanza,1052.4381,1233,1233,0,0.0,0.0,0.0,0.34628701407561835,0.6537129859243821,0.0,0.34628701407561835,adm1
BDI,BDI.2_1,Bujumbura Mairie,201.3895,236,236,0,0.0,0.0,0.0,0.6483124028344562,0.3516875971655447,0.0,0.6483124028344562,adm1
BDI,BDI.3_1,Bujumbura Rural,1563.9956,1833,1833,0,0.0,0.0,0.0,0.21333476816825617,0.7866652318317532,0.0,0.21333476816825617,adm1
BDI,BDI.4_1,Bururi,3089.1157,3622,3622,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.5_1,Cankuzo,1890.6012,2215,2215,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.6_1,Cibitoke,1560.7251,1828,1828,0,0.0,0.0,0.0,0.06399430101805058,0.9360056989819476,0.0,0.06399430101805058,adm1
BDI,BDI.7_1,Gitega,1901.0354,2228,2228,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.8_1,Karuzi,1402.3788,1643,1643,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.9_1,Kayanza,1179.744,1382,1382,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.10_1,Kirundo,1772.8529,2076,2076,0,0.0,0.0,0.0,0.013007229585385353,0.9869927704146138,0.0,0.013007229585385353,adm1
BDI,BDI.11_1,Makamba,2541.3346,2981,2981,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.12_1,Muramvya,667.3901,782,782,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.13_1,Muyinga,1787.8853,2094,2094,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.14_1,Mwaro,818.269,959,959,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.15_1,Ngozi,1408.685,1650,1650,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.16_1,Rutana,1848.2197,2167,2167,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
BDI,BDI.17_1,Ruyigi,2249.2466,2636,2636,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
