year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,department,0.4647194631796959,0.1016236497413323,0.36309581343836234,0.2186774124888263,0.7813225875111709,,1.27675647831893e-15,14
1993,all,lit_only,theil_l,department,0.34836202953501655,0.09116405989816481,0.2571979696368504,0.2616934458093723,0.7383065541906237,,1.3877787807814457e-15,14
1994,all,lit_only,theil_l,department,0.3565106392459604,0.09479393196878705,0.26171670727717217,0.26589369722396344,0.7341063027760333,,1.1657341758564144e-15,14
1995,all,lit_only,theil_l,department,0.32084392345800744,0.08868132019625925,0.23216260326174604,0.27640018623530516,0.7235998137646882,,2.1649348980190553e-15,14
1996,all,lit_only,theil_l,department,0.32272834431614306,0.08554329867932475,0.2371850456368194,0.26506286226761344,0.73493713773239,,1.1102230246251565e-15,14
1997,all,lit_only,theil_l,department,0.3801502564491892,0.09382881894186211,0.2863214375073286,0.24682034892801197,0.7531796510719919,,1.4988010832439613e-15,14
1998,all,lit_only,theil_l,department,0.38031929865811726,0.09948814688231723,0.2808311517758017,0.26159110840112987,0.7384088915988746,,1.6653345369377348e-15,14
1999,all,lit_only,theil_l,department,0.3638541529118438,0.09762649224266544,0.2662276606691796,0.26831215601466235,0.731687843985341,,1.2212453270876722e-15,14
2000,all,lit_only,theil_l,department,0.34263018350012087,0.09425498746058497,0.24837519603953648,0.2750924816305675,0.7249075183694342,,5.551115123125783e-16,14
2001,all,lit_only,theil_l,department,0.32633648249329555,0.08904021561000422,0.23729626688328997,0.2728478744690567,0.7271521255309391,,1.3877787807814457e-15,14
2002,all,lit_only,theil_l,department,0.31654963845408174,0.08750496745721227,0.22904467099686765,0.27643363576264396,0.7235663642373503,,1.8318679906315083e-15,14
2003,all,lit_only,theil_l,department,0.3499213570655855,0.09710199194518263,0.25281936512040176,0.2774966145521174,0.7225033854478794,,1.1657341758564144e-15,14
2004,all,lit_only,theil_l,department,0.35503667046320747,0.10352736832304794,0.2515093021401592,0.2915962685994615,0.7084037314005376,,3.3306690738754696e-16,14
2005,all,lit_only,theil_l,department,0.32899270945132486,0.09912811511530337,0.22986459433602127,0.3013079386489249,0.6986920613510744,,2.220446049250313e-16,14
2006,all,lit_only,theil_l,department,0.32956088321063504,0.10050750456819829,0.2290533786424367,0.3049740114452845,0.6950259885547153,,5.551115123125783e-17,14
2007,all,lit_only,theil_l,department,0.3111659610300756,0.09600760569228253,0.21515835533779212,0.3085414785552426,0.6914585214447544,,9.43689570931383e-16,14
2008,all,lit_only,theil_l,department,0.29316243317865376,0.0920426412610573,0.20111979191759466,0.31396465182483435,0.6860353481751595,,1.7763568394002505e-15,14
2009,all,lit_only,theil_l,department,0.28064800201699613,0.08584774331780116,0.19480025869918943,0.3058911615291036,0.6941088384708767,,5.551115123125783e-15,14
2010,all,lit_only,theil_l,department,0.2636564918496337,0.07958519013143286,0.18407130171819341,0.3018518132177121,0.6981481867822598,,7.438494264988549e-15,14
