iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
AUS,AUS.1_1,Ashmore and Cartier Islands,16.7157,20,20,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
AUS,AUS.2_1,Australian Capital Territory,2358.2429,3373,3373,0,0.0,0.0,0.0,0.4213709364254373,0.5786290635745674,0.0,0.4213709364254373,adm1
AUS,AUS.3_1,Coral Sea Islands Territory,8.0606,10,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AUS,AUS.4_1,Jervis Bay Territory,68.0951,98,97,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AUS,AUS.5_1,New South Wales,800543.7246,1103299,1102868,431,0.0,0.34677468569436665,0.38944285777946924,0.08625284885821846,0.17752960766795775,0.34677468569436665,0.8224703923320543,adm1
AUS,AUS.6_1,Northern Territory,1346610.5757,1674292,1671811,2481,0.0,0.5711973977882271,0.29621757233117435,0.05151346990763166,0.08107155997219982,0.5711973977882271,0.918928440027033,adm1
AUS,AUS.7_1,Queensland,1729192.4587,2192754,2191848,906,0.0,0.334559713455675,0.5034332416859963,0.06931224779058126,0.0926947970703282,0.334559713455675,0.9073052029322526,adm1
AUS,AUS.8_1,South Australia,983133.961,1327764,1326417,1347,0.0,0.9016225462805939,0.086663935599464,0.009875361694911646,0.0018381564249141116,0.9016225462805939,0.9981618435749695,adm1
AUS,AUS.9_1,Tasmania,68113.2596,106617,106547,70,0.0,0.0,0.012680997018559402,0.09102387292123809,0.8962951300601703,0.0,0.1037048699397975,adm1
AUS,AUS.10_1,Victoria,227116.6678,330974,330488,486,0.0,0.10736085322598997,0.39312842562395667,0.18640005754480338,0.3131106636051259,0.10736085322598997,0.68688933639475,adm1
AUS,AUS.11_1,Western Australia,2524649.5835,3277626,3275318,2308,0.0,0.8118567846691719,0.1578407716448503,0.02330702678659489,0.006995416898552983,0.8118567846691719,0.9930045831006171,adm1
