iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
AGO,AGO.1_1,Bengo,34350.6749,40680,40675,5,0.0,0.0,0.2898745471208229,0.6103195128732526,0.09980594000598092,0.0,0.9001940599940754,adm1
AGO,AGO.2_1,Benguela,39487.6784,47374,47368,6,0.0,0.029163542865422675,0.3796208802138649,0.1648190986362091,0.42639647828435073,0.029163542865422675,0.5736035217154967,adm1
AGO,AGO.3_1,Bié,72040.1602,86223,86223,0,0.0,0.0,0.0,0.004075390862508409,0.9959246091374875,0.0,0.004075390862508409,adm1
AGO,AGO.4_1,Cabinda,7041.5935,8273,8269,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AGO,AGO.5_1,Cuando Cubango,199552.2602,242795,242795,0,0.0,0.0,0.7627448561616037,0.19013868509876744,0.04711645873995307,0.0,0.9528835412603711,adm1
AGO,AGO.6_1,Cuanza Norte,23833.0489,28213,28213,0,0.0,0.0,0.0,0.1130892248024456,0.8869107751975818,0.0,0.1130892248024456,adm1
AGO,AGO.7_1,Cuanza Sul,55257.7042,65794,65788,6,0.0,0.0,0.1507661980065052,0.06923382418081157,0.7799999778125488,0.0,0.2200000221873168,adm1
AGO,AGO.8_1,Cunene,77292.642,94210,94210,0,0.0,0.05230557216545325,0.9458466885248233,0.0018477393095904199,0.0,0.05230557216545325,0.999999999999867,adm1
AGO,AGO.9_1,Huambo,33137.4784,39695,39695,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AGO,AGO.10_1,Huíla,78698.287,95125,95125,0,0.0,0.0,0.3008005773939126,0.42072411672212023,0.27847530588398783,0.0,0.7215246941160328,adm1
AGO,AGO.11_1,Luanda,2435.8018,2886,2884,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
AGO,AGO.12_1,Lunda Norte,107784.6915,127520,127520,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AGO,AGO.13_1,Lunda Sul,77904.4735,92563,92563,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AGO,AGO.14_1,Malanje,82164.4083,97437,97437,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
AGO,AGO.15_1,Moxico,199423.2995,239204,239204,0,0.0,0.0,0.03224985667696373,0.1774530138516019,0.79029712947157,0.0,0.20970287052856562,adm1
AGO,AGO.16_1,Namibe,57882.7945,70230,70212,18,0.03661969150875459,0.6679554032928813,0.2815796363240376,0.012354247096834782,0.0014910217773667855,0.7045750948016358,0.9985089782225082,adm1
AGO,AGO.17_1,Uíge,62021.5523,73095,73095,0,0.0,0.0,0.0,0.017762142914564624,0.9822378570854319,0.0,0.017762142914564624,adm1
AGO,AGO.18_1,Zaire,36571.5739,43070,43064,6,0.0,0.0,0.0345094475738665,0.15704252091863888,0.8084480315074735,0.0,0.1915519684925054,adm1
