iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
GUF,GUF.1_1,Cayenne,42605.7216,49966,49966,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
GUF,GUF.2_1,Saint-Laurent-du-Maroni,40697.5228,47723,47723,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
