iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
MDA,MDA.1_1,Anenii Noi,805.4837,1370,1370,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.2_1,Bălţi,100.1373,173,173,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.3_1,Basarabeasca,312.1415,526,526,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.4_1,Bender,84.223,143,143,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.5_1,Briceni,880.1266,1536,1536,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.6_1,Cahul,1468.0651,2448,2448,0,0.0,0.0,0.044344210948707115,0.9556557890512926,0.0,0.0,0.9999999999999997,adm1
MDA,MDA.7_1,Calarasi,754.3751,1292,1292,0,0.0,0.0,0.0,0.08048617869497841,0.9195138213050211,0.0,0.08048617869497841,adm1
MDA,MDA.8_1,Cantemir,1051.1701,1766,1766,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.9_1,Causeni,1206.4001,2041,2041,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.10_1,Chişinău,583.3921,994,994,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.11_1,Cimişlia,796.7203,1347,1347,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.12_1,Criuleni,649.309,1109,1109,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.13_1,Donduseni,845.6062,1474,1474,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.14_1,Drochia,752.7397,1307,1307,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.15_1,Dubăsari,278.6681,477,477,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.16_1,Edineţ,932.5101,1622,1622,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.17_1,Făleşti,1148.0101,1976,1976,0,0.0,0.0,0.0,0.32512468149539187,0.674875318504595,0.0,0.32512468149539187,adm1
MDA,MDA.18_1,Floreşti,1106.6674,1917,1917,0,0.0,0.0,0.0,0.17358220832182794,0.8264177916781784,0.0,0.17358220832182794,adm1
MDA,MDA.19_1,Găgăuzia,1911.8118,3202,3202,0,0.0,0.0,0.037832874181403985,0.9621671258185963,0.0,0.0,1.0000000000000002,adm1
MDA,MDA.20_1,Glodeni,803.2285,1387,1387,0,0.0,0.0,0.0,0.28009793199855,0.7199020680014485,0.0,0.28009793199855,adm1
MDA,MDA.21_1,Hîncesti,1259.3306,2138,2138,0,0.0,0.0,0.0,0.9846169747417334,0.015383025258266809,0.0,0.9846169747417334,adm1
MDA,MDA.22_1,Ialoveni,820.7448,1394,1394,0,0.0,0.0,0.0,0.9814128426302071,0.018587157369790757,0.0,0.9814128426302071,adm1
MDA,MDA.23_1,Leova,741.1629,1252,1252,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.24_1,Nisporeni,826.78,1410,1410,0,0.0,0.0,0.0,0.37706186377042744,0.6229381362295687,0.0,0.37706186377042744,adm1
MDA,MDA.25_1,Ocniţa,655.6766,1146,1146,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MDA,MDA.26_1,Orhei,1074.3882,1844,1844,0,0.0,0.0,0.0,0.9327079499254275,0.06729205007457285,0.0,0.9327079499254275,adm1
MDA,MDA.27_1,Rezina,700.7882,1209,1209,0,0.0,0.0,0.0,0.6237499862265194,0.37625001377346473,0.0,0.6237499862265194,adm1
MDA,MDA.28_1,Rîşcani,1063.0855,1842,1842,0,0.0,0.0,0.0,0.012512141807743205,0.9874878581922575,0.0,0.012512141807743205,adm1
MDA,MDA.29_1,Sîngerei,988.21,1704,1704,0,0.0,0.0,0.0,0.014688427019789379,0.9853115729802099,0.0,0.014688427019789379,adm1
MDA,MDA.30_1,Şoldăneşti,553.1174,957,957,0,0.0,0.0,0.0,0.19841928686219049,0.8015807131378058,0.0,0.19841928686219049,adm1
MDA,MDA.31_1,Soroca,848.5054,1476,1476,0,0.0,0.0,0.0,0.020338518874646744,0.9796614811253528,0.0,0.020338518874646744,adm1
MDA,MDA.32_1,Ştefan Voda,1101.7512,1860,1860,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.33_1,Străşeni,690.0256,1179,1179,0,0.0,0.0,0.0,0.6861756634188424,0.31382433658115716,0.0,0.6861756634188424,adm1
MDA,MDA.34_1,Taraclia,670.6796,1121,1121,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,adm1
MDA,MDA.35_1,Teleneşti,865.8885,1490,1490,0,0.0,0.0,0.0,0.5339057495783246,0.46609425042166885,0.0,0.5339057495783246,adm1
MDA,MDA.36_1,Transnistria,3487.419,5977,5977,0,0.0,0.0,0.0,0.8434839513286733,0.15651604867133917,0.0,0.8434839513286733,adm1
MDA,MDA.37_1,Ungheni,1085.409,1859,1859,0,0.0,0.0,0.0,0.30696444365862685,0.6930355563413715,0.0,0.30696444365862685,adm1
