year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,district,all,,37,0.3390557541136612,0.23000757804619282,0.20660182851306905,246050.0,nan
1993,adm1,district,all,,37,0.32292960953501226,0.21317764156699698,0.17969853892927326,258744.0,nan
1994,adm1,district,all,,37,0.34486943864537767,0.2385156206270389,0.20659185754230908,246418.0,nan
1995,adm1,district,all,,37,0.34319220608043,0.23445801851342843,0.20736430362720015,253126.0,nan
1996,adm1,district,all,,37,0.3638934113448178,0.26103466074940906,0.2383173045800317,241697.0,nan
1997,adm1,district,all,,37,0.38709835691851624,0.29337450556499667,0.2709367921520306,226772.0,nan
1998,adm1,district,all,,37,0.4431819080204038,0.38695372261487226,0.34906225356716486,187613.0,nan
1999,adm1,district,all,,37,0.4796143804502515,0.45439897409898755,0.4064601541759264,169147.0,nan
2000,adm1,district,all,,37,0.47918381339087013,0.4533584328451454,0.402002369142705,169717.0,nan
2001,adm1,district,all,,37,0.4697799204111188,0.43682589696072555,0.38678965007611876,173471.0,nan
2002,adm1,district,all,,37,0.4707423936192239,0.439729253473991,0.3870489231408091,172269.0,nan
2003,adm1,district,all,,37,0.4763702732652355,0.4510624175303203,0.39426517943234773,168965.0,nan
2004,adm1,district,all,,37,0.470800594440405,0.4403049160061102,0.3842347710218412,171420.0,nan
2005,adm1,district,all,,37,0.4804576907081637,0.45376928923711163,0.40046258957339836,168919.0,nan
2006,adm1,district,all,,37,0.4926277847570697,0.4805993344894372,0.42003957948235937,161011.0,nan
2007,adm1,district,all,,37,0.510534272311957,0.5257303541261005,0.45136103620415485,148962.0,nan
2008,adm1,district,all,,37,0.5269287583579305,0.5649538297805462,0.49025499462431205,140061.0,nan
2009,adm1,district,all,,37,0.5138618986261592,0.5352017255443471,0.46561973422054326,146035.0,nan
2010,adm1,district,all,,37,0.5017591830874191,0.5022794028233798,0.4337339748710958,156227.0,nan
2011,adm1,district,all,,37,0.4926958597106983,0.48667315601725314,0.420252979980167,160604.0,nan
2012,adm1,district,all,,37,0.4832605508221497,0.4710188286946791,0.4049162164775161,164527.0,nan
2013,adm1,district,all,,37,0.46456567914824465,0.437121312146056,0.3685219996640426,172154.0,nan
2014,adm1,district,all,,37,0.48318229808068147,0.4899809244497338,0.4037646029426831,159491.8268995285,nan
2015,adm1,district,all,,37,0.49437064297275035,0.5165158166300183,0.4271850037964693,151937.0321984291,nan
2016,adm1,district,all,,37,0.49424843571113364,0.516561323014472,0.4271377495048174,152424.0276300907,nan
2017,adm1,district,all,,37,0.48484995235199646,0.4946734714864457,0.4093742774082079,159599.9856786728,nan
2018,adm1,district,all,,37,0.48242710909317954,0.4942049540228335,0.4046456208246591,167625.1108404398,nan
2019,adm1,district,all,,37,0.4753360943618099,0.47717876810200843,0.39161237928698767,172370.6739026308,nan
