year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,district,0.3272826524385195,0.10893210284532179,0.2183505495931981,0.3328379980841937,0.6671620019158074,,3.885780586188048e-16,3
1993,all,lit_only,theil_l,district,0.439035460989165,0.22657555440056032,0.21245990658860392,0.5160757490752028,0.4839242509247954,,7.771561172376096e-16,5
1994,all,lit_only,theil_l,district,0.5002108049197546,0.2822361401899684,0.21797466472978616,0.5642343936078023,0.4357656063921977,,0.0,5
1995,all,lit_only,theil_l,district,0.42368553661319525,0.24694585222093948,0.17673968439225576,0.582851739983726,0.41714826001627403,,0.0,5
1996,all,lit_only,theil_l,district,0.40533935967770607,0.2460357258326314,0.1593036338450745,0.6069870096707599,0.3930129903292397,,1.6653345369377348e-16,5
1997,all,lit_only,theil_l,district,0.4960929586571587,0.3163477476163512,0.17974521104080762,0.6376783667171009,0.3623216332828994,,1.6653345369377348e-16,5
1998,all,lit_only,theil_l,district,0.506762307566541,0.319796332573377,0.18696597499316375,0.6310578505908034,0.3689421494091961,,2.220446049250313e-16,5
1999,all,lit_only,theil_l,district,0.45411893183396645,0.2874260738839405,0.16669285795002567,0.6329312735832566,0.3670687264167427,,3.3306690738754696e-16,5
2000,all,lit_only,theil_l,district,0.44213495560904004,0.28250254159677035,0.15963241401226955,0.6389509311871161,0.3610490688128836,,1.1102230246251565e-16,5
2001,all,lit_only,theil_l,district,0.44661941709887576,0.2882322082987392,0.1583872088001365,0.6453642570469083,0.3546357429530915,,1.1102230246251565e-16,5
2002,all,lit_only,theil_l,district,0.4138296192133696,0.2624725489221946,0.15135707029117512,0.6342526893582849,0.3657473106417155,,1.6653345369377348e-16,5
2003,all,lit_only,theil_l,district,0.4036745005174964,0.25181532693300024,0.1518591735844962,0.6238078615572247,0.3761921384427753,,0.0,5
2004,all,lit_only,theil_l,district,0.4281623279033002,0.2687346614168491,0.15942766648645126,0.6276466748787446,0.37235332512125574,,1.1102230246251565e-16,5
2005,all,lit_only,theil_l,district,0.40912361153596727,0.25329508934717704,0.15582852218879045,0.6191162822312667,0.3808837177687338,,2.220446049250313e-16,5
2006,all,lit_only,theil_l,district,0.40017030717509794,0.24836661924356512,0.1518036879315327,0.6206522942615285,0.37934770573847126,,1.1102230246251565e-16,5
2007,all,lit_only,theil_l,district,0.41425528468883094,0.2642079295770238,0.15004735511180717,0.6377901244530516,0.3622098755469485,,5.551115123125783e-17,5
2008,all,lit_only,theil_l,district,0.36332944943343465,0.2384232742904796,0.12490617514295477,0.6562178613989863,0.343782138601013,,2.7755575615628914e-16,5
2009,all,lit_only,theil_l,district,0.3556300991214562,0.23197649942686807,0.12365359969458803,0.652297148075879,0.34770285192412065,,1.1102230246251565e-16,5
