year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,district,all,,5,0.7396315093253456,1.164775515730179,,1363.0,
1993,adm1,district,all,,5,0.5694087121283964,0.6047928227476472,0.6761230508171638,1779.0,
1994,adm1,district,all,,5,0.5610859867554754,0.5898036418618697,0.6426461110813212,1843.0,
1995,adm1,district,all,,5,0.5316173386374066,0.528876385142808,0.5472156089196452,2085.0,
1996,adm1,district,all,,5,0.5211034921753119,0.5111088861743748,0.5133042526865065,2144.0,
1997,adm1,district,all,,5,0.5094679093072989,0.4929712067302435,0.4852513561464937,2260.0,
1998,adm1,district,all,,5,0.49252386715598373,0.462466858553554,0.4458650701414908,2377.0,
1999,adm1,district,all,,5,0.4721271563035567,0.4213926946275712,0.40291185472251057,2438.0,
2000,adm1,district,all,,5,0.46619382235625384,0.4119491145712959,0.39193699330403187,2451.0,
2001,adm1,district,all,,5,0.46393767828296206,0.4085828188953861,0.3878531980405147,2453.0,
2002,adm1,district,all,,5,0.46413542181253375,0.40806623314143353,0.38753880187852036,2468.0,
2003,adm1,district,all,,5,0.45712612192172086,0.3947494288577276,0.3741335842121955,2480.0,
2004,adm1,district,all,,5,0.452667454939895,0.3863115825068379,0.366274132632246,2487.0,
2005,adm1,district,all,,5,0.463841812620162,0.40337957335630986,0.38816070537038055,2474.0,
2006,adm1,district,all,,5,0.4612956635423664,0.40043748448388367,0.3827639670433757,2474.0,
2007,adm1,district,all,,5,0.45945521979296267,0.3971609631311963,0.37925659889513297,2480.0,
2008,adm1,district,all,,5,0.5010365107921824,0.4591637996465801,0.474598942890505,2431.0,
2009,adm1,district,all,,5,0.4977507202131921,0.45206127552488945,0.46816578026373734,2439.0,
2010,adm1,district,all,,5,0.45091409554152606,0.38099765905468397,0.36299756336430017,2495.0,
2011,adm1,district,all,,5,0.4724275678684384,0.4074827450288952,0.42621834282206505,2537.0,
2012,adm1,district,all,,5,0.47312752250493806,0.40859517678028234,0.42859710168589926,2572.0,
2013,adm1,district,all,,5,0.46407984834354443,0.39654431627517095,0.38824583360656756,2560.0,
2014,adm1,district,all,,5,0.46075884926298327,0.38736012997313085,0.3810615659053984,2607.1376276016235,
2015,adm1,district,all,,5,0.4878383521470122,0.42725535215923827,0.4488311020148731,2559.731213569641,
2016,adm1,district,all,,5,0.4878383521470122,0.42725535215923827,0.4488311020148731,2559.731213569641,
2017,adm1,district,all,,5,0.6781173839953134,0.9015625491695861,1.6469876870608522,2344.731213569641,
2018,adm1,district,all,,5,0.6781173839953134,0.9015625491695861,1.6469876870608522,2344.731213569641,
2019,adm1,district,all,,5,0.666359161787224,0.8617264788560419,1.397257277594591,2354.7312145233154,
2020,adm1,district,all,,5,0.6485834741384762,0.805057369177227,1.1172340009971706,2385.7312150001526,
2021,adm1,district,all,,5,0.6148909123245638,0.7088307979917977,0.9321970671782116,2420.9861216545105,
2022,adm1,district,all,,5,0.6045947866787631,0.6776540613793166,0.885538715341439,2446.4861221313477,
