year,gid,name,pixels,area_km2,sum_of_lights,mean_dn,density_sol_per_km2
1992,VGB.1_1,Anegada,40,40.2426,0.0,0.0,0.0
1992,VGB.2_1,Jost Van Dyke,12,11.5922,0.0,0.0,0.0
1992,VGB.3_1,Other Islands,16,13.7537,4.0,0.25,0.2908306219593257
1992,VGB.4_1,Tortola,83,76.1104,1293.0,15.578313253012048,16.988480069951084
1992,VGB.5_1,Virgin Gorda,27,27.6579,66.0,2.4444444444444446,2.3862962844981936
1993,VGB.1_1,Anegada,40,40.2426,33.0,0.825,0.8200256193796952
1993,VGB.2_1,Jost Van Dyke,12,11.5922,34.0,2.8333333333333335,2.933014545388588
1993,VGB.3_1,Other Islands,16,13.7537,16.0,1.0,1.1633224878373027
1993,VGB.4_1,Tortola,83,76.1104,1563.0,18.83132530120482,20.535958506831822
1993,VGB.5_1,Virgin Gorda,27,27.6579,133.0,4.925925925925926,4.808748573306966
1994,VGB.1_1,Anegada,40,40.2426,40.0,1.0,0.993970447732964
1994,VGB.2_1,Jost Van Dyke,12,11.5922,36.0,3.0,3.1055448127643874
1994,VGB.3_1,Other Islands,16,13.7537,17.0,1.0625,1.2360301433271341
1994,VGB.4_1,Tortola,83,76.1104,1615.0,19.457831325301203,21.219176576157
1994,VGB.5_1,Virgin Gorda,27,27.6579,135.0,5.0,4.881060581928123
1995,VGB.1_1,Anegada,40,40.2426,56.0,1.4,1.3915586268261495
1995,VGB.2_1,Jost Van Dyke,12,11.5922,44.0,3.6666666666666665,3.795665882267585
1995,VGB.3_1,Other Islands,16,13.7537,26.0,1.625,1.890399042735617
1995,VGB.4_1,Tortola,83,76.1104,1805.0,21.746987951807228,23.715550290999
1995,VGB.5_1,Virgin Gorda,27,27.6579,154.0,5.703703703703703,5.568024663829118
1996,VGB.1_1,Anegada,40,40.2426,66.0,1.65,1.6400512387593904
1996,VGB.2_1,Jost Van Dyke,12,11.5922,42.0,3.5,3.6231356148917855
1996,VGB.3_1,Other Islands,16,13.7537,30.0,1.875,2.1812296646949427
1996,VGB.4_1,Tortola,83,76.1104,1846.0,22.240963855421686,24.254241461043854
1996,VGB.5_1,Virgin Gorda,27,27.6579,160.0,5.925925925925926,5.78496068969259
1997,VGB.1_1,Anegada,40,40.2426,91.0,2.275,2.2612827685924928
1997,VGB.2_1,Jost Van Dyke,12,11.5922,42.0,3.5,3.6231356148917855
1997,VGB.3_1,Other Islands,16,13.7537,29.0,1.8125,2.108522009205111
1997,VGB.4_1,Tortola,83,76.1104,1925.0,23.19277108433735,25.292207374057107
1997,VGB.5_1,Virgin Gorda,27,27.6579,173.0,6.407407407407407,6.254988745730113
1998,VGB.1_1,Anegada,40,40.2426,117.0,2.925,2.9073635596189193
1998,VGB.2_1,Jost Van Dyke,12,11.5922,44.0,3.6666666666666665,3.795665882267585
1998,VGB.3_1,Other Islands,16,13.7537,32.0,2.0,2.3266449756746055
1998,VGB.4_1,Tortola,83,76.1104,2001.0,24.10843373493976,26.29075685999391
1998,VGB.5_1,Virgin Gorda,27,27.6579,183.0,6.777777777777778,6.6165487888359005
1999,VGB.1_1,Anegada,40,40.2426,135.0,3.375,3.354650261098753
1999,VGB.2_1,Jost Van Dyke,12,11.5922,50.0,4.166666666666667,4.313256684394982
1999,VGB.3_1,Other Islands,16,13.7537,35.0,2.1875,2.5447679421441
1999,VGB.4_1,Tortola,83,76.1104,2022.0,24.36144578313253,26.566671849529076
1999,VGB.5_1,Virgin Gorda,27,27.6579,196.0,7.2592592592592595,7.086576844873423
2000,VGB.1_1,Anegada,40,40.2426,143.0,3.575,3.553444350645346
2000,VGB.2_1,Jost Van Dyke,12,11.5922,50.0,4.166666666666667,4.313256684394982
2000,VGB.3_1,Other Islands,16,13.7537,36.0,2.25,2.617475597633931
2000,VGB.4_1,Tortola,83,76.1104,2024.0,24.3855421686747,26.592949467580045
2000,VGB.5_1,Virgin Gorda,27,27.6579,198.0,7.333333333333333,7.15888885349458
2001,VGB.1_1,Anegada,40,40.2426,146.0,3.65,3.6279921342253183
2001,VGB.2_1,Jost Van Dyke,12,11.5922,51.0,4.25,4.399521818082882
2001,VGB.3_1,Other Islands,16,13.7537,36.0,2.25,2.617475597633931
2001,VGB.4_1,Tortola,83,76.1104,2024.0,24.3855421686747,26.592949467580045
2001,VGB.5_1,Virgin Gorda,27,27.6579,196.0,7.2592592592592595,7.086576844873423
2002,VGB.1_1,Anegada,40,40.2426,142.0,3.55,3.528595089452022
2002,VGB.2_1,Jost Van Dyke,12,11.5922,52.0,4.333333333333333,4.485786951770782
2002,VGB.3_1,Other Islands,16,13.7537,37.0,2.3125,2.6901832531237626
2002,VGB.4_1,Tortola,83,76.1104,2038.0,24.55421686746988,26.776892793936824
2002,VGB.5_1,Virgin Gorda,27,27.6579,199.0,7.37037037037037,7.19504485780516
2003,VGB.1_1,Anegada,40,40.2426,144.0,3.6,3.57829361183867
2003,VGB.2_1,Jost Van Dyke,12,11.5922,57.0,4.75,4.91711262021028
2003,VGB.3_1,Other Islands,16,13.7537,38.0,2.375,2.7628909086135938
2003,VGB.4_1,Tortola,83,76.1104,2042.0,24.602409638554217,26.82944803003876
2003,VGB.5_1,Virgin Gorda,27,27.6579,199.0,7.37037037037037,7.19504485780516
2004,VGB.1_1,Anegada,40,40.2426,148.0,3.7,3.6776906566119663
2004,VGB.2_1,Jost Van Dyke,12,11.5922,60.0,5.0,5.17590802127398
2004,VGB.3_1,Other Islands,16,13.7537,38.0,2.375,2.7628909086135938
2004,VGB.4_1,Tortola,83,76.1104,2042.0,24.602409638554217,26.82944803003876
2004,VGB.5_1,Virgin Gorda,27,27.6579,199.0,7.37037037037037,7.19504485780516
2005,VGB.1_1,Anegada,40,40.2426,142.0,3.55,3.528595089452022
2005,VGB.2_1,Jost Van Dyke,12,11.5922,60.0,5.0,5.17590802127398
2005,VGB.3_1,Other Islands,16,13.7537,34.0,2.125,2.4720602866542682
2005,VGB.4_1,Tortola,83,76.1104,2043.0,24.6144578313253,26.842586839064243
2005,VGB.5_1,Virgin Gorda,27,27.6579,195.0,7.222222222222222,7.050420840562844
2006,VGB.1_1,Anegada,40,40.2426,139.0,3.475,3.4540473058720496
2006,VGB.2_1,Jost Van Dyke,12,11.5922,60.0,5.0,5.17590802127398
2006,VGB.3_1,Other Islands,16,13.7537,36.0,2.25,2.617475597633931
2006,VGB.4_1,Tortola,83,76.1104,2044.0,24.626506024096386,26.855725648089727
2006,VGB.5_1,Virgin Gorda,27,27.6579,195.0,7.222222222222222,7.050420840562844
2007,VGB.1_1,Anegada,40,40.2426,143.0,3.575,3.553444350645346
2007,VGB.2_1,Jost Van Dyke,12,11.5922,60.0,5.0,5.17590802127398
2007,VGB.3_1,Other Islands,16,13.7537,36.0,2.25,2.617475597633931
2007,VGB.4_1,Tortola,83,76.1104,2045.0,24.63855421686747,26.86886445711521
2007,VGB.5_1,Virgin Gorda,27,27.6579,196.0,7.2592592592592595,7.086576844873423
2008,VGB.1_1,Anegada,40,40.2426,117.0,2.925,2.9073635596189193
2008,VGB.2_1,Jost Van Dyke,12,11.5922,57.0,4.75,4.91711262021028
2008,VGB.3_1,Other Islands,16,13.7537,23.0,1.4375,1.6722760762661226
2008,VGB.4_1,Tortola,83,76.1104,2034.0,24.50602409638554,26.724337557834886
2008,VGB.5_1,Virgin Gorda,27,27.6579,200.0,7.407407407407407,7.231200862115738
