iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
MHL,MHL.1_1,Ailinglaplap,24.5875,29,29,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.2_1,Ailuk,13.4598,16,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.3_1,Arno,27.1497,32,32,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.4_1,Aur,8.4619,10,10,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.5_1,Ebon,5.9647,7,7,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.6_1,Enewetok,15.9506,19,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.7_1,Jabat,0.8472,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.8_1,Jaluit,9.3509,11,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.9_1,Kwajalein,35.4634,43,42,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.10_1,Lae,3.3789,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.11_1,Lib,0.8461,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.12_1,Likiep,10.9493,13,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.13_1,Majuro,22.9062,27,27,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.14_1,Maloelap,10.9856,13,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.15_1,Mejit,3.3657,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.16_1,Mili,28.9053,34,34,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.17_1,Namorik,3.4032,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.18_1,Namu,12.7008,16,15,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.20_1,Ujae,3.3778,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.21_1,Utirik,14.9321,18,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.22_1,Wotho,4.209,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.23_1,Wotje,18.5623,23,22,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
MHL,MHL.19_1,NA,25.1541,30,30,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
