iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
LBN,LBN.1_1,Akkar,788.4078,1119,1115,4,0.0,0.0,0.3953053732097954,0.6046946267902059,0.0,0.0,0.3953053732097954,adm1
LBN,LBN.2_1,Baalbak - Hermel,2846.3576,4007,4007,0,0.0,0.0,0.7871611657406552,0.18386396594092044,0.02897486831840868,0.0,0.7871611657406552,adm1
LBN,LBN.3_1,Beirut,21.3768,30,30,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,adm1
LBN,LBN.4_1,Bekaa,1404.8026,1966,1966,0,0.0,0.0,0.532245237843466,0.3894627430470913,0.078292019109434,0.0,0.532245237843466,adm1
LBN,LBN.5_1,Mount Lebanon,1976.6379,2778,2774,4,0.0,0.0,0.019870277375847005,0.324518851003115,0.6556108716210269,0.0,0.019870277375847005,adm1
LBN,LBN.6_1,Nabatiyeh,1097.5597,1530,1530,0,0.0,0.0,0.2071312991871084,0.7778664220204579,0.015002278792438878,0.0,0.2071312991871084,adm1
LBN,LBN.7_1,North,1177.7167,1664,1661,3,0.0,0.0,0.012016769205720375,0.450691802573169,0.5372914282211084,0.0,0.012016769205720375,adm1
LBN,LBN.8_1,South,911.8723,1278,1272,6,0.0,0.0,0.48213254791461,0.394640975653045,0.1232264764323565,0.0,0.48213254791461,adm1
