year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,island,0.24095932166588627,0.16232041257800472,0.07863890908788156,0.6736423868385465,0.3263576131614535,nan,2.7755575615628914e-17,3
1993,all,lit_only,theil_l,island,0.2579287529066771,0.17623678571286006,0.08169196719381686,0.6832770047030214,0.31672299529697784,nan,1.6653345369377348e-16,3
1994,all,lit_only,theil_l,island,0.2579287529066771,0.17623678571286006,0.08169196719381686,0.6832770047030214,0.31672299529697784,nan,1.6653345369377348e-16,3
1995,all,lit_only,theil_l,island,0.26888867852816206,0.14600239414940702,0.12288628437875496,0.5429845352678746,0.45701546473212507,nan,5.551115123125783e-17,3
1996,all,lit_only,theil_l,island,0.2871032653500763,0.16984289685786275,0.11726036849221355,0.5915742429845464,0.4084257570154536,nan,0.0,3
1997,all,lit_only,theil_l,island,0.29224135119293365,0.1737735027180526,0.11846784847488084,0.5946232523518884,0.405376747648111,nan,1.6653345369377348e-16,3
1998,all,lit_only,theil_l,island,0.2340178976848748,0.15108919136778082,0.08292870631709404,0.645630923371662,0.35436907662833833,nan,5.551115123125783e-17,3
1999,all,lit_only,theil_l,island,0.2340178976848748,0.15108919136778082,0.08292870631709404,0.645630923371662,0.35436907662833833,nan,5.551115123125783e-17,3
2000,all,lit_only,theil_l,island,0.28368344178257887,0.17351156638158338,0.11017187540099538,0.6116379767930424,0.3883620232069572,nan,1.1102230246251565e-16,3
2001,all,lit_only,theil_l,island,0.28368344178257887,0.17351156638158338,0.11017187540099538,0.6116379767930424,0.3883620232069572,nan,1.1102230246251565e-16,3
2002,all,lit_only,theil_l,island,0.2683350267374708,0.17063899576373787,0.09769603097373289,0.635917710179092,0.36408228982090785,nan,0.0,3
2003,all,lit_only,theil_l,island,0.30252063733684725,0.19441926548926003,0.10810137184758713,0.6426644714250693,0.35733552857493034,nan,1.1102230246251565e-16,3
2004,all,lit_only,theil_l,island,0.11217091210908967,0.03713790425227202,0.07503300785681749,0.3310831975419284,0.6689168024580703,nan,1.5265566588595902e-16,2
2005,all,lit_only,theil_l,island,0.09159132910184271,0.0,0.09159132910184242,0.0,0.9999999999999968,nan,2.914335439641036e-16,1
2006,all,lit_only,theil_l,island,0.055660009850694823,0.0,0.05566000985069497,0.0,1.0000000000000027,nan,1.457167719820518e-16,1
2007,all,lit_only,theil_l,island,0.027656368924046937,0.0,0.027656368924047214,0.0,1.00000000000001,nan,2.7755575615628914e-16,1
2008,all,lit_only,theil_l,island,0.027656368924046937,0.0,0.027656368924047214,0.0,1.00000000000001,nan,2.7755575615628914e-16,1
2009,all,lit_only,theil_l,island,0.20306442147414583,0.0,0.20306442147414594,0.0,1.0000000000000004,nan,1.1102230246251565e-16,1
2010,all,lit_only,theil_l,island,0.027656368924046937,0.0,0.027656368924047214,0.0,1.00000000000001,nan,2.7755575615628914e-16,1
2011,all,lit_only,theil_l,island,0.02537768892526006,0.0,0.025377688925260156,0.0,1.0000000000000038,nan,9.71445146547012e-17,1
2012,all,lit_only,theil_l,island,0.02537768892526006,0.0,0.025377688925260156,0.0,1.0000000000000038,nan,9.71445146547012e-17,1
