year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,emirate,Abu Dhabi,59487,4.641501504530401,0.8369491811581968,0.5872173271317038,1.7496831372037531,1.0274442551562022
1992,all,zeros_included,emirate,Ajman,230,37.995652173913044,0.003235972761551016,0.018585747736596634,0.1581485203249251,0.0029393085036750837
1992,all,zeros_included,emirate,Dubai,4081,17.32320509679,0.0574174123473465,0.15035336102373675,0.5640542663368704,0.08480745474352644
1992,all,zeros_included,emirate,Fujairah,1585,9.71608832807571,0.022300073161123306,0.03275209007250122,0.5450844708208535,0.017852655685446257
1992,all,zeros_included,emirate,Ras Al-Khaimah,2438,10.08039376538146,0.034301311272440765,0.05226723153388246,0.6639553637878635,0.03470310872726342
1992,all,zeros_included,emirate,Sharjah,2516,24.366454689984103,0.03539872812201024,0.1303830931158935,0.37727039795641915,0.049189681426621994
1992,all,zeros_included,emirate,Umm al-Qaywayn,739,18.096075778078486,0.010397321177331307,0.028441149385685635,0.21204508628985286,0.006030805975670306
1992,all,zeros_included,district,Abu Dhabi,11012,9.296857973120233,0.1549327480443469,0.21773121593197775,1.1971988947204761,0.26066757105990906
1992,all,zeros_included,district,Al Ain,13483,6.5036712897723055,0.1896983510608363,0.1864933783355558,1.5194068961394578,0.28335932512738843
1992,all,zeros_included,district,Al Gharbia,34992,2.4589334705075445,0.4923180820530137,0.18299273286417028,2.1067525061430286,0.3855203985675525
1992,all,zeros_included,district,Ajman,6,52.666666666666664,8.441668073611346e-05,0.00067205587421496,0.010268926496912467,6.9012923741316755e-06
1992,all,zeros_included,district,Ajman Cental,6,62.166666666666664,8.441668073611346e-05,0.0007932811426651268,1.790515165200901e-05,1.4203819162098091e-08
1992,all,zeros_included,district,Ajman Industrial 1,2,60.0,2.8138893578704487e-05,0.00025521109147403547,0.00013889531964483837,3.544762612719424e-08
1992,all,zeros_included,district,Al Alia,2,43.5,2.8138893578704487e-05,0.0001850280413186757,0.003240388858582577,5.995628036143934e-07
1992,all,zeros_included,district,Al Amerah,4,45.25,5.6277787157408974e-05,0.00038494339630667016,0.0004113039075348546,1.5832872308067154e-07
1992,all,zeros_included,district,Al Bahia,5,33.8,7.034723394676121e-05,0.0003594222871592666,0.0030239355983687766,1.0868698489880311e-06
1992,all,zeros_included,district,Al Butain,1,62.0,1.4069446789352243e-05,0.00013185906392825165,0.0,0.0
1992,all,zeros_included,district,Al Hamidiya 1,4,52.0,5.6277787157408974e-05,0.0004423658918883281,0.0013789303525091334,6.099917552395896e-07
1992,all,zeros_included,district,Al Hamidiya 2 ,2,47.5,2.8138893578704487e-05,0.00020204211408361141,0.004494271496850999,9.080321144894926e-07
1992,all,zeros_included,district,Al Hamidiya 3,5,58.6,7.034723394676121e-05,0.0006231404150157699,0.0006226700989904188,3.880109039028001e-07
1992,all,zeros_included,district,Al Jerf 1,2,60.0,2.8138893578704487e-05,0.00025521109147403547,0.00013889531964483837,3.544762612719424e-08
1992,all,zeros_included,district,Al Jerf 2,2,52.5,2.8138893578704487e-05,0.00022330970503978102,0.001134215728071819,2.532813796871984e-07
1992,all,zeros_included,district,Al Jerf 3,1,52.0,1.4069446789352243e-05,0.00011059147297208203,0.0,0.0
1992,all,zeros_included,district,Al Jerf Industrial 1,6,38.833333333333336,8.441668073611346e-05,0.0004955348692787522,0.006359453364615408,3.151330891719017e-06
1992,all,zeros_included,district,Al Jerf Industrial 2,3,30.0,4.220834036805673e-05,0.0001914083186055266,0.00037043898797728403,7.090510383466483e-08
1992,all,zeros_included,district,Al Jerf Industrial 3,7,33.42857142857143,9.84861275254657e-05,0.0004976616283743692,0.0013786250764677987,6.86088800472704e-07
1992,all,zeros_included,district,Al Muntaz 1,3,52.333333333333336,4.220834036805673e-05,0.00033390117801186306,0.0006438064132225918,2.1496771978661568e-07
1992,all,zeros_included,district,Al Muntaz 2,6,46.833333333333336,8.441668073611346e-05,0.0005976193058683664,0.00033477401068582324,2.0006741188883076e-07
1992,all,zeros_included,district,Al Muwaihat 2,2,54.0,2.8138893578704487e-05,0.00022968998232663192,0.00017147756580326856,3.938667905876662e-08
1992,all,zeros_included,district,Al Muwaihat 3,2,56.5,2.8138893578704487e-05,0.00024032377780471673,0.0003524574182085516,8.470389825917607e-08
1992,all,zeros_included,district,Al Nakil,2,62.5,2.8138893578704487e-05,0.00026584488695212025,3.200034134209773e-05,8.50712712651923e-09
1992,all,zeros_included,district,Al Nuaimia,3,62.666666666666664,4.220834036805673e-05,0.0003998307099759889,2.8343913314188285e-05,1.1332766983909787e-08
1992,all,zeros_included,district,Al Raqaib 1,3,43.0,4.220834036805673e-05,0.00027435192333458814,0.0012753424198117536,3.4989264578554236e-07
1992,all,zeros_included,district,Al Raqaib 2,3,41.333333333333336,4.220834036805673e-05,0.0002637181278565033,0.0023996008384248313,6.328182407122921e-07
1992,all,zeros_included,district,Al Rashidiya 1,2,62.5,2.8138893578704487e-05,0.00026584488695212025,3.200034134209773e-05,8.50712712651923e-09
1992,all,zeros_included,district,Al Rashidiya 2,1,63.0,1.4069446789352243e-05,0.0001339858230238686,0.0,0.0
1992,all,zeros_included,district,Al Rashidiya 3,3,63.0,4.220834036805673e-05,0.00040195746907160587,0.0,0.0
1992,all,zeros_included,district,Al Rawda 1,2,55.5,2.8138893578704487e-05,0.0002360702596134828,0.0010148714093665134,2.39580957083454e-07
1992,all,zeros_included,district,Al Rawda 2,2,57.0,2.8138893578704487e-05,0.0002424505369003337,0.0013856817075277306,3.3595927396306943e-07
1992,all,zeros_included,district,Al Rawda 3,2,58.5,2.8138893578704487e-05,0.0002488308141871846,0.000328767128816132,8.180739234130113e-08
1992,all,zeros_included,district,Al Rumailah,1,63.0,1.4069446789352243e-05,0.0001339858230238686,0.0,0.0
1992,all,zeros_included,district,Al Talla 1,4,47.75,5.6277787157408974e-05,0.0004062109872628398,0.00015034507192579483,6.107182009707977e-08
1992,all,zeros_included,district,Al Talla 2,3,52.333333333333336,4.220834036805673e-05,0.00033390117801186306,0.0006438064132225918,2.1496771978661568e-07
1992,all,zeros_included,district,Al Yasmeen,6,47.0,8.441668073611346e-05,0.0005997460649639834,0.0003002462575563136,1.8007151148956175e-07
1992,all,zeros_included,district,Al Zahya,6,38.833333333333336,8.441668073611346e-05,0.0004955348692787522,0.0008257244673712805,4.091752659990948e-07
1992,all,zeros_included,district,Helio 1,5,42.4,7.034723394676121e-05,0.000450872928270796,0.0005107001321902338,2.3026086406889333e-07
1992,all,zeros_included,district,Helio 2,5,47.6,7.034723394676121e-05,0.000506168664756837,0.000410735476161328,2.0790142753684304e-07
1992,all,zeros_included,district,Manama,27,36.81481481481482,0.00037987506331251057,0.0021139985410432603,0.029758947300419614,6.291037117607033e-05
1992,all,zeros_included,district,Masfut,67,14.134328358208956,0.0009426529348866003,0.0020140408635492633,0.33202728146790506,0.0006687165126895338
1992,all,zeros_included,district,Meshairef,7,62.57142857142857,9.84861275254657e-05,0.0009315204838802294,3.129956711678261e-05,2.9156187905867055e-08
1992,all,zeros_included,district,South Ajman,5,60.4,7.034723394676121e-05,0.0006422812468763225,0.0003631244045729787,2.3322799534035495e-07
1992,all,zeros_included,district,Sector 1,65,49.96923076923077,0.0009145140413078957,0.006907713542563893,0.059442791077489066,0.0004106137729337674
1992,all,zeros_included,district,Sector 2,176,54.07386363636363,0.0024762226349259947,0.02024036631298663,0.019264905303328916,0.0003899287403243761
1992,all,zeros_included,district,Sector 3,225,49.06666666666667,0.0031656255276042546,0.02347942041561126,0.07571058658448848,0.001777640692329743
1992,all,zeros_included,district,Sector 4,56,45.05357142857143,0.0007878890202037256,0.0053658131982415955,0.05524594383411241,0.00029643941457439425
1992,all,zeros_included,district,Sector 5,523,17.338432122370936,0.007358320670831223,0.019285451479054614,0.41927627970735415,0.008085932348614709
1992,all,zeros_included,district,Sector 6,328,27.85670731707317,0.004614778546907536,0.019432197856652185,0.1777841587592115,0.0034547369487874613
1992,all,zeros_included,district,Sector 7,189,16.798941798941797,0.002659125443187574,0.0067524601285838546,0.07922204544495459,0.0005349437031719141
1992,all,zeros_included,district,Sector 8,861,15.997677119628339,0.012113793685632281,0.029293979783028036,0.30403140895835756,0.008906289947431655
1992,all,zeros_included,district,Sector 9,1658,5.55729794933655,0.023327142776746017,0.019595958307014688,0.8466331832793665,0.01659058856087759
1992,all,zeros_included,district,Central,454,16.04185022026432,0.006387528842365918,0.015489186493378335,0.512595946099998,0.00793969420489258
1992,all,zeros_included,district,North,1075,7.421395348837209,0.015124655298553662,0.016967284064832125,0.413818165509662,0.007021370365390151
1992,all,zeros_included,district,South,56,2.482142857142857,0.0007878890202037256,0.0002956195142907577,0.33730849673484986,9.971497397090195e-05
1992,all,zeros_included,district,Airport,8,19.875,0.00011255557431481795,0.000338154696203097,0.007079502024051276,2.3939668562122693e-06
1992,all,zeros_included,district,Al Darbijaniyah,4,61.75,5.6277787157408974e-05,0.0005253094966173896,2.4653370290117493e-05,1.295064953702373e-08
1992,all,zeros_included,district,Al Dhait North,6,61.5,8.441668073611346e-05,0.000784774106282659,3.3049475069546475e-05,2.5936372260814356e-08
1992,all,zeros_included,district,Al Dhait South,29,30.724137931034484,0.000408013956891215,0.0018949423541947132,0.22391998200694951,0.00042431545785548674
1992,all,zeros_included,district,Al Duhaisah,4,59.75,5.6277787157408974e-05,0.000508295423852454,0.0003797942471219784,1.9304767781758965e-07
1992,all,zeros_included,district,Al Farlain,24,32.958333333333336,0.00033766672294445384,0.001682266444633017,0.0738092602978373,0.00012416684190223566
1992,all,zeros_included,district,Al Ghubb,6,59.333333333333336,8.441668073611346e-05,0.0007571262380396386,0.0014349440598557806,1.086433797835933e-06
1992,all,zeros_included,district,Al Hamra,66,8.530303030303031,0.000928583488097248,0.0011973653708323498,0.13587113536181938,0.00016268739237791725
1992,all,zeros_included,district,Al Hamra Village,7,17.285714285714285,9.84861275254657e-05,0.0002573378505696524,0.04848311318823839,1.2476540136786435e-05
1992,all,zeros_included,district,Al Hubaidah,2,62.0,2.8138893578704487e-05,0.0002637181278565033,0.0,0.0
1992,all,zeros_included,district,Al Jazirah Al Hamra,4,41.5,5.6277787157408974e-05,0.00035304200987241574,0.00911802177437071,3.219044733284286e-06
1992,all,zeros_included,district,Al Juwais,1,57.0,1.4069446789352243e-05,0.00012122526845016685,0.0,0.0
1992,all,zeros_included,district,Al Kharran,4,49.75,5.6277787157408974e-05,0.00042322506002777545,0.005180874030663141,2.192675722623751e-06
1992,all,zeros_included,district,Al Mamourah,2,63.0,2.8138893578704487e-05,0.0002679716460477372,0.0,0.0
1992,all,zeros_included,district,Al Mataf,3,57.333333333333336,4.220834036805673e-05,0.0003658025644461175,0.0009521540609886969,3.483003972574503e-07
1992,all,zeros_included,district,Al Nakheel,2,61.5,2.8138893578704487e-05,0.00026159136876088634,3.3049475069546475e-05,8.645457420271451e-09
1992,all,zeros_included,district,Al Nudood,1,62.0,1.4069446789352243e-05,0.00013185906392825165,0.0,0.0
1992,all,zeros_included,district,Al Qir,24,17.75,0.00033766672294445384,0.0009059993747328259,0.4674877807172608,0.00042354363702507475
1992,all,zeros_included,district,Al Qurm,2,61.5,2.8138893578704487e-05,0.00026159136876088634,3.3049475069546475e-05,8.645457420271451e-09
1992,all,zeros_included,district,Al Rams,15,35.733333333333334,0.00021104170184028364,0.0011399428752506917,0.12373494100187399,0.00014105076441465095
1992,all,zeros_included,district,Al Riffa,24,18.75,0.00033766672294445384,0.000957041593027633,0.08526025398708326,8.159760929773877e-05
1992,all,zeros_included,district,Al Sall,1,62.0,1.4069446789352243e-05,0.00013185906392825165,0.0,0.0
1992,all,zeros_included,district,Al Seer,1,62.0,1.4069446789352243e-05,0.00013185906392825165,0.0,0.0
1992,all,zeros_included,district,Al Sharisha,3,52.666666666666664,4.220834036805673e-05,0.00033602793710748,0.0014878930262796075,4.999736242573421e-07
1992,all,zeros_included,district,Al Soor,2,61.0,2.8138893578704487e-05,0.0002594646096652694,0.00013437849981734473,3.4866465002511825e-08
1992,all,zeros_included,district,Al Turfa,4,54.5,5.6277787157408974e-05,0.00046363348284449775,0.003779758288085855,1.7524224994156015e-06
1992,all,zeros_included,district,Al Uraibi,3,60.333333333333336,4.220834036805673e-05,0.00038494339630667016,0.00021312920647797995,8.204268059377917e-08
1992,all,zeros_included,district,Al Zahra,4,54.75,5.6277787157408974e-05,0.0004657602419401147,0.0032967697448205158,1.5355042739684537e-06
1992,all,zeros_included,district,Bab Al Bahr,4,5.75,5.6277787157408974e-05,4.891545919919013e-05,0.0324721519497444,1.5883902238076244e-06
1992,all,zeros_included,district,Dafran Al Khor,3,62.333333333333336,4.220834036805673e-05,0.0003977039508803719,2.8546189233757957e-05,1.1352932240844275e-08
1992,all,zeros_included,district,Dhayah,5,26.0,7.034723394676121e-05,0.0002764786824302051,0.097786467897508,2.703587380380656e-05
1992,all,zeros_included,district,Ghalliah,31,27.580645161290324,0.0004361528504699195,0.0018183790267525027,0.19250281082557485,0.00035004307379612993
