year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,region,all,,11,0.49232422986138413,0.4174188960850836,0.4911462634066275,300556.0,nan
1993,adm1,region,all,,11,0.46756685308586876,0.37292207942764183,0.4378762770603783,372010.0,nan
1994,adm1,region,all,,11,0.4650102883161542,0.3670535876870969,0.4319590837507216,383887.0,nan
1995,adm1,region,all,,11,0.4584461755278322,0.35308178022940007,0.4190753878215021,417279.0,nan
1996,adm1,region,all,,11,0.4528004625347124,0.3443146248276482,0.41638236912145266,453925.0,nan
1997,adm1,region,all,,11,0.44916736183645245,0.3379393636902325,0.4122841366775444,449549.0,nan
1998,adm1,region,all,,11,0.4452920549009378,0.3300183034510328,0.40566339765961634,457236.0,nan
1999,adm1,region,all,,11,0.4342189317674936,0.3124480789213985,0.3796731751955987,489674.0,nan
2000,adm1,region,all,,11,0.42288852861851645,0.29480138715414433,0.3592393191725014,521036.0,nan
2001,adm1,region,all,,11,0.41601672816350255,0.2843777256024658,0.34634906872931404,553438.0,nan
2002,adm1,region,all,,11,0.4100995154863638,0.27620696323543975,0.3404714849550453,593654.0,nan
2003,adm1,region,all,,11,0.40381021308941234,0.2680563286006322,0.3312067673929353,627719.0,nan
2004,adm1,region,all,,11,0.40014187278942415,0.26324653571210466,0.3265558167279919,642442.0,nan
2005,adm1,region,all,,11,0.396822337876358,0.2590008709175501,0.32303822797711174,657831.0,nan
2006,adm1,region,all,,11,0.40581388549582686,0.27105550929722294,0.3438952547245008,644399.0,nan
2007,adm1,region,all,,11,0.4057218528622373,0.2715794996677092,0.3459494001870178,661404.0,nan
2008,adm1,region,all,,11,0.41629081318027095,0.28651750325173353,0.3632416958667811,625632.0,nan
2009,adm1,region,all,,11,0.4129312834286414,0.28156863844635255,0.35791162912658375,681879.0,nan
2010,adm1,region,all,,11,0.4102854833913796,0.27684483329367504,0.34977859643160275,788468.0,nan
2011,adm1,region,all,,11,0.4220040297854928,0.29186077159771295,0.3642308300005302,842458.0,nan
2012,adm1,region,all,,11,0.4209752499002366,0.2899596414243264,0.3571264445141328,903298.0,nan
2013,adm1,region,all,,11,0.41844716378287194,0.2872774829416128,0.3525645812924897,947331.0,nan
2014,adm1,region,all,,11,0.4176390586361409,0.28590715183836923,0.3507369324940231,1011172.4013683796,nan
2015,adm1,region,all,,11,0.4150181720520367,0.2825052938141988,0.34465914973626166,1068340.1165796518,nan
2016,adm1,region,all,,11,0.4111423937977794,0.276014884305982,0.3339721777298085,1131597.3865818977,nan
2017,adm1,region,all,,11,0.40787233400840583,0.2738326478042675,0.3292546896249505,1237790.1796176434,nan
2018,adm1,region,all,,11,0.4043471534483445,0.2685608576496047,0.32403413326064395,1281966.9015868902,nan
2019,adm1,region,all,,11,0.40241043451861125,0.2657324736348361,0.32011711797776654,1297869.5745460987,nan
2020,adm1,region,all,,11,0.39715693189523793,0.2596851699184891,0.3180208452501005,1333570.8239614964,nan
2021,adm1,region,all,,11,0.3934717298590693,0.25530982957868936,0.3148421209933997,1359393.4003617764,nan
2022,adm1,region,all,,11,0.3904741108100409,0.25146448942808836,0.30832502417822166,1392364.603800416,nan
1992,adm1,region,dark,,9,0.4325826992340336,0.32110369946302264,0.38376742540472064,210731.0,nan
1993,adm1,region,dark,,9,0.4052299858258219,0.27997367830387193,0.33110289490282213,260446.0,nan
1994,adm1,region,dark,,9,0.40164562646941526,0.27338440931376196,0.3226299918215617,269803.0,nan
1995,adm1,region,dark,,9,0.39108337306562535,0.25591265931891694,0.29921117086957194,298201.0,nan
1996,adm1,region,dark,,9,0.38059108341451364,0.2424323071588034,0.28408730597080906,333240.0,nan
1997,adm1,region,dark,,9,0.37480323507132196,0.2341866547803746,0.27446921065166224,330497.0,nan
