iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
OMN,OMN.1_1,Ad Dakhliyah,31512.7743,39813,39813,0,0.0,0.9867604851735007,0.013239514826508219,0.0,0.0,0.9867604851735007,1.0000000000000089,adm1
OMN,OMN.2_1,Al Batinah North,7988.4636,10216,10216,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
OMN,OMN.3_1,Al Batinah South,4006.15,5099,5099,0,0.0,0.9642664098671719,0.03573359013282775,0.0,0.0,0.9642664098671719,0.9999999999999997,adm1
OMN,OMN.4_1,Al Buraymi,4958.8893,6351,6351,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
OMN,OMN.5_1,Al Dhahira,28831.9402,36570,36570,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,adm1
OMN,OMN.6_1,Al Wusta,67205.4882,83853,83853,0,0.011919245520181466,0.9880807544798134,0.0,0.0,0.0,0.9999999999999948,0.9999999999999948,adm1
OMN,OMN.7_1,Ash Sharqiyah North,24640.4297,31048,31048,0,0.0,0.9728280871507993,0.01947125237581112,0.004780719307016811,0.0029199411663861927,0.9728280871507993,0.9970800588336273,adm1
OMN,OMN.8_1,Ash Sharqiyah South,6376.8172,8022,8022,0,0.0,0.9752204776557651,0.018088348422821254,0.00532808400041762,0.001363089921006305,0.9752204776557651,0.998636910079004,adm1
OMN,OMN.9_1,Dhofar,127712.8155,157414,157414,0,0.3405748298727197,0.6594251701273551,0.0,0.0,0.0,1.0000000000000748,1.0000000000000748,adm1
OMN,OMN.10_1,Musandam,1635.0871,2125,2122,3,0.0,0.829809178080642,0.17019082191935675,0.0,0.0,0.829809178080642,0.9999999999999988,adm1
OMN,OMN.11_1,Muscat,4330.829,5502,5502,0,0.0,0.8179378723006488,0.17659471616289493,0.005467411536458856,0.0,0.8179378723006488,1.0000000000000027,adm1
