year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,district,all,,7,0.3501008358285558,0.21457361243768747,0.2795763858012188,331343.0,
1993,adm1,district,all,,7,0.33331760701045265,0.19384289416339415,0.24694074371210817,360141.0,
1994,adm1,district,all,,7,0.32625721644704964,0.18689336357292782,0.23800928852360725,369540.0,
1995,adm1,district,all,,7,0.30938119241731576,0.17072748074980262,0.2176387984533638,397696.0,
1996,adm1,district,all,,7,0.2993110792852398,0.1625239540224847,0.20893845562769525,423010.0,
1997,adm1,district,all,,7,0.2949144859617592,0.15899437407928857,0.20487175279058306,434902.0,
1998,adm1,district,all,,7,0.289496989303875,0.1544663946738861,0.199416658315068,444983.0,
1999,adm1,district,all,,7,0.28501278962577925,0.15085363220823172,0.19466904871820784,453375.0,
2000,adm1,district,all,,7,0.2835024376703301,0.14916350321323205,0.19197087153435538,457180.0,
2001,adm1,district,all,,7,0.2821375679157836,0.14808201365541157,0.19062491446037966,459541.0,
2002,adm1,district,all,,7,0.2793037088452899,0.14518840786446924,0.18606526206509322,462529.0,
2003,adm1,district,all,,7,0.2781897265575688,0.14387959534836048,0.18397206329047844,466090.0,
2004,adm1,district,all,,7,0.2776121769568096,0.14340834176979889,0.1832978859320154,468391.0,
2005,adm1,district,all,,7,0.2772428685849784,0.14299363898727507,0.18252318882943175,470619.0,
2006,adm1,district,all,,7,0.275977451500804,0.14170489641404296,0.18041754099236415,474202.0,
2007,adm1,district,all,,7,0.2747600353682551,0.1406481304323807,0.17899958574434666,477306.0,
2008,adm1,district,all,,7,0.27475147265829825,0.14106157904026081,0.17999267781583106,476881.0,
2009,adm1,district,all,,7,0.27246417151919333,0.13904997350291223,0.17728551656029573,482667.0,
2010,adm1,district,all,,7,0.2666452830684374,0.1342238190074252,0.17094143242568566,495183.0,
2011,adm1,district,all,,7,0.2632255855610586,0.13155209457306855,0.16728157754282547,503189.0,
2012,adm1,district,all,,7,0.2620462231431413,0.1307119493458876,0.16637835932387782,506871.0,
2013,adm1,district,all,,7,0.26039687331603245,0.12908081660232537,0.1638993146549289,509357.0,
2014,adm1,district,all,,7,0.2572216069996236,0.1265825819246585,0.16061532899032366,516612.8549005985,
2015,adm1,district,all,,7,0.25507667712760496,0.12473570041021742,0.15794814411507374,519562.9431693554,
2016,adm1,district,all,,7,0.252563262480602,0.1229723972232884,0.15571088637150607,524859.4907032251,
2017,adm1,district,all,,7,0.2460326250670677,0.11720463453031103,0.1473211918959026,536106.2344363928,
2018,adm1,district,all,,7,0.2437605948998005,0.11539421262764038,0.144826043272697,541223.0237162113,
2019,adm1,district,all,,7,0.2410907802562976,0.11310809612476663,0.14153180133175103,545937.7515648603,
2020,adm1,district,all,,7,0.23511625451762508,0.10853881107831685,0.13529774599017688,557684.5215408802,
