iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
TZA,TZA.1_1,Arusha,38060.7461,44586,44586,0,0.0,0.023583917398922818,0.6599864016973942,0.19116048138884145,0.1252691995148835,0.023583917398922818,0.8747308004851585,adm1
TZA,TZA.2_1,Dar es Salaam,1639.8587,1932,1932,0,0.0,0.0,0.0,0.0517837965815997,0.9482162034184062,0.0,0.0517837965815997,adm1
TZA,TZA.3_1,Dodoma,41875.303,49249,49249,0,0.0,0.0,0.9157838033514206,0.07254104748661593,0.011675149161960762,0.0,0.9883248508380366,adm1
TZA,TZA.4_1,Geita,20984.0269,24588,24588,0,0.0,0.0,0.012360938192590487,0.7937178441374793,0.19392121766986084,0.0,0.8060787823300697,adm1
TZA,TZA.5_1,Iringa,36466.854,43051,43051,0,0.0,0.0,0.4952213462959579,0.14351160375753041,0.3612670499465219,0.0,0.6387329500534883,adm1
TZA,TZA.6_1,Kagera,36610.1027,42854,42854,0,0.0,0.0,0.0,0.06749173163954172,0.9325082683604476,0.0,0.06749173163954172,adm1
TZA,TZA.18_1,Kaskazini Pemba,562.895,661,661,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
TZA,TZA.28_1,Kaskazini Unguja,471.0978,554,554,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
TZA,TZA.7_1,Katavi,49104.1286,57801,57801,0,0.0,0.0,0.10351494954641566,0.6316103484928088,0.26487470196082524,0.0,0.7351252980392244,adm1
TZA,TZA.8_1,Kigoma,44368.6156,52086,52086,0,0.0,0.0,0.0,0.17782187466440624,0.8221781253356506,0.0,0.17782187466440624,adm1
TZA,TZA.9_1,Kilimanjaro,13198.8853,15474,15474,0,0.0,0.0,0.5800084266153515,0.11385276623023106,0.30613880715444547,0.0,0.6938611928455826,adm1
TZA,TZA.19_1,Kusini Pemba,491.9986,578,578,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
TZA,TZA.29_1,Kusini Unguja,898.3049,1057,1057,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
TZA,TZA.10_1,Lindi,65108.4766,77200,77200,0,0.0,0.0,0.0,0.49594466181413144,0.5040553381857809,0.0,0.49594466181413144,adm1
TZA,TZA.11_1,Manyara,46699.7416,54802,54802,0,0.0,0.0,0.6933218148732171,0.27145629964467044,0.035221885482027766,0.0,0.9647781145178875,adm1
TZA,TZA.12_1,Mara,30588.5299,35801,35801,0,0.0,0.0,0.03948479595895774,0.5710306149322654,0.3894845891085993,0.0,0.6105154108912231,adm1
TZA,TZA.13_1,Mbeya,37884.7445,44764,44764,0,0.0,0.0,0.37640758258976226,0.41321322084281653,0.21037919656732204,0.0,0.7896208034325788,adm1
TZA,TZA.30_1,Mjini Magharibi,245.6407,289,289,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,adm1
TZA,TZA.14_1,Morogoro,70144.5485,82844,82844,0,0.0,0.0,0.007191454459191182,0.1378672073487174,0.8549413381921342,0.0,0.14505866180790858,adm1
TZA,TZA.15_1,Mtwara,17958.0104,21376,21376,0,0.0,0.0,0.0,0.5511744609732863,0.4488255390267557,0.0,0.5511744609732863,adm1
TZA,TZA.16_1,Mwanza,24700.0371,28921,28921,0,0.0,0.0,0.13238858152622057,0.29024254567341196,0.5773688728003673,0.0,0.42263112719963253,adm1
TZA,TZA.17_1,Njombe,21322.8434,25280,25280,0,0.0,0.0,0.0,0.053337139128478685,0.9466628608715348,0.0,0.053337139128478685,adm1
TZA,TZA.20_1,Pwani,32583.6164,38422,38422,0,0.0,0.0,0.0006781822610902615,0.26263873767597035,0.736683080062899,0.0,0.26331691993706063,adm1
TZA,TZA.21_1,Rukwa,28108.324,33195,33195,0,0.0,0.0,0.18957783418040905,0.6977391325794351,0.11268303324005867,0.0,0.8873169667598442,adm1
TZA,TZA.22_1,Ruvuma,63072.6095,75068,75068,0,0.0,0.0,0.0,0.042469689135252744,0.9575303108647244,0.0,0.042469689135252744,adm1
TZA,TZA.23_1,Shinyanga,16422.0369,19252,19252,0,0.0,0.0,0.8467682103975422,0.15323178960243877,0.0,0.0,0.999999999999981,adm1
TZA,TZA.24_1,Simiyu,25058.5747,29356,29356,0,0.0,0.0,0.7155801589250534,0.2837042612772082,0.0007155797977022428,0.0,0.9992844202022617,adm1
TZA,TZA.25_1,Singida,48545.8101,57079,57079,0,0.0,0.0,0.9952241729998101,0.0047758270002033944,0.0,0.0,1.0000000000000135,adm1
TZA,TZA.31_1,Songwe,23793.0195,28126,28126,0,0.0,0.0,0.04054374966499598,0.6943557427727081,0.26510050756223397,0.0,0.734899492437704,adm1
TZA,TZA.26_1,Tabora,75481.0,88674,88674,0,0.0,0.0,0.5951213945916292,0.4032101277375544,0.001668477670697562,0.0,0.9983315223291835,adm1
TZA,TZA.27_1,Tanga,28044.2973,32942,32942,0,0.0,0.0,0.13913757857428685,0.2153437603807801,0.6455186610449415,0.0,0.35448133895506695,adm1
