year,scope,zeros,grouping,unit,pixels,mean_dn,population_share,value_share,theil_t,within_contribution
1992,all,zeros_included,district,Belait,2848,1.2995084269662922,0.49239280774550487,0.17521185437674572,2.859869415279447,0.5010830235264514
1992,all,zeros_included,district,Brunei and Muara,529,28.782608695652176,0.09145919778699861,0.7208256402973062,0.25964665207745563,0.18715996423478384
1992,all,zeros_included,district,Temburong,1278,0.1486697965571205,0.22095435684647302,0.008994934431662169,4.255212026486704,0.038275353171068206
1992,all,zeros_included,district,Tutong,1129,1.7767936226749335,0.1951936376210235,0.09496757089428585,1.7165414168983695,0.1630157687022738
1992,all,zeros_included,mukim,Bukit Sawat,307,0.009771986970684038,0.053077455048409404,0.000142025280499929,5.726847747587198,0.0008133571577314583
1992,all,zeros_included,mukim,Kuala Balai,351,0.011396011396011397,0.060684647302904564,0.000189367040666572,5.860786223465866,0.0011098397431171456
1992,all,zeros_included,mukim,Kuala Belait,67,17.507462686567163,0.011583679114799447,0.05553188467547224,0.42309907198176244,0.02349548887159056
1992,all,zeros_included,mukim,Labi,428,0.0,0.0739972337482711,0.0,0.0,0.0
1992,all,zeros_included,mukim,Liang,120,7.325,0.02074688796680498,0.04161340718647919,0.7810875386614096,0.03250371379460204
1992,all,zeros_included,mukim,Melilas,625,0.0,0.1080567081604426,0.0,0.0,0.0
1992,all,zeros_included,mukim,Seria,132,12.43939393939394,0.022821576763485476,0.0777351701936278,0.6789285376633436,0.05277662542457086
1992,all,zeros_included,mukim,Sukang,818,0.0,0.14142461964038727,0.0,0.0,0.0
1992,all,zeros_included,mukim,Berakas A,54,52.925925925925924,0.00933609958506224,0.13530275055626567,0.030659319003571994,0.004148290191365278
1992,all,zeros_included,mukim,Berakas B,30,35.96666666666667,0.005186721991701245,0.051081759219807794,0.08045495901317423,0.004109780844350471
1992,all,zeros_included,mukim,Gadong 'A',49,43.224489795918366,0.0084716459197787,0.10026984803294986,0.04441587176904349,0.004453572712532979
1992,all,zeros_included,mukim,Gadong 'B',24,58.791666666666664,0.004149377593360996,0.06679922359513327,0.0031584483477660186,0.0002109818973961015
1992,all,zeros_included,mukim,Kianggeh,16,51.0,0.0027662517289073307,0.038630876295980686,0.013832708494963875,0.0005343696507073107
1992,all,zeros_included,mukim,Kilanas,37,32.729729729729726,0.006396957123098202,0.05733087156180467,0.07865597340472252,0.004509415508834871
1992,all,zeros_included,mukim,Kota Batu,49,16.775510204081634,0.0084716459197787,0.038914926856980545,0.19769210784816416,0.007693173917113618
1992,all,zeros_included,mukim,Lumapas,34,15.911764705882353,0.005878284923928077,0.02561189225015386,0.07693353832893335,0.001970413494103723
1992,all,zeros_included,mukim,Mentiri,45,16.42222222222222,0.007780082987551867,0.034985560763149175,0.03332173319841658,0.0011657795215466484
