year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,quarter,0.38581471816026425,0.1453439469713589,0.24047077118890553,0.37671954990318496,0.6232804500968155,,2.220446049250313e-16,10
1993,all,lit_only,theil_l,quarter,0.32654511454709506,0.168133107699682,0.15841200684741324,0.51488477459807,0.4851152254019305,,1.6653345369377348e-16,10
1994,all,lit_only,theil_l,quarter,0.3213355593483842,0.16668438273517355,0.15465117661321068,0.5187237387395971,0.48127626126040296,,0.0,10
1995,all,lit_only,theil_l,quarter,0.3204378672109147,0.15047020048746781,0.1699676667234469,0.4695768380845799,0.53042316191542,,0.0,10
1996,all,lit_only,theil_l,quarter,0.3067839294618388,0.1485350288207865,0.1582489006410524,0.4841682192458616,0.5158317807541387,,1.1102230246251565e-16,10
1997,all,lit_only,theil_l,quarter,0.3222193022663191,0.1492654077484152,0.17295389451790413,0.46324167018723506,0.5367583298127656,,2.220446049250313e-16,10
1998,all,lit_only,theil_l,quarter,0.33025662985623316,0.15082234947843925,0.17943428037779402,0.4566822762773756,0.5433177237226247,,1.1102230246251565e-16,10
1999,all,lit_only,theil_l,quarter,0.32246432750704657,0.14469136634645618,0.17777296116059058,0.448705031855948,0.5512949681440525,,2.220446049250313e-16,10
2000,all,lit_only,theil_l,quarter,0.32074588355116784,0.13989081230554257,0.18085507124562542,0.436142190686061,0.5638578093139394,,1.1102230246251565e-16,10
2001,all,lit_only,theil_l,quarter,0.32454539974379243,0.13957119343306854,0.18497420631072434,0.43005136890940665,0.5699486310905947,,4.440892098500626e-16,10
2002,all,lit_only,theil_l,quarter,0.32684415832483116,0.13086862513525255,0.19597553318957917,0.40040068577633847,0.5995993142236632,,5.551115123125783e-16,10
2003,all,lit_only,theil_l,quarter,0.31671680585792256,0.12320315318285038,0.1935136526750729,0.38900099680254624,0.610999003197456,,7.216449660063518e-16,10
2004,all,lit_only,theil_l,quarter,0.30686148036550137,0.11611402045029108,0.19074745991521078,0.3783922971106969,0.6216077028893047,,4.996003610813204e-16,10
2005,all,lit_only,theil_l,quarter,0.28837944582380565,0.1097790948215332,0.17860035100227278,0.38067586442553236,0.6193241355744687,,3.3306690738754696e-16,10
