iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
MAR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.907835402080885,0.9369965726043858,17.73736888178174,falling,True,mixed,both margins contribute
MAR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.5032909497204927,0.19243009767338345,137.72295745530315,falling,False,mixed,both margins contribute
MAR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.0705195857481362,0.3450385987326044,64.74866875747416,falling,False,mixed,both margins contribute
MAR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,1.6685347007391,0.7628819334085034,nan,rising,True,mixed,both margins contribute
MAR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,5.297203118593027,0.911502924920099,nan,rising,True,mixed,both margins contribute
MAR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,5.666563598250163,0.8338338781971446,nan,rising,True,mixed,both margins contribute
MAR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,8.190459024624298,0.9298184758664042,nan,rising,True,mixed,both margins contribute
MAR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.0808685671891785,0.7744291336750565,nan,rising,True,mixed,both margins contribute
MAR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.882072666494238,0.5111931985449327,nan,rising,True,mixed,both margins contribute
MAR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,2.492548352944879,0.936866382957175,nan,rising,True,mixed,both margins contribute
MRT,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.6780874581341497,0.8988182448972286,102.22091151298306,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.5312405499529486,0.755172253595991,130.47708436815236,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.2408552939892297,0.9664045420771962,55.86043625857002,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.8505381929801616,0.397624140591731,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.19461274909241838,0.016384120612655494,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,2.321977660759156,0.9010810398907018,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,5.094629302374665,0.8694370301719724,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.9295115776166067,0.6665530545677485,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,9.224974186147278,0.9622808916043932,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.1348900603644219,0.09389879391627834,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.18613204101362088,0.12197310463839496,372.39541176536164,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
MRT,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.9717804114930069,0.5539539674883943,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.0075455975124084,0.9479427961218997,68.79561404181601,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.1440384233355372,0.9208576995566466,60.587753559799005,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.0352965217736523,0.8392139988896831,66.95156083133143,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.3625480864373203,0.09960918732701046,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.36902054066769924,0.07046547138098444,187.83430843870562,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.692806105994665,0.9051375854489586,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,5.079105663694143,0.931634732873574,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,5.6068029170285625,0.880824030582053,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,6.3436400145969465,0.859809489861488,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.1328433535000437,0.8483852119960184,61.18649841731349,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.3953518963550418,0.8993124233619587,49.67543903230391,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SDN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.961455688470859,0.5569131935999464,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9631012647857139,0.9059327970853285,71.97033229046457,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.8640505383507348,0.7843182136358249,80.22067573535652,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.786149815110154,0.9658413568636911,38.806777275689946,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.111860267507841,0.2565698068605388,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.17893925036393546,0.004269225772796582,nan,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.736699543175754,0.989739553038157,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,7.09765116815512,0.8651910777875054,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,6.299453883145251,0.6907561717577358,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,13.934589319535704,0.9741745194369861,nan,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-2.007800808345463,0.8789182562682825,34.52270651943488,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-2.722095737923051,0.9328225039265118,25.463732627156382,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
SOM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.20327399645143,0.030619405484907342,340.9915644205701,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TUN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.5919685358402758,0.8449428988456155,43.54025628993271,falling,True,mixed,both margins contribute
TUN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.7664456618330877,0.7490479262350584,39.23965483549876,falling,True,mixed,both margins contribute
TUN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.0225763803793533,0.9314900119733626,22.93232968600617,falling,True,mixed,both margins contribute
TUN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.42076442846300166,0.30418801923564565,164.73521373751169,falling,False,mixed,both margins contribute
TUN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.6311735486246028,0.29334950679624106,109.81879422393253,falling,False,mixed,both margins contribute
TUN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.3968741212542855,0.1305012388785994,nan,rising,False,mixed,both margins contribute
TUN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.512020900143069,0.7346711284113757,nan,rising,True,mixed,both margins contribute
TUN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.993609114257414,0.614738029388303,nan,rising,True,mixed,both margins contribute
TUN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,4.363172480710912,0.9351013589809644,nan,rising,True,mixed,both margins contribute
TUN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,0.2039262640343159,0.1678554983970719,nan,rising,False,mixed,both margins contribute
TUN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.26242374414898995,0.15872637156873085,nan,rising,False,mixed,both margins contribute
TUN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,1.832964765578641,0.9471659786592511,nan,rising,True,mixed,both margins contribute
