iso3,gid,name,desert_share,dryland_share,humid_share,area_km2,pixels_classified,mean_dn_1992,mean_dn_2022,majority_arid,light_scopes,in_light_scope,dark_2022,cell
GUM,GUM.13_1,Santa Rita,0.0,0.0,1.0,45.7669,55,31.3636,40.4518,False,,False,False,ordinary
GUM,GUM.14_1,Sinajana,0.0,0.0,1.0,2.4958,3,60.6667,63.0,False,,False,False,ordinary
GUM,GUM.15_1,Talofofo,0.0,0.0,1.0,44.946,54,13.0851,18.9362,False,,False,False,ordinary
GUM,GUM.16_1,Tamuning,0.0,0.0,1.0,15.8035,19,60.5625,60.9375,False,,False,False,ordinary
GUM,GUM.17_1,Umatac,0.0,0.0,1.0,18.3135,22,12.0625,15.875,False,,False,False,ordinary
GUM,GUM.18_1,Yigo,0.0,0.0,1.0,92.3025,111,27.4516,44.227,False,,False,False,ordinary
GUM,GUM.19_1,Yona,0.0,0.0,1.0,53.2548,64,25.3448,37.8819,False,,False,False,ordinary
NRU,NRU.1_1,Aiwo,0.0,0.0,1.0,0.8548,1,nan,nan,False,,False,,
NRU,NRU.2_1,Anabar,0.0,0.0,1.0,1.7095,2,3.0,16.0,False,,False,False,ordinary
NRU,NRU.3_1,Anetan,0.0,0.0,1.0,0.8548,1,6.5,18.5625,False,,False,False,ordinary
NRU,NRU.4_1,Anibare,0.0,0.0,1.0,3.419,4,7.75,20.3333,False,,False,False,ordinary
NRU,NRU.5_1,Baiti,0.0,0.0,1.0,1.7095,2,11.0,24.5556,False,,False,False,ordinary
NRU,NRU.6_1,Boe,nan,nan,nan,0.0,0,22.0,29.0,,,False,False,
NRU,NRU.7_1,Buada,0.0,0.0,1.0,3.419,4,20.5,29.1923,False,,False,False,ordinary
NRU,NRU.8_1,Denigomodu,0.0,0.0,1.0,0.8548,1,21.0,30.0769,False,,False,False,ordinary
NRU,NRU.9_1,Ewa,0.0,0.0,1.0,1.7095,2,9.0,25.5,False,,False,False,ordinary
NRU,NRU.10_1,Ijuw,0.0,0.0,1.0,0.8548,1,3.0,18.6667,False,,False,False,ordinary
NRU,NRU.11_1,Meneng,0.0,0.0,1.0,2.5643,3,8.2,21.4456,False,,False,False,ordinary
NRU,NRU.12_1,Nibok,0.0,0.0,1.0,1.7095,2,18.0,28.6993,False,,False,False,ordinary
NRU,NRU.13_1,Uaboe,nan,nan,nan,0.0,0,14.0,26.25,,,False,False,
NRU,NRU.14_1,Yaren,0.0,0.0,1.0,1.7095,2,nan,nan,False,,False,,
MNP,MNP.1_1,Northern Islands,0.0,0.0,1.0,181.4034,223,0.0,0.0778,False,,False,True,anomalously_dark
MNP,MNP.2_1,Rota,0.0,0.0,1.0,87.0972,105,2.3409,8.6714,False,,False,False,ordinary
MNP,MNP.3_1,Saipan,0.0,0.0,1.0,118.8997,144,27.4667,38.4434,False,,False,False,ordinary
MNP,MNP.4_1,Tinian,0.0,0.0,1.0,110.7381,134,2.5614,8.8933,False,,False,False,ordinary
PLW,PLW.1_1,Aimeliik,0.0,0.0,1.0,44.0851,52,0.1778,0.6444,False,,False,True,anomalously_dark
PLW,PLW.2_1,Airai,0.0,0.0,1.0,60.201,71,1.2034,6.3577,False,,False,True,anomalously_dark
PLW,PLW.3_1,Angaur,0.0,0.0,1.0,8.4876,10,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.4_1,Hatohobei,nan,nan,nan,0.0,0,0.0,0.0,,,False,True,
PLW,PLW.5_1,Kayangel,0.0,0.0,1.0,2.5396,3,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.6_1,Koror,0.0,0.0,1.0,71.2431,84,3.5942,8.3531,False,,False,False,ordinary
PLW,PLW.7_1,Melekeok,0.0,0.0,1.0,24.5821,29,0.375,0.75,False,,False,True,anomalously_dark
PLW,PLW.8_1,Ngaraard,0.0,0.0,1.0,34.7458,41,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.9_1,Ngarchelong,0.0,0.0,1.0,12.7091,15,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.10_1,Ngardmau,0.0,0.0,1.0,34.748,41,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.11_1,Ngatpang,0.0,0.0,1.0,32.214,38,0.0,0.0,False,,False,True,anomalously_dark
PLW,PLW.12_1,Ngchesar,0.0,0.0,1.0,44.9313,53,0.0,0.2553,False,,False,True,anomalously_dark
PLW,PLW.13_1,Ngeremlengui,0.0,0.0,1.0,66.115,78,0.0,0.4058,False,,False,True,anomalously_dark
PLW,PLW.14_1,Ngiwal,0.0,0.0,1.0,16.1039,19,0.0,0.4737,False,,False,True,anomalously_dark
PLW,PLW.15_1,Peleliu,0.0,0.0,1.0,20.3651,24,0.25,1.4792,False,,False,True,anomalously_dark
PLW,PLW.16_1,Sonsorol,0.0,0.0,1.0,3.4072,4,0.0,0.0,False,,False,True,anomalously_dark
ASM,ASM.1_1,Eastern,0.0,0.0,1.0,67.9838,82,15.1231,20.3534,False,,False,False,ordinary
ASM,ASM.2_1,Manu'a,0.0,0.0,1.0,60.5362,73,0.3214,0.2679,False,,False,True,anomalously_dark
ASM,ASM.3_1,Unorganized,0.0,0.0,1.0,3.3574,4,0.0,0.0,False,,False,True,anomalously_dark
ASM,ASM.4_1,Western,0.0,0.0,1.0,72.1145,87,16.6849,23.733,False,,False,False,ordinary
TKL,TKL.1_1,Anafu,0.0,0.0,1.0,0.8455,1,0.0,0.0,False,,False,True,anomalously_dark
TKL,TKL.2_1,Fakaofo,0.0,0.0,1.0,6.7491,8,0.0,0.0,False,,False,True,anomalously_dark
TKL,TKL.3_1,Nukunonu,0.0,0.0,1.0,6.7534,8,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.1_1,Funafuti,0.0,0.0,1.0,3.3828,4,0.0,7.3333,False,,False,True,anomalously_dark
TUV,TUV.2_1,Nanumanga,0.0,0.0,1.0,2.5494,3,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.3_1,Nanumea,0.0,0.0,1.0,5.1044,6,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.4_1,Niulakita,0.0,0.0,1.0,0.8401,1,nan,nan,False,,False,,
TUV,TUV.5_1,Niutao,0.0,0.0,1.0,3.4003,4,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.6_1,Nui,0.0,0.0,1.0,5.9373,7,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.7_1,Nukufetau,0.0,0.0,1.0,4.2333,5,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.8_1,Nukulaelae,0.0,0.0,1.0,2.5307,3,0.0,0.0,False,,False,True,anomalously_dark
TUV,TUV.9_1,Vaitupu,0.0,0.0,1.0,8.4772,10,0.0,0.0,False,,False,True,anomalously_dark
WLF,WLF.1_1,Alo,0.0,0.0,1.0,48.0792,58,0.0,1.4792,False,,False,True,anomalously_dark
WLF,WLF.2_1,Singave,0.0,0.0,1.0,20.7266,25,0.0,1.6364,False,,False,True,anomalously_dark
WLF,WLF.3_1,Uvéa,0.0,0.0,1.0,85.7475,103,1.241,4.4779,False,,False,True,anomalously_dark
