iso3,measure,measure_note,window,first_year,last_year,n_years,percent_per_year,r_squared,half_life_years,direction,monotone,trajectory,trajectory_reason
BRN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.27591733273662084,0.3301466531674154,251.21552665254075,falling,False,mixed,both margins contribute
BRN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.05218979234883033,0.08112787411765984,1328.127875901541,falling,False,mixed,both margins contribute
SGP,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-4.172686308315442,0.8670440049725191,16.611533418618667,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-3.736846048131147,0.8754380545810898,18.548989485574303,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-11.786321736195665,0.8730042364784937,5.880945693441388,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-4.172686308315442,0.8670440049725191,16.611533418618667,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-3.736846048131147,0.8754380545810898,18.548989485574303,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-11.786321736195665,0.8730042364784937,5.880945693441388,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SGP,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SGP,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.0,,,flat,False,intensive converger,already largely lit; the decline is convergence among lit places
SGP,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,1.267755005292214,0.8273850111569016,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,1.1718308860199156,0.7800427180795442,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
SGP,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.9827669410080678,0.2853828548246535,70.53016861240299,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
THA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-3.0466620172739525,0.7455440267902771,22.75103626952849,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-1.789059703671345,0.3584103793759367,38.74365842221654,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-6.4724314639572915,0.9468411287492999,10.709223951150966,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.6510425663696423,0.20220819598989792,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.8594779758800427,0.5186638227428736,80.64746276368666,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.0353794346335774,0.6895840578118702,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.717335855988619,0.6888673940144978,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.8156520003608376,0.266714702912779,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.977795739649587,0.9178478175498836,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.1320469640538664,0.8429009462267699,61.22954281664971,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.0602952690510954,0.672190103173408,65.3730334174058,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
THA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.037951293846706737,0.010041175537126029,,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.050570137891288,0.7172759819688506,33.80265652716205,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.7906815944874276,0.26563388724756576,87.66451443824103,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.9153111715361595,0.7484685737993627,17.703501719072595,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.6395959684725977,0.16175811109922153,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.3090869245697998,0.03255753382375685,224.25639050396478,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-2.258287546355403,0.2836402639567063,30.6934863843446,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,7.038691494275382,0.7231174091560799,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,2.9933811538165624,0.26491307292550764,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,9.430003833772032,0.6818123011519815,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.4465219467685144,0.0761686554801993,155.23249989754393,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,0.5596185865218125,0.05953551519992313,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
TLS,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.7098824851656582,0.43682159659021125,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.9863681001545779,0.9442577280432476,34.89520298407959,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.146238066745785,0.9034915707203017,32.29591308157737,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.5409528326827333,0.8271616999364768,27.27902586952477,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.821033865091912,0.5386427310354353,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.04370119114342374,0.0007790165219061784,,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,5.063455307150384,0.8813219275211278,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,8.30648340438937,0.9386724695194989,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,9.179671559016606,0.8887710992486634,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,9.40614470434372,0.8932174883724666,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.8287521017214066,0.8375122490872304,37.90274143266794,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.85787292211926,0.7066798993482113,37.30864325043707,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BTN,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.38255115556949976,0.18417006948904904,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
LKA,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.0786183009214505,0.5726378751583693,33.34653506382935,falling,True,mixed,both margins contribute
LKA,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-3.9583319509311448,0.8223976738646932,17.511092782324425,falling,True,mixed,both margins contribute
LKA,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,0.23344021244821883,0.08776661673123862,,rising,False,mixed,both margins contribute
LKA,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.5073090126480255,0.09278477301378579,136.63214397510723,falling,False,mixed,both margins contribute
LKA,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-2.143326361213887,0.7277733621152326,32.33978702932468,falling,True,mixed,both margins contribute
LKA,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,4.3466461171056965,0.9479325031986979,,rising,True,mixed,both margins contribute
LKA,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.0310458862975054,0.5734240181898645,,rising,True,mixed,both margins contribute
LKA,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,3.5069135844273602,0.7042368122310821,,rising,True,mixed,both margins contribute
LKA,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,1.0174887267196933,0.6426546157619751,,rising,True,mixed,both margins contribute
LKA,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.1736275759693235,0.6349378657538772,59.06023296934383,falling,True,mixed,both margins contribute
LKA,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.17412067508730156,0.06648262213801057,398.08436316503565,falling,False,mixed,both margins contribute
LKA,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-3.4428321116995404,0.9621567980995622,20.133052035981386,falling,True,mixed,both margins contribute
ARM,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.9996436268784317,0.8996748475440102,34.663535604191196,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.716242960594319,0.9450787383131617,25.51860016264095,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.4725271059667044,0.8792575071686999,47.071947113998874,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.9102493861047405,0.4545525210648968,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.6681800636532662,0.16847063310954322,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.5838627814684254,0.9604815739454421,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,4.604644424915665,0.8804411832576174,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,6.269152112517726,0.9145002165511947,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,3.8842808242163693,0.929884571781328,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-1.530566645729617,0.9261704811671012,45.286964961236556,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.1825306989990898,0.9087746999415038,58.615575997023555,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
ARM,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-2.812337163421353,0.8286532050865282,24.646660065349206,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-0.9800192341171987,0.7278168333517028,70.72791598670328,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.9163248410747384,0.5084600368217483,75.64426385592333,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-2.338064566214661,0.8512161815262765,29.64619500145602,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,1.283152563750734,0.5370349705346668,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,0.92286840732353,0.21300309981775215,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.3343368970519123,0.6615931642158591,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,2.0358776097632614,0.7518172195595285,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.8617195451531465,0.5299656293838202,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,4.670715150348192,0.8517856000332087,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.4792013513359259,0.4198468060185689,144.646332617297,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-0.5180111241231928,0.27963111832651666,133.80932344516637,falling,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
AZE,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,0.7428879459539872,0.28546435456351826,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
BHR,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-4.09269291168103,0.9189752357485749,16.93621279479878,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-3.764011476141872,0.787976272432864,18.415118682646103,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-3.699524258003327,0.8749011301717502,18.73611665230827,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-3.4882926563062555,0.8354356925370199,19.870671668182712,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-3.264023875952831,0.6239104453144968,21.23597151560671,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-3.095736097769172,0.7701644536545532,22.39038337471454,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.10087767710976284,0.3958119965730555,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
BHR,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.12744833639184028,0.277874338395364,,rising,False,intensive converger,already largely lit; the decline is convergence among lit places
BHR,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.04189946858419066,0.6749999999999999,,flat,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-5.689162582539127,0.8509042139197981,12.18364162569928,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-4.419995769523701,0.6045130994144381,15.682077918247392,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
BHR,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-3.6829911142317937,0.9203958722721812,18.820224080408174,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.6349543832895077,0.8497254717247125,42.3955058100974,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.014485004136686,0.7892272403923452,34.408157873431065,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-1.2738741206888362,0.882978202018897,54.412533334544236,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,-0.9289385301633037,0.8825339862152016,74.61712029945542,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-1.0711502572116538,0.8020305432639898,64.71054605955091,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,-0.6561941981998546,0.869819195418764,105.63140949149874,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,0.5653118376769659,0.5610547328340765,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,0.7920310157367154,0.5042311617286843,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,0.35696298254266096,0.7405427653903244,,rising,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-0.9613374931684397,0.8829799051298782,72.10237668723654,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-1.057693464731967,0.7959134806988994,65.5338435636073,falling,True,intensive converger,already largely lit; the decline is convergence among lit places
CYP,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-0.20829667076507205,0.28790931028448824,332.76920750294335,falling,False,intensive converger,already largely lit; the decline is convergence among lit places
GEO,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-2.5789625272418175,0.8890374377403101,26.876977592274727,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-2.0503039983478812,0.7665369903266009,33.807044278237655,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-5.424793350191399,0.9294829343640876,12.777393272233853,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.9970487708947021,0.1944827929440115,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,1.2460963619371312,0.12609040218908096,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,3.239598110438699,0.7217485551315046,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,6.287571645466147,0.9122656727985984,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,5.760993964121143,0.792996748624537,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,10.65560413178732,0.9524835830010677,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,between_share,share of Theil T lying between admin-1 units,full,1992,2022,31,-2.857933907301684,0.9144427490167232,24.253436329966764,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,between_share,share of Theil T lying between admin-1 units,dmsp,1992,2013,22,-2.4330517844233044,0.7684772900435759,28.48879686809621,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
GEO,between_share,share of Theil T lying between admin-1 units,viirs,2014,2022,9,-2.1271587225741238,0.9677451507125795,32.58558814648077,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,total,Theil T over all land pixels - both margins together,full,1992,2022,31,-1.7129264029164655,0.8359933325652837,40.465672044039835,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,total,Theil T over all land pixels - both margins together,dmsp,1992,2013,22,-0.9700795807977654,0.8202687328857484,71.45261010338153,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,total,Theil T over all land pixels - both margins together,viirs,2014,2022,9,-4.803994498553567,0.9735321974547869,14.428558999570978,falling,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,full,1992,2022,31,0.5571002830101031,0.24637188562274262,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,dmsp,1992,2013,22,-0.038550727488033995,0.0007486471732374895,1798.0132301656192,flat,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,intensive,Theil T over lit pixels only - convergence among the already lit,viirs,2014,2022,9,0.4862340512109627,0.12510823358924847,,rising,False,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,full,1992,2022,31,3.320898374998519,0.8474213822434988,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,dmsp,1992,2013,22,1.9937003950182486,0.6926788577789976,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
IRQ,extensive,share of land pixels that are lit - light reaching new ground,viirs,2014,2022,9,7.568386053571961,0.9532456985003025,,rising,True,extensive spreader,total falls only because light reaches new ground; inequality among lit places rises
