iso3,gid,name,desert_share,dryland_share,humid_share,area_km2,pixels_classified,mean_dn_1992,mean_dn_2022,majority_arid,light_scopes,in_light_scope,dark_2022,cell
LIE,LIE.3_1,Gamprin,0.0,0.0,1.0,6.4338,11,27.6667,47.0,False,,False,False,ordinary
LIE,LIE.4_1,Mauren,0.0,0.0,1.0,7.6029,13,20.6667,43.1667,False,,False,False,ordinary
LIE,LIE.5_1,Planken,0.0,0.0,1.0,7.0229,12,5.8,20.0,False,,False,False,ordinary
LIE,LIE.6_1,Ruggell,0.0,0.0,1.0,6.4295,11,20.6,37.4,False,,False,False,ordinary
LIE,LIE.7_1,Schaan,0.0,0.0,1.0,26.3522,45,15.16,27.64,False,,False,False,ordinary
LIE,LIE.8_1,Schellenberg,0.0,0.0,1.0,3.5073,6,27.0,45.25,False,,False,False,ordinary
LIE,LIE.9_1,Triesen,0.0,0.0,1.0,24.6237,42,5.6154,13.7692,False,,False,False,ordinary
LIE,LIE.10_1,Triesenberg,0.0,0.0,1.0,30.4637,52,10.5312,17.4688,False,,False,False,ordinary
LIE,LIE.11_1,Valduz,0.0,0.0,1.0,16.9824,29,24.9412,38.8235,False,,False,False,ordinary
LTU,LTU.1_1,Alytaus,0.0,0.0,1.0,5635.5155,11178,1.0506,3.2144,False,,False,True,anomalously_dark
LTU,LTU.2_1,Kauno,0.0,0.0,1.0,8176.8288,16561,3.0659,9.9263,False,,False,True,anomalously_dark
LTU,LTU.3_1,Klaipedos,0.0,0.0,1.0,5375.4043,11057,1.4425,7.4093,False,,False,True,anomalously_dark
LTU,LTU.4_1,Marijampoles,0.0,0.0,1.0,4448.8998,8928,1.1337,6.7189,False,,False,True,anomalously_dark
LTU,LTU.5_1,Panevezio,0.0,0.0,1.0,7840.4721,16219,1.1201,4.0747,False,,False,True,anomalously_dark
LTU,LTU.6_1,Šiauliai,0.0,0.0,1.0,8696.9777,18003,1.6217,4.7456,False,,False,True,anomalously_dark
LTU,LTU.7_1,Taurages,0.0,0.0,1.0,3831.0453,7806,0.5073,3.5825,False,,False,True,anomalously_dark
LTU,LTU.8_1,Telšiai,0.0,0.0,1.0,4163.5425,8628,1.5299,4.7909,False,,False,True,anomalously_dark
LTU,LTU.9_1,Utenos,0.0,0.0,1.0,7053.6266,14430,1.1875,2.8396,False,,False,True,anomalously_dark
LTU,LTU.10_1,Vilniaus,0.0,0.0,1.0,9799.4378,19726,2.5791,7.3003,False,,False,True,anomalously_dark
LUX,LUX.1_1,Diekirch,0.0,0.0,1.0,1151.3226,2076,11.3726,18.3216,False,,False,False,ordinary
LUX,LUX.2_1,Grevenmacher,0.0,0.0,1.0,525.033,942,17.6491,24.6336,False,,False,False,ordinary
LUX,LUX.3_1,Luxembourg,0.0,0.0,1.0,903.898,1620,34.2745,41.5198,False,,False,False,ordinary
MLT,MLT.1_1,Ċentrali,0.0,1.0,0.0,25.0423,36,62.2273,62.9091,False,,False,False,ordinary
MLT,MLT.2_1,Għawdex,0.0,1.0,0.0,72.2137,104,38.5493,44.4355,False,,False,False,ordinary
MLT,MLT.3_1,Nofsinhar,0.0,1.0,0.0,76.5685,110,49.9231,54.8518,False,,False,False,ordinary
MLT,MLT.4_1,Tramuntana,0.0,1.0,0.0,117.5283,169,42.1552,47.2912,False,,False,False,ordinary
MLT,MLT.5_1,Xlokk,0.0,1.0,0.0,34.7945,50,54.8333,60.1374,False,,False,False,ordinary
MDA,MDA.1_1,Anenii Noi,0.0,1.0,0.0,805.4837,1370,9.0618,9.0859,False,,False,True,anomalously_dark
MDA,MDA.2_1,Bălţi,0.0,0.0,1.0,100.1373,173,33.1443,36.9983,False,,False,False,ordinary
MDA,MDA.3_1,Basarabeasca,0.0,1.0,0.0,312.1415,526,6.2595,2.2795,False,,False,True,anomalously_dark
MDA,MDA.4_1,Bender,0.0,1.0,0.0,84.223,143,32.954,35.0805,False,,False,False,ordinary
MDA,MDA.5_1,Briceni,0.0,0.0,1.0,880.1266,1536,9.8686,7.8715,False,,False,True,anomalously_dark
MDA,MDA.6_1,Cahul,0.0,1.0,0.0,1468.0651,2448,3.3308,3.8649,False,,False,True,anomalously_dark
MDA,MDA.7_1,Calarasi,0.0,0.0805,0.9195,754.3751,1292,8.5733,5.6518,False,,False,True,anomalously_dark
MDA,MDA.8_1,Cantemir,0.0,1.0,0.0,1051.1701,1766,3.2665,3.1774,False,,False,True,anomalously_dark
MDA,MDA.9_1,Causeni,0.0,1.0,0.0,1206.4001,2041,3.335,3.2241,False,,False,True,anomalously_dark
MDA,MDA.10_1,Chişinău,0.0,1.0,0.0,583.3921,994,29.6376,37.1548,False,,False,False,ordinary
MDA,MDA.11_1,Cimişlia,0.0,1.0,0.0,796.7203,1347,3.3107,2.101,False,,False,True,anomalously_dark
MDA,MDA.12_1,Criuleni,0.0,1.0,0.0,649.309,1109,10.7143,10.8976,False,,False,False,ordinary
MDA,MDA.13_1,Donduseni,0.0,0.0,1.0,845.6062,1474,6.2343,4.3284,False,,False,True,anomalously_dark
MDA,MDA.14_1,Drochia,0.0,0.0,1.0,752.7397,1307,8.6169,7.5361,False,,False,True,anomalously_dark
MDA,MDA.15_1,Dubăsari,0.0,1.0,0.0,278.6681,477,11.1115,11.1729,False,,False,False,ordinary
MDA,MDA.16_1,Edineţ,0.0,0.0,1.0,932.5101,1622,8.0333,6.3561,False,,False,True,anomalously_dark
MDA,MDA.17_1,Făleşti,0.0,0.3251,0.6749,1148.0101,1976,10.4644,5.6756,False,,False,True,anomalously_dark
MDA,MDA.18_1,Floreşti,0.0,0.1736,0.8264,1106.6674,1917,6.9551,4.8268,False,,False,True,anomalously_dark
MDA,MDA.19_1,Găgăuzia,0.0,1.0,0.0,1911.8118,3202,4.1025,5.5703,False,,False,True,anomalously_dark
MDA,MDA.20_1,Glodeni,0.0,0.2801,0.7199,803.2285,1387,8.4665,3.9255,False,,False,True,anomalously_dark
MDA,MDA.21_1,Hîncesti,0.0,0.9846,0.0154,1259.3306,2138,5.3312,4.9442,False,,False,True,anomalously_dark
MDA,MDA.22_1,Ialoveni,0.0,0.9814,0.0186,820.7448,1394,6.9561,10.5212,False,,False,False,ordinary
MDA,MDA.23_1,Leova,0.0,1.0,0.0,741.1629,1252,2.0269,1.2675,False,,False,True,anomalously_dark
MDA,MDA.24_1,Nisporeni,0.0,0.3771,0.6229,826.78,1410,7.1525,4.9523,False,,False,True,anomalously_dark
MDA,MDA.25_1,Ocniţa,0.0,0.0,1.0,655.6766,1146,9.5655,6.3722,False,,False,True,anomalously_dark
MDA,MDA.26_1,Orhei,0.0,0.9327,0.0673,1074.3882,1844,9.7918,10.3463,False,,False,False,ordinary
MDA,MDA.27_1,Rezina,0.0,0.6237,0.3763,700.7882,1209,8.909,6.2389,False,,False,True,anomalously_dark
MDA,MDA.28_1,Rîşcani,0.0,0.0125,0.9875,1063.0855,1842,7.6836,5.1164,False,,False,True,anomalously_dark
MDA,MDA.29_1,Sîngerei,0.0,0.0147,0.9853,988.21,1704,6.9065,5.599,False,,False,True,anomalously_dark
MDA,MDA.30_1,Şoldăneşti,0.0,0.1984,0.8016,553.1174,957,9.2351,3.2146,False,,False,True,anomalously_dark
MDA,MDA.31_1,Soroca,0.0,0.0203,0.9797,848.5054,1476,7.8174,5.1684,False,,False,True,anomalously_dark
MDA,MDA.32_1,Ştefan Voda,0.0,1.0,0.0,1101.7512,1860,3.0498,4.1735,False,,False,True,anomalously_dark
MDA,MDA.33_1,Străşeni,0.0,0.6862,0.3138,690.0256,1179,10.6093,11.0705,False,,False,False,ordinary
MDA,MDA.34_1,Taraclia,0.0,1.0,0.0,670.6796,1121,3.2108,4.5862,False,,False,True,anomalously_dark
MDA,MDA.35_1,Teleneşti,0.0,0.5339,0.4661,865.8885,1490,5.4163,4.9504,False,,False,True,anomalously_dark
MDA,MDA.36_1,Transnistria,0.0,0.8435,0.1565,3487.419,5977,6.777,6.7732,False,,False,True,anomalously_dark
MDA,MDA.37_1,Ungheni,0.0,0.307,0.693,1085.409,1859,8.0514,5.208,False,,False,True,anomalously_dark
MNE,MNE.1_1,Andrijevica,0.0,0.0,1.0,288.2018,456,0.1073,1.4354,False,,False,True,anomalously_dark
MNE,MNE.2_1,Bar,0.0,0.0,1.0,569.8646,894,2.3246,12.76,False,,False,False,ordinary
MNE,MNE.3_1,Berane,0.0,0.0,1.0,677.9872,1075,0.5222,4.1045,False,,False,True,anomalously_dark
MNE,MNE.4_1,Bijelo Polje,0.0,0.0,1.0,797.1987,1268,0.8932,4.3213,False,,False,True,anomalously_dark
MNE,MNE.5_1,Budva,0.0,0.0,1.0,130.4506,205,7.0526,24.6051,False,,False,False,ordinary
MNE,MNE.6_1,Cetinje,0.0,0.0,1.0,924.0517,1457,0.7411,5.9052,False,,False,True,anomalously_dark
MNE,MNE.7_1,Danilovgrad,0.0,0.0,1.0,489.3853,773,1.2819,8.3805,False,,False,True,anomalously_dark
MNE,MNE.8_1,Herceg Novi,0.0,0.0,1.0,243.5365,384,4.85,16.2355,False,,False,False,ordinary
MNE,MNE.9_1,Kolašin,0.0,0.0,1.0,833.8821,1321,0.1723,2.3134,False,,False,True,anomalously_dark
MNE,MNE.10_1,Kotor,0.0,0.0,1.0,252.4936,398,2.6885,13.5216,False,,False,False,ordinary
MNE,MNE.11_1,Mojkovac,0.0,0.0,1.0,344.3763,547,0.2696,4.2648,False,,False,True,anomalously_dark
MNE,MNE.12_1,Nikšic,0.0,0.0,1.0,1973.0632,3128,0.816,4.4931,False,,False,True,anomalously_dark
MNE,MNE.13_1,Plav,0.0,0.0,1.0,414.7774,655,0.399,3.5862,False,,False,True,anomalously_dark
MNE,MNE.14_1,Pljevlja,0.0,0.0,1.0,1336.0971,2134,0.3747,1.7814,False,,False,True,anomalously_dark
MNE,MNE.15_1,Plužine,0.0,0.0,1.0,918.5963,1464,0.0,0.4434,False,,False,True,anomalously_dark
MNE,MNE.16_1,Podgorica,0.0,0.0,1.0,1428.7386,2252,3.3254,13.3114,False,,False,False,ordinary
MNE,MNE.17_1,Rožaje,0.0,0.0,1.0,373.9955,593,0.6405,5.3799,False,,False,True,anomalously_dark
MNE,MNE.18_1,Šavnik,0.0,0.0,1.0,525.5376,835,0.0,0.5456,False,,False,True,anomalously_dark
MNE,MNE.19_1,Tivat,0.0,0.0,1.0,50.1568,79,10.1,33.4343,False,,False,False,ordinary
MNE,MNE.20_1,Ulcinj,0.0,0.0,1.0,329.177,515,1.0424,14.8484,False,,False,False,ordinary
MNE,MNE.21_1,Žabljak,0.0,0.0,1.0,433.9802,691,0.2442,3.1118,False,,False,True,anomalously_dark
NLD,NLD.1_1,Drenthe,0.0,0.0,1.0,2665.8962,5122,15.2563,21.3615,False,,False,False,ordinary
NLD,NLD.2_1,Flevoland,0.0,0.0,1.0,1461.1467,2786,16.002,24.1954,False,,False,False,ordinary
NLD,NLD.3_1,Fryslân,0.0,0.0,1.0,3580.8378,6919,13.7875,17.563,False,,False,False,ordinary
NLD,NLD.4_1,Gelderland,0.0,0.0,1.0,5114.4547,9651,25.7865,32.7649,False,,False,False,ordinary
NLD,NLD.5_1,Groningen,0.0,0.0,1.0,2370.6104,4592,17.5154,23.0841,False,,False,False,ordinary
NLD,NLD.6_1,IJsselmeer,0.0,0.0,1.0,2003.9842,3835,5.5834,8.6267,False,,False,True,anomalously_dark
NLD,NLD.7_1,Limburg,0.0,0.0,1.0,2165.5671,4011,34.0524,40.9666,False,,False,False,ordinary
NLD,NLD.8_1,Noord-Brabant,0.0,0.0,1.0,5086.3488,9493,32.2682,39.6517,False,,False,False,ordinary
NLD,NLD.9_1,Noord-Holland,0.0,0.0,1.0,2874.1052,5487,34.9764,41.9079,False,,False,False,ordinary
NLD,NLD.10_1,Overijssel,0.0,0.0,1.0,3374.3153,6422,20.7219,27.0756,False,,False,False,ordinary
NLD,NLD.11_1,Utrecht,0.0,0.0,1.0,1558.3433,2942,35.3278,44.7638,False,,False,False,ordinary
NLD,NLD.12_1,Zeeland,0.0,0.0,1.0,1802.4286,3356,20.605,25.9619,False,,False,False,ordinary
NLD,NLD.13_1,Zeeuwse meren,0.0,0.0,1.0,482.4165,901,8.8797,12.9332,False,,False,False,ordinary
NLD,NLD.14_1,NA,0.0,0.0,1.0,3126.7426,5884,42.1776,47.2146,False,,False,False,ordinary
MKD,MKD.1_1,Aerodrom,0.0,1.0,0.0,20.4653,32,26.2273,55.1061,False,,False,False,ordinary
MKD,MKD.2_1,Aracinovo,0.0,1.0,0.0,32.5787,51,7.9714,35.087,False,,False,False,ordinary
MKD,MKD.3_1,Berovo,0.0,0.9059,0.0941,567.33,883,0.3117,1.2926,False,,False,True,anomalously_dark
MKD,MKD.4_1,Bitola,0.0,0.368,0.632,747.1495,1152,2.9973,9.1001,False,,False,True,anomalously_dark
MKD,MKD.5_1,Bogdanci,0.0,1.0,0.0,109.9976,170,3.1019,12.9126,False,,False,False,ordinary
MKD,MKD.6_1,Bogovinje,0.0,0.0,1.0,138.1748,216,5.2044,17.0397,False,,False,False,ordinary
