iso3,gid,name,desert_share,dryland_share,humid_share,area_km2,pixels_classified,mean_dn_1992,mean_dn_2022,majority_arid,light_scopes,in_light_scope,dark_2022,cell
NIC,NIC.11_1,León,0.0,0.0,1.0,5011.1793,6003,0.6336,3.5606,False,,False,True,anomalously_dark
NIC,NIC.12_1,Madriz,0.0,0.0852,0.9148,1609.6035,1935,0.0814,2.4637,False,,False,True,anomalously_dark
NIC,NIC.13_1,Managua,0.0,0.0004,0.9996,4592.5346,5494,3.7821,10.3978,False,,False,False,ordinary
NIC,NIC.14_1,Masaya,0.0,0.0,1.0,608.2173,727,6.9817,21.7601,False,,False,False,ordinary
NIC,NIC.15_1,Matagalpa,0.0,0.0129,0.9871,8797.6467,10553,0.1352,1.4969,False,,False,True,anomalously_dark
NIC,NIC.16_1,Nueva Segovia,0.0,0.081,0.919,3118.589,3753,0.0924,1.5481,False,,False,True,anomalously_dark
NIC,NIC.17_1,Río San Juan,0.0,0.0,1.0,7300.9836,8704,0.0041,0.1629,False,,False,True,anomalously_dark
NIC,NIC.18_1,Rivas,0.0,0.0,1.0,1894.6194,2260,0.6063,4.5808,False,,False,True,anomalously_dark
PAN,PAN.1_1,Bocas del Toro,0.0,0.0,1.0,4683.65,5549,0.1856,1.022,False,,False,True,anomalously_dark
PAN,PAN.2_1,Chiriquí,0.0,0.0,1.0,6641.9271,7854,0.8271,6.4072,False,,False,True,anomalously_dark
PAN,PAN.3_1,Coclé,0.0,0.0,1.0,4907.4404,5804,0.3227,5.6982,False,,False,True,anomalously_dark
PAN,PAN.4_1,Colón,0.0,0.0,1.0,4680.5754,5545,1.148,5.2929,False,,False,True,anomalously_dark
PAN,PAN.5_1,Darién,0.0,0.0,1.0,12306.7327,14541,0.0,0.2951,False,,False,True,anomalously_dark
PAN,PAN.6_1,Emberá,0.0,0.0,1.0,4222.5667,4990,0.0,0.0017,False,,False,True,anomalously_dark
PAN,PAN.7_1,Herrera,0.0,0.0,1.0,2320.7413,2740,0.6066,5.7176,False,,False,True,anomalously_dark
PAN,PAN.8_1,Kuna Yala,0.0,0.0,1.0,2543.446,3013,0.0016,0.0032,False,,False,True,anomalously_dark
PAN,PAN.9_1,Los Santos,0.0,0.0,1.0,3793.4816,4476,0.3703,3.3048,False,,False,True,anomalously_dark
PAN,PAN.10_1,Ngöbe Buglé,0.0,0.0,1.0,6591.709,7798,0.0,0.1826,False,,False,True,anomalously_dark
PAN,PAN.12_1,Panamá,0.0,0.0,1.0,8783.3538,10402,2.2159,5.7856,False,,False,True,anomalously_dark
PAN,PAN.11_1,Panamá Oeste,0.0,0.0,1.0,3051.9184,3612,3.5343,14.7419,False,,False,False,ordinary
PAN,PAN.13_1,Veraguas,0.0,0.0,1.0,10915.4982,12895,0.1243,2.1093,False,,False,True,anomalously_dark
ATG,ATG.1_1,Barbuda,0.0,1.0,0.0,151.7079,186,0.1176,1.5096,False,,False,True,anomalously_dark
ATG,ATG.2_1,Redonda,0.0,0.0,1.0,0.8186,1,0.0,0.0,False,,False,True,anomalously_dark
ATG,ATG.3_1,Saint George,0.0,1.0,0.0,26.1712,32,20.7308,52.2361,False,,False,False,ordinary
ATG,ATG.4_1,Saint John,0.0,0.8977,0.1023,71.975,88,26.493,45.6199,False,,False,False,ordinary
ATG,ATG.5_1,Saint Mary,0.0,0.1973,0.8027,62.1804,76,6.7097,21.2143,False,,False,False,ordinary
ATG,ATG.6_1,Saint Paul,0.0,0.8148,0.1852,44.1847,54,9.439,21.1589,False,,False,False,ordinary
ATG,ATG.7_1,Saint Peter,0.0,1.0,0.0,34.3553,42,6.6389,23.994,False,,False,False,ordinary
ATG,ATG.8_1,Saint Philip,0.0,1.0,0.0,44.9953,55,6.5217,13.9224,False,,False,False,ordinary
BHS,BHS.1_1,Acklins,0.0,1.0,0.0,495.4183,626,0.0,0.1192,False,,False,True,anomalously_dark
BHS,BHS.2_1,Berry Islands,0.0,0.0,1.0,61.0392,79,0.746,3.586,False,,False,True,anomalously_dark
BHS,BHS.3_1,Biminis,0.0,0.0,1.0,33.3224,43,0.7222,6.3528,False,,False,True,anomalously_dark
BHS,BHS.4_1,Black Point,0.0,1.0,0.0,53.2066,68,0.0,0.8333,False,,False,True,anomalously_dark
BHS,BHS.5_1,Cat Island,0.0,1.0,0.0,372.2986,477,0.2922,0.5938,False,,False,True,anomalously_dark
BHS,BHS.6_1,Central Abaco,0.0,0.0,1.0,706.7566,921,0.6477,2.2595,False,,False,True,anomalously_dark
BHS,BHS.7_1,Central Andros,0.0,0.0,1.0,1216.1853,1559,0.0316,0.0682,False,,False,True,anomalously_dark
BHS,BHS.8_1,Central Eleuthera,0.0,1.0,0.0,69.0475,89,2.9846,5.6764,False,,False,True,anomalously_dark
BHS,BHS.9_1,City of Freeport,0.0,0.0,1.0,23.7739,31,46.6667,56.0241,False,,False,False,ordinary
BHS,BHS.10_1,Crooked Island,0.0,1.0,0.0,337.2418,427,0.0,0.2553,False,,False,True,anomalously_dark
BHS,BHS.11_1,East Grand Bahama,0.0,0.0,1.0,575.1973,751,0.3208,0.9817,False,,False,True,anomalously_dark
BHS,BHS.12_1,Exuma,0.0,0.9913,0.0087,360.1426,459,1.0089,4.4997,False,,False,True,anomalously_dark
BHS,BHS.13_1,Grand Cay,0.0,0.0,1.0,5.3361,7,0.0,2.0833,False,,False,True,anomalously_dark
BHS,BHS.14_1,Harbour Island,0.0,1.0,0.0,2.3195,3,6.5,17.25,False,,False,False,ordinary
BHS,BHS.15_1,Hope Town,0.0,0.0,1.0,43.6395,57,0.6154,2.6752,False,,False,True,anomalously_dark
BHS,BHS.16_1,Inagua,0.0,1.0,0.0,1675.1019,2097,0.0662,0.262,False,,False,True,anomalously_dark
BHS,BHS.17_1,Long Island,0.0,1.0,0.0,471.5242,599,0.1762,1.919,False,,False,True,anomalously_dark
BHS,BHS.18_1,Mangrove Cay,0.0,0.0,1.0,482.3281,617,0.1481,0.327,False,,False,True,anomalously_dark
BHS,BHS.19_1,Mayaguana,0.0,1.0,0.0,289.0726,365,0.0,0.045,False,,False,True,anomalously_dark
BHS,BHS.20_1,Moore's Island,0.0,0.0,1.0,19.9775,26,0.0,3.0556,False,,False,True,anomalously_dark
BHS,BHS.21_1,New Providence,0.0,0.0,1.0,231.3519,298,36.332,46.7334,False,,False,False,ordinary
BHS,BHS.22_1,North Abaco,0.0,0.0,1.0,213.4426,279,0.0973,0.6022,False,,False,True,anomalously_dark
BHS,BHS.23_1,North Andros,0.0,0.0,1.0,2864.5944,3682,0.2755,0.4838,False,,False,True,anomalously_dark
BHS,BHS.24_1,North Eleuthera,0.0,0.9913,0.0087,178.7736,231,1.0497,4.7785,False,,False,True,anomalously_dark
BHS,BHS.25_1,Ragged Island,0.0,1.0,0.0,42.7556,54,0.0,0.0,False,,False,True,anomalously_dark
BHS,BHS.26_1,Rum Cay,0.0,1.0,0.0,92.5665,118,0.0,0.0,False,,False,True,anomalously_dark
BHS,BHS.27_1,San Salvador,0.0,1.0,0.0,154.9179,198,0.4506,2.4558,False,,False,True,anomalously_dark
BHS,BHS.28_1,South Abaco,0.0,0.0,1.0,430.4064,559,0.0,0.0907,False,,False,True,anomalously_dark
BHS,BHS.29_1,South Andros,0.0,0.2213,0.7787,1097.8666,1402,0.1864,0.298,False,,False,True,anomalously_dark
BHS,BHS.30_1,South Eleuthera,0.0,1.0,0.0,213.0971,274,1.119,3.9177,False,,False,True,anomalously_dark
BHS,BHS.31_1,Spanish Wells,0.0,1.0,0.0,2.3202,3,0.0,0.0,False,,False,True,anomalously_dark
BHS,BHS.32_1,West Grand Bahama,0.0,0.0,1.0,576.1919,752,9.1742,14.5499,False,,False,False,ordinary
BRB,BRB.1_1,Christ Church,0.0,0.0,1.0,58.3228,70,43.1017,52.1576,False,,False,False,ordinary
BRB,BRB.2_1,Saint Andrew,0.0,0.0,1.0,34.9712,42,10.9143,13.6099,False,,False,False,ordinary
BRB,BRB.3_1,Saint George,0.0,0.0,1.0,43.316,52,29.6977,35.7207,False,,False,False,ordinary
BRB,BRB.4_1,Saint James,0.0,0.0,1.0,33.3129,40,39.6452,49.4815,False,,False,False,ordinary
BRB,BRB.5_1,Saint John,0.0,0.0,1.0,39.1453,47,15.9429,19.1929,False,,False,False,ordinary
BRB,BRB.6_1,Saint Joseph,0.0,0.0,1.0,22.4851,27,14.8333,16.5417,False,,False,False,ordinary
BRB,BRB.7_1,Saint Lucy,0.0,0.0,1.0,34.9625,42,14.0294,19.5576,False,,False,False,ordinary
BRB,BRB.8_1,Saint Michael,0.0,0.0,1.0,43.3198,52,58.275,62.2522,False,,False,False,ordinary
BRB,BRB.9_1,Saint Peter,0.0,0.0,1.0,34.1361,41,16.3714,25.6562,False,,False,False,ordinary
BRB,BRB.10_1,Saint Philip,0.0,0.0,1.0,60.811,73,23.9677,34.0215,False,,False,False,ordinary
BRB,BRB.11_1,Saint Thomas,0.0,0.0,1.0,34.1474,41,28.2,35.3087,False,,False,False,ordinary
DMA,DMA.1_1,Saint Andrew,0.0,0.0,1.0,179.705,218,0.1304,2.7219,False,,False,True,anomalously_dark
DMA,DMA.2_1,Saint David,0.0,0.0,1.0,125.3751,152,0.0,1.6953,False,,False,True,anomalously_dark
DMA,DMA.3_1,Saint George,0.0,0.0,1.0,56.9417,69,3.9107,12.3569,False,,False,False,ordinary
DMA,DMA.4_1,Saint John,0.0,0.0,1.0,60.1678,73,0.678,7.4944,False,,False,False,ordinary
DMA,DMA.5_1,Saint Joseph,0.0,0.0,1.0,123.7059,150,0.368,2.0947,False,,False,True,anomalously_dark
DMA,DMA.6_1,Saint Luke,0.0,0.0,1.0,6.6035,8,3.8571,7.7857,False,,False,False,ordinary
DMA,DMA.7_1,Saint Mark,0.0,0.0,1.0,13.2089,16,0.6364,6.4091,False,,False,True,anomalously_dark
DMA,DMA.8_1,Saint Patrick,0.0,0.0,1.0,87.4856,106,0.8202,4.3933,False,,False,True,anomalously_dark
DMA,DMA.9_1,Saint Paul,0.0,0.0,1.0,67.6511,82,2.6029,8.5933,False,,False,False,ordinary
DMA,DMA.10_1,Saint Peter,0.0,0.0,1.0,33.8035,41,0.0,3.3802,False,,False,True,anomalously_dark
DOM,DOM.1_1,Azua,0.0,0.6624,0.3376,2649.0207,3265,0.6572,4.6958,False,,False,True,anomalously_dark
DOM,DOM.2_1,Bahoruco,0.0,0.7498,0.2502,1300.3064,1602,0.4704,5.2874,False,,False,True,anomalously_dark
DOM,DOM.3_1,Barahona,0.0,0.5855,0.4145,1585.7694,1950,0.9246,5.392,False,,False,True,anomalously_dark
DOM,DOM.4_1,Dajabón,0.0,0.1535,0.8465,1030.1217,1276,0.0598,5.2695,False,,False,True,anomalously_dark
DOM,DOM.5_1,Distrito Nacional,0.0,0.0,1.0,86.8609,107,59.9438,62.614,False,,False,False,ordinary
DOM,DOM.6_1,Duarte,0.0,0.0,1.0,1619.5573,2004,1.3595,10.3276,False,,False,False,ordinary
DOM,DOM.7_1,El Seybo,0.0,0.0,1.0,1742.7783,2151,0.0763,4.567,False,,False,True,anomalously_dark
DOM,DOM.8_1,Espaillat,0.0,0.0,1.0,855.2308,1060,3.4581,13.5343,False,,False,False,ordinary
DOM,DOM.9_1,Hato Mayor,0.0,0.0,1.0,1311.4053,1619,0.2291,6.0824,False,,False,True,anomalously_dark
DOM,DOM.10_1,Independencia,0.0,0.594,0.406,1987.8999,2448,0.0746,2.5391,False,,False,True,anomalously_dark
DOM,DOM.11_1,La Altagracia,0.0,0.0833,0.9167,3094.7221,3814,0.6852,12.3857,False,,False,False,ordinary
DOM,DOM.12_1,La Estrelleta,0.0,0.0,1.0,1429.3858,1766,0.0436,1.9744,False,,False,True,anomalously_dark
DOM,DOM.13_1,La Romana,0.0,0.3701,0.6299,561.677,692,5.3879,17.0146,False,,False,False,ordinary
DOM,DOM.14_1,La Vega,0.0,0.0,1.0,2246.1839,2776,2.2682,11.5046,False,,False,False,ordinary
DOM,DOM.15_1,María Trinidad Sánchez,0.0,0.0,1.0,1227.0178,1520,0.412,6.8881,False,,False,True,anomalously_dark
DOM,DOM.16_1,Monseñor Nouel,0.0,0.0,1.0,969.3815,1197,5.892,10.9226,False,,False,False,ordinary
DOM,DOM.17_1,Monte Cristi,0.0,0.9408,0.0592,1947.8862,2417,0.1567,6.1939,False,,False,True,anomalously_dark
DOM,DOM.18_1,Monte Plata,0.0,0.0,1.0,2590.0517,3197,0.278,7.4692,False,,False,True,anomalously_dark
DOM,DOM.19_1,Pedernales,0.0,0.6606,0.3394,2056.6016,2526,0.0414,0.8954,False,,False,True,anomalously_dark
DOM,DOM.20_1,Peravia,0.0,0.5659,0.4341,772.6732,951,4.5226,16.6362,False,,False,False,ordinary
DOM,DOM.21_1,Puerto Plata,0.0,0.0677,0.9323,1890.3862,2346,1.8684,8.181,False,,False,False,ordinary
DOM,DOM.22_1,Salcedo,0.0,0.0,1.0,425.5002,527,2.1702,14.4485,False,,False,False,ordinary
DOM,DOM.23_1,Samaná,0.0,0.0,1.0,868.1099,1074,0.2804,7.3621,False,,False,True,anomalously_dark
DOM,DOM.24_1,San Cristóbal,0.0,0.0034,0.9966,1211.7246,1493,7.4403,16.4535,False,,False,False,ordinary
DOM,DOM.25_1,San José de Ocoa,0.0,0.0632,0.9368,847.6903,1045,0.4824,3.2852,False,,False,True,anomalously_dark
DOM,DOM.26_1,San Juan,0.0,0.2253,0.7747,3328.184,4109,0.3967,4.3546,False,,False,True,anomalously_dark
DOM,DOM.27_1,San Pedro de Macorís,0.0,0.1604,0.8396,1260.2139,1553,2.785,18.3347,False,,False,False,ordinary
DOM,DOM.28_1,Sánchez Ramírez,0.0,0.0,1.0,1184.0072,1463,1.2438,9.8238,False,,False,False,ordinary
DOM,DOM.30_1,Santiago,0.0,0.0218,0.9782,2775.6883,3436,4.6333,13.4482,False,,False,False,ordinary
DOM,DOM.29_1,Santiago Rodríguez,0.0,0.1024,0.8976,1142.7296,1415,0.0972,4.8929,False,,False,True,anomalously_dark
DOM,DOM.31_1,Santo Domingo,0.0,0.0,1.0,1296.64,1598,15.659,34.0693,False,,False,False,ordinary
DOM,DOM.32_1,Valverde,0.0,0.6827,0.3173,790.4663,980,1.3587,14.2147,False,,False,False,ordinary
GRD,GRD.1_1,Carriacou,0.0,0.0,1.0,39.2506,47,1.0571,8.159,False,,False,False,ordinary
GRD,GRD.2_1,Saint Andrew,0.0,0.0,1.0,93.6599,112,2.5579,10.178,False,,False,False,ordinary
GRD,GRD.3_1,Saint David,0.0,0.0,1.0,38.4773,46,2.8605,12.3867,False,,False,False,ordinary
GRD,GRD.4_1,Saint George,0.0,0.0,1.0,72.7712,87,10.5,26.6276,False,,False,False,ordinary
GRD,GRD.5_1,Saint John,0.0,0.0,1.0,38.4642,46,0.3158,7.1645,False,,False,True,anomalously_dark
GRD,GRD.6_1,Saint Mark,0.0,0.0,1.0,23.4089,28,0.0417,6.7917,False,,False,True,anomalously_dark
GRD,GRD.7_1,Saint Patrick,0.0,0.0,1.0,55.1738,66,1.037,8.204,False,,False,False,ordinary
HTI,HTI.1_1,Centre,0.0,0.0,1.0,3500.3252,4325,0.0197,1.0149,False,,False,True,anomalously_dark
HTI,HTI.2_1,Grand'Anse,0.0,0.0,1.0,1917.2017,2362,0.0078,0.074,False,,False,True,anomalously_dark
HTI,HTI.3_1,L'Artibonite,0.0,0.2397,0.7603,4864.4462,6022,0.1181,0.5457,False,,False,True,anomalously_dark
HTI,HTI.4_1,Nippes,0.0,0.0,1.0,1222.1055,1505,0.0082,0.1042,False,,False,True,anomalously_dark
HTI,HTI.7_1,Nord,0.0,0.0,1.0,2101.6832,2606,0.1553,0.9106,False,,False,True,anomalously_dark
HTI,HTI.5_1,Nord-Est,0.0,0.0665,0.9335,1647.7458,2042,0.0249,1.7574,False,,False,True,anomalously_dark
HTI,HTI.6_1,Nord-Ouest,0.0,0.2183,0.7817,2099.6664,2607,0.0271,0.1662,False,,False,True,anomalously_dark
HTI,HTI.8_1,Ouest,0.0,0.2125,0.7875,5018.2164,6185,1.4948,3.3263,False,,False,True,anomalously_dark
HTI,HTI.10_1,Sud,0.0,0.0,1.0,2648.6824,3259,0.0754,0.4323,False,,False,True,anomalously_dark
HTI,HTI.9_1,Sud-Est,0.0,0.1528,0.8472,2064.6493,2540,0.0708,0.488,False,,False,True,anomalously_dark
JAM,JAM.1_1,Clarendon,0.0,0.298,0.702,1205.6143,1481,7.1763,13.0372,False,,False,False,ordinary
JAM,JAM.2_1,Hanover,0.0,0.0,1.0,452.4196,557,5.6043,10.7685,False,,False,False,ordinary
JAM,JAM.3_1,Kingston,0.0,0.8125,0.1875,26.0536,32,51.6818,54.4545,False,,False,False,ordinary
JAM,JAM.4_1,Manchester,0.0,0.0,1.0,819.5336,1007,8.7558,14.6201,False,,False,False,ordinary
JAM,JAM.5_1,Portland,0.0,0.0,1.0,832.1709,1023,2.5366,4.2603,False,,False,True,anomalously_dark
JAM,JAM.6_1,Saint Andrew,0.0,0.0536,0.9464,425.6019,523,30.3555,33.3721,False,,False,False,ordinary
JAM,JAM.7_1,Saint Ann,0.0,0.0,1.0,1224.5001,1507,5.1321,10.132,False,,False,False,ordinary
JAM,JAM.8_1,Saint Catherine,0.0,0.3246,0.6754,1184.0416,1455,13.1198,19.8909,False,,False,False,ordinary
JAM,JAM.9_1,Saint Elizabeth,0.0,0.0,1.0,1203.5,1479,4.4822,9.9483,False,,False,False,ordinary
JAM,JAM.10_1,Saint James,0.0,0.0,1.0,592.9245,730,9.7412,15.7901,False,,False,False,ordinary
JAM,JAM.11_1,Saint Mary,0.0,0.0,1.0,627.4108,772,6.305,9.8744,False,,False,False,ordinary
JAM,JAM.12_1,Saint Thomas,0.0,0.0,1.0,732.8048,900,4.2311,7.6331,False,,False,False,ordinary
JAM,JAM.13_1,Trelawny,0.0,0.0101,0.9899,887.0814,1092,2.8594,6.1483,False,,False,True,anomalously_dark
JAM,JAM.14_1,Westmoreland,0.0,0.001,0.999,790.0964,972,6.2618,13.1291,False,,False,False,ordinary
KNA,KNA.1_1,Christ Church Nichola Town,0.0,0.0,1.0,18.7868,23,6.125,12.6551,False,,False,False,ordinary
KNA,KNA.2_1,Saint Anne Sandy Point,0.0,0.0,1.0,14.7021,18,5.3571,12.0721,False,,False,False,ordinary
KNA,KNA.3_1,Saint George Basseterre,0.0,0.0,1.0,28.6028,35,18.6667,38.1283,False,,False,False,ordinary
KNA,KNA.4_1,Saint George Gingerland,0.0,0.0,1.0,18.8101,23,2.7895,12.7088,False,,False,False,ordinary
KNA,KNA.5_1,Saint James Windward,0.0,0.0,1.0,34.3401,42,2.2812,11.5827,False,,False,False,ordinary
KNA,KNA.6_1,Saint John Capisterre,0.0,0.0,1.0,20.4179,25,1.619,9.3,False,,False,False,ordinary
KNA,KNA.7_1,Saint John Figtree,0.0,0.0,1.0,22.9005,28,7.7273,23.1917,False,,False,False,ordinary
KNA,KNA.8_1,Saint Mary Cayon,0.0,0.0,1.0,13.8869,17,9.0769,18.9365,False,,False,False,ordinary
KNA,KNA.9_1,Saint Paul Capisterre,0.0,0.0,1.0,14.7,18,2.9286,10.1976,False,,False,False,ordinary
KNA,KNA.10_1,Saint Paul Charlestown,0.0,0.0,1.0,3.2711,4,14.0,39.28,False,,False,False,ordinary
KNA,KNA.11_1,Saint Peter Basseterre,0.0,0.0435,0.9565,18.7912,23,25.1053,42.6782,False,,False,False,ordinary
KNA,KNA.12_1,Saint Thomas Lowland,0.0,0.0,1.0,17.1714,21,9.2222,24.9013,False,,False,False,ordinary
KNA,KNA.13_1,Saint Thomas Middle Island,0.0,0.0,1.0,25.3243,31,4.3462,9.7555,False,,False,False,ordinary
KNA,KNA.14_1,Trinity Palmetto Point,0.0,0.0,1.0,15.5239,19,11.5625,23.2383,False,,False,False,ordinary
LCA,LCA.1_1,Anse-la-Raye,0.0,0.0,1.0,44.8398,54,2.1136,9.1894,False,,False,False,ordinary
LCA,LCA.2_1,Canaries,0.0,0.0,1.0,22.4202,27,0.9565,10.6179,False,,False,False,ordinary
LCA,LCA.3_1,Castries,0.0,0.0,1.0,96.2992,116,14.1146,29.2317,False,,False,False,ordinary
LCA,LCA.4_1,Choiseul,0.0,0.0,1.0,27.4151,33,2.4286,12.9281,False,,False,False,ordinary
LCA,LCA.5_1,Dennery,0.0,0.0,1.0,85.525,103,3.5059,9.9036,False,,False,False,ordinary
LCA,LCA.6_1,Gros Islet,0.0,0.0,1.0,102.9125,124,8.2245,22.6681,False,,False,False,ordinary
LCA,LCA.7_1,Laborie,0.0,0.0,1.0,34.8947,42,4.4706,14.7452,False,,False,False,ordinary
LCA,LCA.8_1,Micoud,0.0,0.0,1.0,106.3244,128,4.1604,10.0093,False,,False,False,ordinary
LCA,LCA.9_1,Soufrière,0.0,0.0,1.0,53.1567,64,3.6182,10.5752,False,,False,False,ordinary
LCA,LCA.10_1,Vieux Fort,0.0,0.0,1.0,47.359,57,12.2727,24.3806,False,,False,False,ordinary
VCT,VCT.1_1,Charlotte,0.0,0.0,1.0,142.3681,171,2.6972,6.8881,False,,False,True,anomalously_dark
VCT,VCT.2_1,Grenadines,0.0,0.0,1.0,50.0389,60,3.766,8.8706,False,,False,False,ordinary
VCT,VCT.3_1,Saint Andrew,0.0,0.0,1.0,33.3123,40,15.2667,17.5889,False,,False,False,ordinary
VCT,VCT.4_1,Saint David,0.0,0.0,1.0,79.0817,95,0.25,1.7083,False,,False,True,anomalously_dark
VCT,VCT.5_1,Saint George,0.0,0.0,1.0,49.1425,59,17.0377,27.1216,False,,False,False,ordinary
VCT,VCT.6_1,Saint Patrick,0.0,0.0,1.0,43.2987,52,3.0222,6.7296,False,,False,True,anomalously_dark
TTO,TTO.1_1,Arima,0.0,0.0,1.0,13.4481,16,57.7692,62.0883,False,,False,False,ordinary
TTO,TTO.2_1,Chaguanas,0.0,0.0,1.0,61.3753,73,41.082,59.1641,False,,False,False,ordinary
TTO,TTO.3_1,Couva-Tabaquite-Talparo,0.0,0.0,1.0,746.8233,888,15.9664,37.4365,False,,False,False,ordinary
TTO,TTO.4_1,Diego Martin,0.0,0.0,1.0,140.3289,167,36.3972,44.3362,False,,False,False,ordinary
TTO,TTO.5_1,Mayaro/Rio Claro,0.0,0.0,1.0,791.7923,941,3.9111,12.4132,False,,False,False,ordinary
TTO,TTO.6_1,Penal-Debe,0.0,0.0,1.0,239.0542,284,16.2199,42.9901,False,,False,False,ordinary
TTO,TTO.7_1,Point Fortin,0.0,0.0303,0.9697,27.7763,33,27.3929,58.1691,False,,False,False,ordinary
TTO,TTO.8_1,Port of Spain,0.0,0.0667,0.9333,12.6064,15,58.5714,61.9286,False,,False,False,ordinary
TTO,TTO.9_1,Princes Town,0.0,0.0,1.0,615.2348,731,7.728,26.3513,False,,False,False,ordinary
TTO,TTO.10_1,San Fernando,0.0,0.0833,0.9167,20.1943,24,57.7619,62.5714,False,,False,False,ordinary
