iso3,gid,name,desert_share,dryland_share,humid_share,area_km2,pixels_classified,mean_dn_1992,mean_dn_2022,majority_arid,light_scopes,in_light_scope,dark_2022,cell
PRK,PRK.6_1,Kaesŏng,0.0,0.0,1.0,1181.2417,1745,2.3602,6.8897,False,,False,False,ordinary
PRK,PRK.7_1,Kangwŏn-do,0.0,0.0,1.0,10267.5526,15317,0.1157,0.8678,False,,False,True,anomalously_dark
PRK,PRK.8_1,Kumgangsan,0.0,0.0,1.0,981.455,1461,0.0,1.0426,False,,False,True,anomalously_dark
PRK,PRK.9_1,P'yŏngan-bukto,0.0,0.0,1.0,12408.1338,18854,0.113,0.4692,False,,False,True,anomalously_dark
PRK,PRK.10_1,P'yŏngan-namdo,0.0,0.0,1.0,12465.9071,18793,0.0818,0.7033,False,,False,True,anomalously_dark
PRK,PRK.11_1,P'yŏngyang,0.0,0.0,1.0,2719.5573,4072,3.1462,7.0765,False,,False,False,ordinary
PRK,PRK.12_1,Rasŏn,0.0,0.0,1.0,847.566,1334,0.1514,1.1557,False,,False,True,anomalously_dark
PRK,PRK.13_1,Ryanggang,0.0,0.0,1.0,13907.3609,21533,0.0202,0.1949,False,,False,True,anomalously_dark
PRK,PRK.14_1,Sinŭiju,0.0,0.0,1.0,110.4977,168,10.8716,32.669,False,,False,False,ordinary
KOR,KOR.1_1,Busan,0.0,0.0,1.0,762.6275,1087,42.2459,60.6752,False,,False,False,ordinary
KOR,KOR.2_1,Chungcheongbuk-do,0.0,0.0,1.0,7413.6029,10771,9.8051,25.443,False,,False,False,ordinary
KOR,KOR.3_1,Chungcheongnam-do,0.0,0.0,1.0,8246.3758,11949,11.2754,28.8113,False,,False,False,ordinary
KOR,KOR.4_1,Daegu,0.0,0.0,1.0,880.7216,1265,34.017,51.2297,False,,False,False,ordinary
KOR,KOR.5_1,Daejeon,0.0,0.0,1.0,539.5992,780,35.5177,51.8195,False,,False,False,ordinary
KOR,KOR.6_1,Gangwon-do,0.0,0.0,1.0,16755.9642,24659,4.4034,15.7098,False,,False,False,ordinary
KOR,KOR.7_1,Gwangju,0.0,0.0,1.0,497.7078,709,35.8655,54.293,False,,False,False,ordinary
KOR,KOR.8_1,Gyeonggi-do,0.0,0.0,1.0,10122.1133,14859,23.4394,46.2093,False,,False,False,ordinary
KOR,KOR.9_1,Gyeongsangbuk-do,0.0,0.0,1.0,19019.9795,27497,9.1975,20.7077,False,,False,False,ordinary
KOR,KOR.10_1,Gyeongsangnam-do,0.0,0.0,1.0,10515.9829,15011,14.2105,25.2147,False,,False,False,ordinary
KOR,KOR.11_1,Incheon,0.0,0.0,1.0,1043.6208,1533,23.8702,43.2896,False,,False,False,ordinary
KOR,KOR.12_1,Jeju,0.0,0.0,1.0,1851.0823,2583,10.1777,25.1899,False,,False,False,ordinary
KOR,KOR.13_1,Jeollabuk-do,0.0,0.0,1.0,7985.8986,11454,10.893,23.9466,False,,False,False,ordinary
KOR,KOR.14_1,Jeollanam-do,0.0,0.0,1.0,12050.9243,17110,8.724,19.8492,False,,False,False,ordinary
KOR,KOR.15_1,Sejong,0.0,0.0,1.0,460.8345,668,16.1207,49.9103,False,,False,False,ordinary
KOR,KOR.16_1,Seoul,0.0,0.0,1.0,602.7437,885,61.1443,62.9117,False,,False,False,ordinary
KOR,KOR.17_1,Ulsan,0.0,0.0,1.0,1058.3686,1515,27.4626,46.5962,False,,False,False,ordinary
TWN,TWN.1_1,Fujian,0.0,0.0,1.0,185.1179,238,4.4837,36.3097,False,,False,False,ordinary
TWN,TWN.2_1,Kaohsiung,0.0,0.0,1.0,2959.8648,3754,16.5738,24.0968,False,,False,False,ordinary
TWN,TWN.3_1,New Taipei,0.0,0.0,1.0,2059.6942,2652,21.2211,26.4506,False,,False,False,ordinary
TWN,TWN.4_1,Taichung,0.0,0.0,1.0,2208.5641,2827,22.8874,31.6284,False,,False,False,ordinary
TWN,TWN.5_1,Tainan,0.0,0.0,1.0,2223.3998,2823,24.7813,42.3631,False,,False,False,ordinary
TWN,TWN.6_1,Taipei,0.0,0.0,1.0,279.3848,360,55.4568,57.7667,False,,False,False,ordinary
TWN,TWN.7_1,Taiwan,0.0,0.0,1.0,26161.1373,33361,10.433,18.8362,False,,False,False,ordinary
BRN,BRN.1_1,Belait,0.0,0.0,1.0,2840.9402,3333,1.2995,3.9806,False,,False,True,anomalously_dark
BRN,BRN.2_1,Brunei and Muara,0.0,0.0,1.0,520.4189,611,28.7826,54.3116,False,,False,False,ordinary
BRN,BRN.3_1,Temburong,0.0,0.0,1.0,1272.1861,1493,0.1487,3.0507,False,,False,True,anomalously_dark
BRN,BRN.4_1,Tutong,0.0,0.0,1.0,1130.6987,1327,1.7768,13.0253,False,,False,False,ordinary
KHM,KHM.1_1,Bântéay Méanchey,0.0,0.2134,0.7866,6152.437,7403,0.0076,1.1385,False,,False,True,anomalously_dark
KHM,KHM.2_1,Batdâmbâng,0.0,0.0,1.0,12098.3366,14515,0.0149,0.6644,False,,False,True,anomalously_dark
KHM,KHM.3_1,Kâmpóng Cham,0.0,0.0,1.0,4551.5134,5443,0.0134,1.0398,False,,False,True,anomalously_dark
KHM,KHM.4_1,Kâmpóng Chhnang,0.0,0.0,1.0,5375.2453,6429,0.0048,0.9006,False,,False,True,anomalously_dark
KHM,KHM.5_1,Kâmpóng Spœ,0.0,0.0,1.0,6970.2456,8318,0.0034,1.7905,False,,False,True,anomalously_dark
KHM,KHM.6_1,Kâmpóng Thum,0.0,0.0,1.0,12836.3523,15391,0.0027,0.3795,False,,False,True,anomalously_dark
KHM,KHM.7_1,Kâmpôt,0.0,0.0,1.0,4711.8972,5609,0.0047,1.2807,False,,False,True,anomalously_dark
KHM,KHM.8_1,Kândal,0.0,0.0,1.0,3254.2654,3882,0.0255,9.9959,False,,False,False,ordinary
KHM,KHM.9_1,Kaôh Kong,0.0,0.0,1.0,10896.8708,13003,0.009,0.279,False,,False,True,anomalously_dark
KHM,KHM.10_1,Kep,0.0,0.0,1.0,152.1851,181,0.0,3.0272,False,,False,True,anomalously_dark
KHM,KHM.11_1,Krâchéh,0.0,0.0,1.0,11981.9636,14356,0.0,0.8309,False,,False,True,anomalously_dark
KHM,KHM.12_1,Krong Pailin,0.0,0.0,1.0,1070.6552,1284,0.0,1.4137,False,,False,True,anomalously_dark
KHM,KHM.13_1,Krong Preah Sihanouk,0.0,0.0,1.0,2623.7499,3124,0.0683,3.536,False,,False,True,anomalously_dark
KHM,KHM.14_1,Môndól Kiri,0.0,0.0,1.0,13660.7901,16376,0.0,0.3474,False,,False,True,anomalously_dark
KHM,KHM.15_1,Otdar Mean Chey,0.0,0.0,1.0,6635.7223,8000,0.0,0.1954,False,,False,True,anomalously_dark
KHM,KHM.16_1,Phnom Penh,0.0,0.0,1.0,680.3741,812,4.33,48.9366,False,,False,False,ordinary
KHM,KHM.17_1,Pouthisat,0.0,0.0,1.0,12520.1892,14986,0.0032,0.2844,False,,False,True,anomalously_dark
KHM,KHM.18_1,Preah Vihéar,0.0,0.0,1.0,14043.7101,16905,0.0,0.1585,False,,False,True,anomalously_dark
KHM,KHM.19_1,Prey Vêng,0.0,0.0,1.0,4774.5201,5695,0.0023,0.5559,False,,False,True,anomalously_dark
KHM,KHM.20_1,Rôtânôkiri,0.0,0.0,1.0,11779.9816,14180,0.0008,0.7268,False,,False,True,anomalously_dark
KHM,KHM.21_1,Siemréab,0.0,0.0,1.0,11478.2095,13798,0.0147,0.9245,False,,False,True,anomalously_dark
KHM,KHM.22_1,Stœng Trêng,0.0,0.0,1.0,12029.6491,14481,0.003,0.2416,False,,False,True,anomalously_dark
KHM,KHM.23_1,Svay Rieng,0.0,0.0,1.0,2878.809,3431,0.0056,2.8591,False,,False,True,anomalously_dark
KHM,KHM.24_1,Takêv,0.0,0.0,1.0,3499.7053,4168,0.0209,1.7297,False,,False,True,anomalously_dark
KHM,KHM.25_1,Tbong Khmum,0.0,0.0,1.0,4932.0505,5894,0.0024,0.8444,False,,False,True,anomalously_dark
LAO,LAO.1_1,Attapu,0.0,0.0,1.0,9442.1032,11415,0.0,0.6005,False,,False,True,anomalously_dark
LAO,LAO.2_1,Bokeo,0.0,0.0,1.0,6861.7626,8548,0.0032,0.9565,False,,False,True,anomalously_dark
LAO,LAO.3_1,Bolikhamxai,0.0,0.0,1.0,15839.1132,19512,0.0047,0.7612,False,,False,True,anomalously_dark
LAO,LAO.4_1,Champasak,0.0,0.0,1.0,14856.3466,17959,0.0162,0.7052,False,,False,True,anomalously_dark
LAO,LAO.5_1,Houaphan,0.0,0.0,1.0,17353.5081,21609,0.0,0.0471,False,,False,True,anomalously_dark
LAO,LAO.6_1,Khammouan,0.0,0.0,1.0,16569.4235,20308,0.0292,0.8369,False,,False,True,anomalously_dark
LAO,LAO.7_1,Louang Namtha,0.0,0.0,1.0,9795.6327,12245,0.0,0.2374,False,,False,True,anomalously_dark
LAO,LAO.8_1,Louangphrabang,0.0,0.0,1.0,19960.2844,24832,0.0063,0.3785,False,,False,True,anomalously_dark
LAO,LAO.9_1,Oudômxai,0.0,0.0,1.0,11766.9881,14665,0.0,0.3076,False,,False,True,anomalously_dark
LAO,LAO.10_1,Phôngsali,0.0,0.0,1.0,15348.9718,19285,0.0,0.035,False,,False,True,anomalously_dark
LAO,LAO.11_1,Saravan,0.0,0.0,1.0,10178.6755,12366,0.0,0.3638,False,,False,True,anomalously_dark
LAO,LAO.12_1,Savannakhét,0.0,0.0,1.0,21418.3496,26112,0.0239,1.0933,False,,False,True,anomalously_dark
LAO,LAO.14_1,Vientiane,0.0,0.0,1.0,12515.9789,15431,0.0237,1.041,False,,False,True,anomalously_dark
LAO,LAO.13_1,Vientiane [prefecture],0.0,0.0,1.0,3624.3029,4456,1.7004,12.0166,False,,False,False,ordinary
LAO,LAO.15_1,Xaignabouri,0.0,0.0,1.0,15600.1836,19269,0.0,0.7211,False,,False,True,anomalously_dark
LAO,LAO.16_1,Xaisômboun,0.0,0.0,1.0,7737.115,9553,0.0,0.7541,False,,False,True,anomalously_dark
LAO,LAO.17_1,Xékong,0.0,0.0,1.0,8365.2993,10150,0.0,0.2765,False,,False,True,anomalously_dark
LAO,LAO.18_1,Xiangkhoang,0.0,0.0,1.0,12650.1301,15673,0.0,0.3374,False,,False,True,anomalously_dark
MYS,MYS.1_1,Johor,0.0,0.0,1.0,19113.8308,22375,2.615,15.759,False,,False,False,ordinary
MYS,MYS.2_1,Kedah,0.0,0.0,1.0,9517.4885,11193,1.9113,16.6017,False,,False,False,ordinary
MYS,MYS.3_1,Kelantan,0.0,0.0,1.0,15126.6175,17770,1.0533,6.6266,False,,False,True,anomalously_dark
MYS,MYS.4_1,Kuala Lumpur,0.0,0.0,1.0,274.844,322,59.6605,63.0,False,,False,False,ordinary
MYS,MYS.5_1,Labuan,,,,0.0,0,28.1778,52.6804,,,False,False,
MYS,MYS.6_1,Melaka,0.0,0.0,1.0,1656.9782,1940,7.1701,40.3884,False,,False,False,ordinary
MYS,MYS.7_1,Negeri Sembilan,0.0,0.0,1.0,6668.3101,7810,1.639,20.0635,False,,False,False,ordinary
MYS,MYS.8_1,Pahang,0.0,0.0,1.0,35848.7501,42027,0.7393,4.8481,False,,False,True,anomalously_dark
MYS,MYS.9_1,Perak,0.0,0.0,1.0,20912.5924,24549,1.2469,10.4548,False,,False,False,ordinary
MYS,MYS.10_1,Perlis,0.0,0.0,1.0,823.9552,970,3.6199,28.4085,False,,False,False,ordinary
MYS,MYS.11_1,Pulau Pinang,0.0,0.0,1.0,1052.8652,1237,18.2,55.6504,False,,False,False,ordinary
MYS,MYS.12_1,Putrajaya,0.0,0.0,1.0,62.3221,73,7.459,62.6244,False,,False,False,ordinary
MYS,MYS.13_1,Sabah,0.0,0.0,1.0,73905.9648,86834,0.2132,1.5299,False,,False,True,anomalously_dark
MYS,MYS.14_1,Sarawak,0.0,0.0,1.0,123788.7591,144980,0.1722,1.5048,False,,False,True,anomalously_dark
MYS,MYS.15_1,Selangor,0.0,0.0,1.0,7817.4089,9160,8.7023,33.4708,False,,False,False,ordinary
MYS,MYS.16_1,Trengganu,0.0,0.0,1.0,12903.2226,15150,2.3253,8.3853,False,,False,False,ordinary
SGP,SGP.1_1,Central,0.0,0.0,1.0,130.7508,153,61.9242,62.7652,False,,False,False,ordinary
SGP,SGP.2_1,East,0.0,0.0,1.0,100.8388,118,57.0404,62.6158,False,,False,False,ordinary
SGP,SGP.3_1,North,0.0,0.0,1.0,129.0359,151,60.9845,62.8974,False,,False,False,ordinary
SGP,SGP.4_1,North-East,0.0,0.0,1.0,106.8188,125,48.5333,56.0879,False,,False,False,ordinary
SGP,SGP.5_1,West,0.0,0.0,1.0,205.0968,240,56.1983,62.0488,False,,False,False,ordinary
THA,THA.1_1,Amnat Charoen,0.0,0.0,1.0,3241.6132,3939,0.0819,6.3865,False,,False,True,anomalously_dark
THA,THA.2_1,Ang Thong,0.0,0.9825,0.0175,946.197,1143,3.7681,28.3264,False,,False,False,ordinary
THA,THA.3_1,Bangkok Metropolis,0.0,0.0,1.0,1563.6633,1882,45.4802,58.4283,False,,False,False,ordinary
THA,THA.4_1,Bueng Kan,0.0,0.0,1.0,4001.6221,4920,0.1221,6.0528,False,,False,True,anomalously_dark
THA,THA.5_1,Buri Ram,0.0,0.0032,0.9968,10075.3013,12182,0.2615,7.553,False,,False,False,ordinary
THA,THA.6_1,Chachoengsao,0.0,0.0,1.0,5223.8167,6283,2.5521,17.5608,False,,False,False,ordinary
THA,THA.7_1,Chai Nat,0.0,0.6416,0.3584,2465.3449,2985,0.7645,12.9167,False,,False,False,ordinary
THA,THA.8_1,Chaiyaphum,0.0,0.1809,0.8191,12672.9702,15410,0.2741,5.858,False,,False,True,anomalously_dark
THA,THA.9_1,Chanthaburi,0.0,0.0,1.0,6253.7224,7500,0.6877,8.5832,False,,False,False,ordinary
THA,THA.10_1,Chiang Mai,0.0,0.0119,0.9881,22096.4449,27269,1.0402,5.7713,False,,False,True,anomalously_dark
THA,THA.11_1,Chiang Rai,0.0,0.0,1.0,11578.8692,14379,0.886,8.5927,False,,False,False,ordinary
THA,THA.12_1,Chon Buri,0.0,0.0,1.0,4478.9132,5378,7.0624,37.9876,False,,False,False,ordinary
THA,THA.13_1,Chumphon,0.0,0.0,1.0,6003.1107,7136,1.5487,7.0051,False,,False,False,ordinary
THA,THA.14_1,Kalasin,0.0,0.0,1.0,6905.6663,8422,0.4297,9.4705,False,,False,False,ordinary
THA,THA.15_1,Kamphaeng Phet,0.0,0.0,1.0,8628.8508,10508,1.4812,7.7943,False,,False,False,ordinary
THA,THA.16_1,Kanchanaburi,0.0,0.0356,0.9644,19349.793,23371,0.8069,5.2502,False,,False,True,anomalously_dark
THA,THA.17_1,Khon Kaen,0.0,0.0654,0.9346,10588.9605,12900,1.2547,12.2168,False,,False,False,ordinary
THA,THA.18_1,Krabi,0.0,0.0,1.0,4850.6739,5731,0.5226,9.6146,False,,False,False,ordinary
THA,THA.19_1,Lampang,0.0,0.019,0.981,12518.9017,15408,0.8249,5.578,False,,False,True,anomalously_dark
THA,THA.20_1,Lamphun,0.0,0.1522,0.8478,4493.5132,5524,1.0406,7.7828,False,,False,False,ordinary
THA,THA.21_1,Loei,0.0,0.0,1.0,10539.4318,12906,0.1679,4.3944,False,,False,True,anomalously_dark
THA,THA.22_1,Lop Buri,0.0,0.2219,0.7781,6251.4543,7568,1.3809,10.3507,False,,False,False,ordinary
THA,THA.23_1,Mae Hong Son,0.0,0.0,1.0,12706.1386,15682,0.0513,1.0897,False,,False,True,anomalously_dark
THA,THA.24_1,Maha Sarakham,0.0,0.0,1.0,5597.2448,6805,0.4535,9.772,False,,False,False,ordinary
THA,THA.25_1,Mukdahan,0.0,0.0,1.0,4158.4547,5070,0.3014,6.8317,False,,False,False,ordinary
THA,THA.26_1,Nakhon Nayok,0.0,0.0,1.0,2142.05,2583,0.9513,16.7591,False,,False,False,ordinary
THA,THA.27_1,Nakhon Pathom,0.0,0.3025,0.6975,2145.5314,2584,12.0916,35.9617,False,,False,False,ordinary
THA,THA.28_1,Nakhon Phanom,0.0,0.0,1.0,5451.4911,6675,0.3291,8.5562,False,,False,False,ordinary
THA,THA.29_1,Nakhon Ratchasima,0.0,0.1904,0.8096,20686.9365,25028,1.0543,9.1868,False,,False,False,ordinary
THA,THA.30_1,Nakhon Sawan,0.0,0.1533,0.8467,9507.1986,11541,0.8986,8.5761,False,,False,False,ordinary
THA,THA.31_1,Nakhon Si Thammarat,0.0,0.0,1.0,9905.4343,11710,1.5089,9.3665,False,,False,False,ordinary
THA,THA.32_1,Nan,0.0,0.0,1.0,12228.2043,15095,0.1375,2.7509,False,,False,True,anomalously_dark
THA,THA.33_1,Narathiwat,0.0,0.0,1.0,4458.882,5246,0.5328,9.0214,False,,False,False,ordinary
THA,THA.34_1,Nong Bua Lam Phu,0.0,0.0,1.0,4128.1088,5049,0.2106,9.6298,False,,False,False,ordinary
THA,THA.35_1,Nong Khai,0.0,0.0,1.0,3222.9075,3958,0.6851,10.0235,False,,False,False,ordinary
THA,THA.36_1,Nonthaburi,0.0,0.0,1.0,631.8797,761,33.0063,55.825,False,,False,False,ordinary
THA,THA.37_1,Pathum Thani,0.0,0.0,1.0,1525.2234,1838,17.8934,48.5057,False,,False,False,ordinary
THA,THA.38_1,Pattani,0.0,0.0,1.0,1949.445,2296,1.4216,16.906,False,,False,False,ordinary
THA,THA.39_1,Phangnga,0.0,0.0,1.0,3995.5858,4727,0.475,8.1115,False,,False,False,ordinary
THA,THA.40_1,Phatthalung,0.0,0.0,1.0,3817.8157,4504,0.4293,11.6612,False,,False,False,ordinary
THA,THA.41_1,Phayao,0.0,0.0,1.0,6114.5137,7565,0.4638,5.9401,False,,False,True,anomalously_dark
THA,THA.42_1,Phetchabun,0.0,0.0,1.0,12396.2398,15091,0.3046,5.442,False,,False,True,anomalously_dark
THA,THA.43_1,Phetchaburi,0.0,0.6792,0.3208,6173.8079,7406,1.7613,10.8921,False,,False,False,ordinary
THA,THA.44_1,Phichit,0.0,0.0,1.0,4311.0813,5248,0.5835,8.6706,False,,False,False,ordinary
THA,THA.45_1,Phitsanulok,0.0,0.0,1.0,10603.8257,12956,0.6668,6.1089,False,,False,True,anomalously_dark
THA,THA.46_1,Phra Nakhon Si Ayutthaya,0.0,0.2095,0.7905,2543.675,3069,8.6348,34.2652,False,,False,False,ordinary
THA,THA.47_1,Phrae,0.0,0.0,1.0,6469.7544,7957,0.5369,6.068,False,,False,True,anomalously_dark
THA,THA.48_1,Phuket,0.0,0.0,1.0,552.9413,653,17.2401,50.6406,False,,False,False,ordinary
THA,THA.49_1,Prachin Buri,0.0,0.0,1.0,4986.71,6009,0.295,13.2221,False,,False,False,ordinary
THA,THA.50_1,Prachuap Khiri Khan,0.0,0.2826,0.7174,6426.0944,7680,1.8925,10.0766,False,,False,False,ordinary
THA,THA.51_1,Ranong,0.0,0.0,1.0,3140.6116,3729,0.7037,5.1895,False,,False,True,anomalously_dark
THA,THA.52_1,Ratchaburi,0.0,0.495,0.505,5180.4561,6229,3.435,16.6252,False,,False,False,ordinary
THA,THA.53_1,Rayong,0.0,0.0,1.0,3695.1055,4431,4.4336,33.2638,False,,False,False,ordinary
THA,THA.54_1,Roi Et,0.0,0.0,1.0,7802.1746,9482,0.4103,8.2929,False,,False,False,ordinary
THA,THA.55_1,Sa Kaeo,0.0,0.0862,0.9138,6864.0725,8262,0.1646,9.1559,False,,False,False,ordinary
THA,THA.56_1,Sakon Nakhon,0.0,0.0,1.0,9535.8123,11676,0.3105,7.1634,False,,False,False,ordinary
THA,THA.57_1,Samut Prakan,0.0,0.0,1.0,941.2064,1132,34.3609,56.8087,False,,False,False,ordinary
THA,THA.58_1,Samut Sakhon,0.0,0.1027,0.8973,858.9895,1033,18.8473,46.2994,False,,False,False,ordinary
THA,THA.59_1,Samut Songkhram,0.0,0.9755,0.0245,406.9135,489,9.2635,38.8933,False,,False,False,ordinary
THA,THA.60_1,Saraburi,0.0,0.0,1.0,3562.8063,4304,7.8192,24.3052,False,,False,False,ordinary
THA,THA.61_1,Satun,0.0,0.0,1.0,2693.5461,3173,0.4132,11.5782,False,,False,False,ordinary
THA,THA.62_1,Si Sa Ket,0.0,0.0,1.0,8851.5312,10704,0.2694,6.046,False,,False,True,anomalously_dark
THA,THA.63_1,Sing Buri,0.0,1.0,0.0,840.7936,1017,3.4591,23.2075,False,,False,False,ordinary
THA,THA.64_1,Songkhla,0.0,0.0,1.0,7624.642,8984,1.9986,13.2758,False,,False,False,ordinary
THA,THA.65_1,Sukhothai,0.0,0.0,1.0,6693.3691,8190,0.4599,7.8047,False,,False,False,ordinary
THA,THA.66_1,Suphan Buri,0.0,0.7202,0.2798,5417.5734,6544,1.9437,17.378,False,,False,False,ordinary
THA,THA.67_1,Surat Thani,0.0,0.0,1.0,13107.9718,15523,0.9507,6.5467,False,,False,True,anomalously_dark
THA,THA.68_1,Surin,0.0,0.0,1.0,8763.5234,10599,0.2788,6.4836,False,,False,True,anomalously_dark
THA,THA.69_1,Tak,0.0,0.0002,0.9998,17224.1512,21017,0.2098,2.9011,False,,False,True,anomalously_dark
THA,THA.70_1,Trang,0.0,0.0,1.0,4859.3189,5733,1.0719,11.9007,False,,False,False,ordinary
THA,THA.71_1,Trat,0.0,0.0,1.0,2853.6931,3415,1.1546,5.5182,False,,False,True,anomalously_dark
THA,THA.72_1,Ubon Ratchathani,0.0,0.0,1.0,15475.9255,18743,0.3591,6.0071,False,,False,True,anomalously_dark
THA,THA.73_1,Udon Thani,0.0,0.0,1.0,11056.8538,13541,0.6773,8.3021,False,,False,False,ordinary
THA,THA.74_1,Uthai Thani,0.0,0.0,1.0,6653.4306,8064,0.1264,5.2314,False,,False,True,anomalously_dark
THA,THA.75_1,Uttaradit,0.0,0.0,1.0,7806.4134,9577,0.3749,5.1445,False,,False,True,anomalously_dark
THA,THA.76_1,Yala,0.0,0.0,1.0,4432.3854,5215,0.4567,7.3791,False,,False,False,ordinary
THA,THA.77_1,Yasothon,0.0,0.0,1.0,4091.5991,4972,0.3097,6.9698,False,,False,False,ordinary
TLS,TLS.1_1,Aileu,0.0,0.0011,0.9989,747.1707,884,0.0,0.871,False,,False,True,anomalously_dark
TLS,TLS.2_1,Ainaro,0.0,0.0,1.0,806.5376,955,0.0086,0.3049,False,,False,True,anomalously_dark
TLS,TLS.3_1,Ambeno,0.0,0.0,1.0,811.7463,962,0.0,1.6986,False,,False,True,anomalously_dark
