iso3,gid,name,area_km2,pixels_total,pixels_classified,pixels_unclassified,hyper_arid_share,arid_share,semi_arid_share,dry_subhumid_share,humid_share,desert_share,dryland_share,level
MNG,MNG.1_1,Arhangay,54955.5809,95126,95126,0,0.0,0.0,0.9164602633574316,0.07860737291978688,0.004932363722791516,0.0,0.9950676362772185,adm1
MNG,MNG.2_1,Bayan-Ölgiy,46366.5031,81336,81336,0,0.0,0.24870910582232292,0.6523824185212362,0.07105560267227054,0.027852872984194203,0.24870910582232292,0.9721471270158296,adm1
MNG,MNG.3_1,Bayanhongor,116876.1712,192905,192905,0,0.026129583227929166,0.6896013964722911,0.26556895408720105,0.017933700846992827,0.0007663653658277384,0.7157309797002203,0.9992336346344142,adm1
MNG,MNG.4_1,Bulgan,48581.3949,85900,85900,0,0.0,0.0,0.602406750220238,0.23493147988108412,0.16266176989882852,0.0,0.8373382301013221,adm1
MNG,MNG.5_1,Darhan-Uul,3680.9233,6563,6563,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,adm1
MNG,MNG.6_1,Dornod,125065.1269,217701,217701,0,0.0,0.10006554071025996,0.8907602434122274,0.009174215877404619,0.0,0.10006554071025996,0.999999999999892,adm1
MNG,MNG.7_1,Dornogovi,109833.4789,178745,178745,0,0.0,0.9900748244695723,0.009925175530395786,0.0,0.0,0.9900748244695723,0.999999999999968,adm1
MNG,MNG.8_1,Dundgovi,73601.4287,122063,122063,0,0.0,0.9691837240920022,0.030816275908131192,0.0,0.0,0.9691837240920022,1.0000000000001334,adm1
MNG,MNG.9_1,Dzavhan,82524.2043,144047,144047,0,0.0,0.24965796602351495,0.7114174614829162,0.03697195408853329,0.0019526184050001612,0.24965796602351495,0.9980473815949644,adm1
MNG,MNG.10_1,Govi-Altay,140766.7775,232756,232756,0,0.06404052917664341,0.8359364419955311,0.09925372361520898,0.0006516777174290253,0.00011762749522085227,0.8999769711721745,0.9998823725048125,adm1
MNG,MNG.11_1,Govisümber,5113.8435,8624,8624,0,0.0,0.3054639942180012,0.6945360057820089,0.0,0.0,0.3054639942180012,1.0000000000000102,adm1
MNG,MNG.12_1,Hentiy,81493.5209,141141,141141,0,0.0,0.022119000736439572,0.828231840991585,0.12284822052404247,0.026800937747791884,0.022119000736439572,0.973199062252067,adm1
MNG,MNG.13_1,Hovd,76059.9208,129316,129316,0,0.0,0.7608590781001536,0.22822457532118398,0.00806601414893002,0.002850332429951245,0.7608590781001536,0.9971496675702677,adm1
MNG,MNG.14_1,Hövsgöl,102259.1517,185531,185531,0,0.0,0.0,0.4396745709850078,0.290584734326782,0.26974069468822237,0.0,0.7302593053117898,adm1
MNG,MNG.15_1,Ömnögovi,164387.5009,262526,262526,0,0.014531923747856218,0.9854680762522273,0.0,0.0,0.0,1.0000000000000835,1.0000000000000835,adm1
MNG,MNG.16_1,Orhon,711.6756,1260,1260,0,0.0,0.0,0.8317292664741591,0.16827073352584657,0.0,0.0,1.0000000000000058,adm1
MNG,MNG.17_1,Övörhangay,62990.5543,105041,105041,0,0.0,0.4392133996748114,0.5499214051850302,0.010592600934397591,0.00027259420551586233,0.4392133996748114,0.9997274057942392,adm1
MNG,MNG.18_1,Selenge,42117.4849,75237,75237,0,0.0,0.0,0.7501167818114762,0.20955227997490458,0.040330938213647534,0.0,0.9596690617863808,adm1
MNG,MNG.19_1,Sühbaatar,81755.011,137260,137260,0,0.0,0.2583382049508416,0.7416617950493257,0.0,0.0,0.2583382049508416,1.0000000000001674,adm1
MNG,MNG.20_1,Töv,73102.628,126064,126064,0,0.0,0.03134541305350988,0.8577346087464439,0.10244056721491797,0.008479410985259714,0.03134541305350988,0.9915205890148718,adm1
MNG,MNG.21_1,Ulaanbaatar,4534.3693,7856,7856,0,0.0,0.0,0.9997465322035116,0.0002534677964883089,0.0,0.0,0.9999999999999999,adm1
MNG,MNG.22_1,Uvs,69477.622,124514,124514,0,0.0,0.303506831180769,0.6673004276376728,0.020995892310567994,0.008196848870845225,0.303506831180769,0.9918031511290097,adm1
