year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,prefecture,all,,17,0.9405537783096216,2.8018501343134403,,3604.0,
1993,adm1,prefecture,all,,17,0.9401952814644621,2.797854017932503,,5042.0,
1994,adm1,prefecture,all,,17,0.9401424814648915,2.796710245056768,,5156.0,
1995,adm1,prefecture,all,,17,0.9397396881316487,2.7893080816056606,,5799.0,
1996,adm1,prefecture,all,,17,0.939637198312707,2.787572627846816,,5929.0,
1997,adm1,prefecture,all,,17,0.9394405057145354,2.785295894691475,,6047.0,
1998,adm1,prefecture,all,,17,0.9393653914152262,2.781957971631657,,6418.0,
1999,adm1,prefecture,all,,17,0.9396682392930913,2.7857019462163786,,6213.0,
2000,adm1,prefecture,all,,17,0.9398927487926194,2.789204341573121,,5971.0,
2001,adm1,prefecture,all,,17,0.9400121304578315,2.791894713697574,,5763.0,
2002,adm1,prefecture,all,,17,0.9401525865092435,2.7935167505718654,,5610.0,
2003,adm1,prefecture,all,,17,0.9401655956217234,2.793680702857015,,5611.0,
2004,adm1,prefecture,all,,17,0.9401370516946932,2.7929180151904878,,5592.0,
2005,adm1,prefecture,all,,17,0.9400700750668833,2.7923025113391535,,5620.0,
2006,adm1,prefecture,all,,17,0.9400642417902458,2.792075262132204,,5713.0,
2007,adm1,prefecture,all,,17,0.9402044076419158,2.7944419308131803,,5614.0,
2008,adm1,prefecture,all,,17,0.9402742316301407,2.7968643266116984,,5437.0,
2009,adm1,prefecture,all,,17,0.9402294443066628,2.796099908251596,,5506.0,
2010,adm1,prefecture,all,,17,0.9398640351477647,2.7908139685209807,,5939.0,
2011,adm1,prefecture,all,,17,0.9403515936461315,2.797302688274636,,5472.0,
2012,adm1,prefecture,all,,17,0.9403050065367078,2.795368047919684,,5552.0,
2013,adm1,prefecture,all,,17,0.9399008373173179,2.7904266997005576,,5968.0,
2014,adm1,prefecture,all,,17,0.9399111825377253,2.790915586038577,,5929.833333492279,
2015,adm1,prefecture,all,,17,0.9398146869703288,2.790548158226553,,5927.500001192093,
2016,adm1,prefecture,all,,17,0.9397288300245925,2.789108505244298,,6030.500001192093,
2017,adm1,prefecture,all,,17,0.9394560263041565,2.7853053174304225,,6465.250003814697,
2018,adm1,prefecture,all,,17,0.9394777006565662,2.7857473357072164,,6672.0793706178665,
2019,adm1,prefecture,all,,17,0.9394967105150862,2.7858863707059682,,6663.0793706178665,
2020,adm1,prefecture,all,,17,0.9391652262427972,2.7818906394468197,,6991.936517238617,
2021,adm1,prefecture,all,,17,0.9389156362017839,2.7795694879275596,,7167.26985168457,
2022,adm1,prefecture,all,,17,0.9382888964548353,2.7724512993464585,,7932.997208595276,
1992,adm2,sub-prefecture,all,,51,0.9786729468493534,3.7510669349326924,,3604.0,
1993,adm2,sub-prefecture,all,,51,0.9783682332271848,3.7470147717262114,,5042.0,
1994,adm2,sub-prefecture,all,,51,0.9782683041289959,3.742219106227473,,5156.0,
1995,adm2,sub-prefecture,all,,51,0.9778017274970547,3.718960089630741,,5799.0,
1996,adm2,sub-prefecture,all,,51,0.9774155060955472,3.709883226499566,,5929.0,
1997,adm2,sub-prefecture,all,,51,0.9769234504851394,3.703587456191203,,6047.0,
1998,adm2,sub-prefecture,all,,51,0.9763094235388845,3.691087730567214,,6418.0,
1999,adm2,sub-prefecture,all,,51,0.9770312541881463,3.7026315756080344,,6213.0,
2000,adm2,sub-prefecture,all,,51,0.9775047924901892,3.7131656857221103,,5971.0,
2001,adm2,sub-prefecture,all,,51,0.9777236190827334,3.7195322076147286,,5763.0,
2002,adm2,sub-prefecture,all,,51,0.977994565477027,3.7260182647254725,,5610.0,
2003,adm2,sub-prefecture,all,,51,0.977942366527649,3.725181325136795,,5611.0,
2004,adm2,sub-prefecture,all,,51,0.978002173705427,3.7269479786754323,,5592.0,
2005,adm2,sub-prefecture,all,,51,0.97791341807412,3.723343084977162,,5620.0,
2006,adm2,sub-prefecture,all,,51,0.9779010402306236,3.7214500235850525,,5713.0,
2007,adm2,sub-prefecture,all,,51,0.9780588083612858,3.7266942603535895,,5614.0,
2008,adm2,sub-prefecture,all,,51,0.9783102482912391,3.7349802225869397,,5437.0,
2009,adm2,sub-prefecture,all,,51,0.9782391578849228,3.732271225811416,,5506.0,
2010,adm2,sub-prefecture,all,,51,0.9774503678212163,3.7148138909826467,,5939.0,
2011,adm2,sub-prefecture,all,,51,0.9782997536647935,3.736100776150138,,5472.0,
2012,adm2,sub-prefecture,all,,51,0.9781803189222487,3.7268024530581356,,5552.0,
2013,adm2,sub-prefecture,all,,51,0.9773877843059862,3.709530406183682,,5968.0,
2014,adm2,sub-prefecture,all,,51,0.9774213520415509,3.7125098747295624,,5929.833333492279,
2015,adm2,sub-prefecture,all,,51,0.9773406115192578,3.7148949578610564,,5927.500001192093,
2016,adm2,sub-prefecture,all,,51,0.977227469084426,3.7108731165468725,,6030.500001192093,
2017,adm2,sub-prefecture,all,,51,0.9767823919615857,3.697913175452674,,6465.250003814697,
2018,adm2,sub-prefecture,all,,51,0.9767688983581,3.6981175204841743,,6672.0793706178665,
2019,adm2,sub-prefecture,all,,51,0.9767813839571879,3.697754582274639,,6663.0793706178665,
2020,adm2,sub-prefecture,all,,51,0.9763886773454875,3.6890689063194957,,6991.936517238617,
2021,adm2,sub-prefecture,all,,51,0.976115020456308,3.682117341471566,,7167.26985168457,
2022,adm2,sub-prefecture,all,,51,0.9750366247040463,3.656800529548076,,7932.997208595276,
1992,pixel,pixel (1 km),all,lit_only,214,0.42921416494652864,0.2974411538124093,0.3514399322533321,3604.0,0.00034504664579188205
1993,pixel,pixel (1 km),all,lit_only,309,0.4398855439550493,0.31717551974743513,0.36537273557596667,5042.0,0.0004982215586434185
1994,pixel,pixel (1 km),all,lit_only,364,0.49953324410267785,0.4144592166220563,0.506531860790156,5156.0,0.0005869017713469396
1995,pixel,pixel (1 km),all,lit_only,419,0.4846296847329039,0.39694461712951284,0.4318115205488269,5799.0,0.0006755819840504607
1996,pixel,pixel (1 km),all,lit_only,432,0.4788863433343953,0.3897430465870814,0.4222900304332616,5929.0,0.0006965427615985657
1997,pixel,pixel (1 km),all,lit_only,487,0.5096368657698134,0.4451731516878915,0.4878220136234199,6047.0,0.0007852229743020867
1998,pixel,pixel (1 km),all,lit_only,540,0.5020140115185301,0.43765083412156264,0.46093867267901945,6418.0,0.000870678451998207
1999,pixel,pixel (1 km),all,lit_only,491,0.5112196586685234,0.4485069935261502,0.48401609403256696,6213.0,0.0007916724443168883
2000,pixel,pixel (1 km),all,lit_only,447,0.5096684684401152,0.4397623363856906,0.4779135338093442,5971.0,0.0007207282741540714
2001,pixel,pixel (1 km),all,lit_only,414,0.5123400905828537,0.440309980905346,0.49802163452020165,5763.0,0.0006675201465319588
2002,pixel,pixel (1 km),all,lit_only,385,0.5053573164803113,0.4248588421764074,0.47592019776275885,5610.0,0.0006207614889246476
2003,pixel,pixel (1 km),all,lit_only,408,0.5309436820531099,0.47290987793128525,0.557925467547487,5611.0,0.0006578459415097564
2004,pixel,pixel (1 km),all,lit_only,387,0.5113432626158447,0.4354676975220535,0.49736877517492073,5592.0,0.0006239862239320483
2005,pixel,pixel (1 km),all,lit_only,373,0.4896463224981633,0.3980941836303135,0.43956356631105864,5620.0,0.000601413078880243
2006,pixel,pixel (1 km),all,lit_only,407,0.5111623088167809,0.43861046927084973,0.4968070676093441,5713.0,0.000656233574006056
2007,pixel,pixel (1 km),all,lit_only,385,0.5066249034186334,0.42739689336077813,0.4911679236367106,5614.0,0.0006207614889246476
2008,pixel,pixel (1 km),all,lit_only,329,0.46860948817988635,0.3599514903100255,0.4062495703790652,5437.0,0.0005304689087174262
2009,pixel,pixel (1 km),all,lit_only,341,0.4708284111281429,0.3649277964992751,0.40383331636511416,5506.0,0.0005498173187618307
2010,pixel,pixel (1 km),all,lit_only,436,0.5050301150380552,0.43219085101756144,0.47842514821475324,5939.0,0.0007029922316133672
2011,pixel,pixel (1 km),all,lit_only,322,0.4511323598852204,0.3338809573271938,0.36555993541254034,5472.0,0.0005191823361915235
2012,pixel,pixel (1 km),all,lit_only,346,0.4754939114790693,0.3728385778798847,0.42654897898195937,5552.0,0.0005578791562803327
2013,pixel,pixel (1 km),all,lit_only,491,0.5457736577428567,0.5117380695909404,0.5720142360984855,5968.0,0.0007916724443168883
2014,pixel,pixel (1 km),all,lit_only,496,0.5546720088411794,0.5294910869754752,0.5978792365229942,5929.833333492279,0.0007997342818353902
2015,pixel,pixel (1 km),all,lit_only,525,0.5711853145379895,0.566753256157583,0.6304304885552159,5927.500001192093,0.0008464929394427013
2016,pixel,pixel (1 km),all,lit_only,556,0.5746712305263324,0.5783118956643156,0.6293631500885577,6030.500001192093,0.0008964763320574131
2017,pixel,pixel (1 km),all,lit_only,669,0.5793340722774438,0.6032386687854804,0.6181659538575857,6465.250003814697,0.0010786738599755565
2018,pixel,pixel (1 km),all,lit_only,689,0.5715171972309339,0.589604002539122,0.5929172774250572,6672.0793706178665,0.001110921210049564
2019,pixel,pixel (1 km),all,lit_only,681,0.5707835114116124,0.5860338660210818,0.5924811090292412,6663.0793706178665,0.0010980222700199612
2020,pixel,pixel (1 km),all,lit_only,772,0.5745817931100066,0.6057950448791696,0.5972974433647034,6991.936517238617,0.001244747712856696
2021,pixel,pixel (1 km),all,lit_only,790,0.5634033687465818,0.5857500390455976,0.5651070830174669,7167.26985168457,0.001273770327923303
2022,pixel,pixel (1 km),all,lit_only,1047,0.5656202344405143,0.6217958554563228,0.5633278801484619,7932.997208595276,0.0016881487763743014
1992,pixel,pixel (1 km),all,zeros_included,620206,0.9998030522621493,8.26927209869086,,3604.0,0.00034504664579188205
1993,pixel,pixel (1 km),all,zeros_included,620206,0.9997209389026906,7.921641202749994,,5042.0,0.0004982215586434185
1994,pixel,pixel (1 km),all,zeros_included,620206,0.9997062751744636,7.855112308885618,,5156.0,0.0005869017713469396
1995,pixel,pixel (1 km),all,zeros_included,620206,0.9996518250998911,7.696880657107678,,5799.0,0.0006755819840504607
1996,pixel,pixel (1 km),all,zeros_included,620206,0.9996370220544795,7.659124418243273,,5929.0,0.0006965427615985657
1997,pixel,pixel (1 km),all,zeros_included,620206,0.9996149556012517,7.5947159885056035,,6047.0,0.0007852229743020867
1998,pixel,pixel (1 km),all,zeros_included,620206,0.9995664143304321,7.483888654463546,,6418.0,0.000870678451998207
1999,pixel,pixel (1 km),all,zeros_included,620206,0.999613046072444,7.589869825631934,,6213.0,0.0007916724443168883
2000,pixel,pixel (1 km),all,zeros_included,620206,0.9996466042014955,7.6750107016724245,,5971.0,0.0007207282741540714
2001,pixel,pixel (1 km),all,zeros_included,620206,0.9996744771858082,7.752250966980335,,5763.0,0.0006675201465319588
2002,pixel,pixel (1 km),all,zeros_included,620206,0.9996929448712926,7.8094224677889255,,5610.0,0.0006207614889246476
2003,pixel,pixel (1 km),all,zeros_included,620206,0.9996914332048992,7.799449663427427,,5611.0,0.0006578459415097564
2004,pixel,pixel (1 km),all,zeros_included,620206,0.9996950849276407,7.814849964392574,,5592.0,0.0006239862239320483
2005,pixel,pixel (1 km),all,zeros_included,620206,0.9996930666234958,7.814322723886802,,5620.0,0.000601413078880243
2006,pixel,pixel (1 km),all,zeros_included,620206,0.9996792082948058,7.767604243728558,,5713.0,0.000656233574006056
2007,pixel,pixel (1 km),all,zeros_included,620206,0.9996937317404477,7.811960518973297,,5614.0,0.0006207614889246476
2008,pixel,pixel (1 km),all,zeros_included,620206,0.9997181138550919,7.901700699444956,,5437.0,0.0005304689087174262
2009,pixel,pixel (1 km),all,zeros_included,620206,0.9997090522958414,7.870852279116061,,5506.0,0.0005498173187618307
2010,pixel,pixel (1 km),all,zeros_included,620206,0.9996520400159892,7.692355567568828,,5939.0,0.0007029922316133672
2011,pixel,pixel (1 km),all,zeros_included,620206,0.9997150376163453,7.8971363716830885,,5472.0,0.0005191823361915235
2012,pixel,pixel (1 km),all,zeros_included,620206,0.9997073889858721,7.864206762722462,,5552.0,0.0005578791562803327
2013,pixel,pixel (1 km),all,zeros_included,620206,0.999640401521352,7.653100901696722,,5968.0,0.0007916724443168883
2014,pixel,pixel (1 km),all,zeros_included,620206,0.9996438559388094,7.660722120150851,,5929.833333492279,0.0007997342818353902
2015,pixel,pixel (1 km),all,zeros_included,620206,0.999637011396427,7.641161953466262,,5927.500001192093,0.0008464929394427013
2016,pixel,pixel (1 km),all,zeros_included,620206,0.9996187028248236,7.595350561314035,,6030.500001192093,0.0008964763320574131
2017,pixel,pixel (1 km),all,zeros_included,620206,0.9995462386599834,7.435261568557554,,6465.250003814697,0.0010786738599755565
2018,pixel,pixel (1 km),all,zeros_included,620206,0.9995239893662622,7.392169691425766,,6672.0793706178665,0.001110921210049564
2019,pixel,pixel (1 km),all,zeros_included,620206,0.99952871073687,7.400278519771872,,6663.0793706178665,0.0010980222700199612
2020,pixel,pixel (1 km),all,zeros_included,620206,0.9994704616599659,7.294617454754695,,6991.936517238617,0.001244747712856696
2021,pixel,pixel (1 km),all,zeros_included,620206,0.9994438761658384,7.251524053484835,,7167.26985168457,0.001273770327923303
2022,pixel,pixel (1 km),all,zeros_included,620206,0.9992667023302888,7.00591860448609,,7932.997208595276,0.0016881487763743014
