year,level,level_label,scope,zeros,n,gini,theil_t,theil_l,sum_of_lights,lit_share
1992,adm1,province,all,,5,0.7876873580627066,1.4873283278692249,nan,5422.0,nan
1993,adm1,province,all,,5,0.7880581227867722,1.4748869807678053,nan,5941.0,nan
1994,adm1,province,all,,5,0.7868853905326318,1.4677179508643385,nan,5942.0,nan
1995,adm1,province,all,,5,0.7781366512732808,1.419521759221919,nan,6885.0,nan
1996,adm1,province,all,,5,0.7778758383158835,1.421489053491372,nan,7103.0,nan
1997,adm1,province,all,,5,0.7742444764693122,1.4036877375893888,2.41239292730468,7290.0,nan
1998,adm1,province,all,,5,0.7745355787183636,1.4092323240862656,2.410842129326002,7218.0,nan
1999,adm1,province,all,,5,0.7731953106561216,1.4030694623716635,2.372231303925926,7384.0,nan
2000,adm1,province,all,,5,0.7702771732564253,1.3873671362564546,2.299024274307946,7787.0,nan
2001,adm1,province,all,,5,0.772232851271784,1.3974373450546567,2.3861867332814475,7676.0,nan
2002,adm1,province,all,,5,0.7784035402951797,1.4238770515059787,2.715235725603655,7411.0,nan
2003,adm1,province,all,,5,0.7808474428611079,1.437909187296056,2.7725955129076882,7175.0,nan
2004,adm1,province,all,,5,0.7808804128256612,1.4385408699812408,2.7035119857179915,7130.0,nan
2005,adm1,province,all,,5,0.7799429686293122,1.4329665899032178,2.6478556768593604,7266.0,nan
2006,adm1,province,all,,5,0.7786549705267898,1.4262871730046152,2.624675555358076,7370.0,nan
2007,adm1,province,all,,5,0.7788179843587153,1.4286851630456532,2.7428641663558953,7351.0,nan
2008,adm1,province,all,,5,0.7746904624066919,1.410607774558196,2.6329066742799188,7635.0,nan
2009,adm1,province,all,,5,0.7708821024919876,1.3948442531089142,2.4788024691847004,8260.0,nan
2010,adm1,province,all,,5,0.7583971459177272,1.3335904600111044,1.9905766482737555,10274.0,nan
2011,adm1,province,all,,5,0.7500486035605551,1.3011095121722023,1.8557205571566775,12352.0,nan
2012,adm1,province,all,,5,0.7433742689315637,1.2814036602005796,1.7648837848521208,14344.0,nan
2013,adm1,province,all,,5,0.7281776401975311,1.21763222256345,1.561586908646953,16520.0,nan
2014,adm1,province,all,,5,0.7253625285417147,1.2038627760846472,1.5222010438034785,19734.196525216103,nan
2015,adm1,province,all,,5,0.7217419243956198,1.184422074539559,1.4782146705653332,20983.553311109543,nan
