year,scope,zeros,measure,grouping,total,between,within,between_share,within_share,between_deleg_within_gov,residual,n_groups
1992,all,lit_only,theil_l,division,0.330601202803649,0.041375345505073116,0.28922585729861505,0.12515182992134122,0.8748481700787772,,3.913536161803677e-14,30
1993,all,lit_only,theil_l,division,0.2714920470915708,0.03581677227591576,0.23567527481569622,0.13192567760128612,0.8680743223988655,,4.118927421359331e-14,30
1994,all,lit_only,theil_l,division,0.2904341317134588,0.038323108951143686,0.252111022762361,0.13195111994947317,0.868048880050685,,4.596323321948148e-14,30
1995,all,lit_only,theil_l,division,0.2665275143282244,0.03887838333438834,0.22764913099387252,0.14587005560150246,0.8541299443986343,,3.6415315207705135e-14,30
1996,all,lit_only,theil_l,division,0.23687586240228303,0.03427506399372352,0.20260079840859543,0.1446963132761693,0.8553036867239824,,3.5915714846623814e-14,30
1997,all,lit_only,theil_l,division,0.24789492640610217,0.03484462841326097,0.21305029799288006,0.14056208781045562,0.8594379121897011,,3.885780586188048e-14,30
1998,all,lit_only,theil_l,division,0.27422867757822433,0.03978180564830815,0.23444687192995678,0.14506799945078794,0.8549320005493601,,4.057865155004947e-14,30
1999,all,lit_only,theil_l,division,0.2810584358859785,0.041244340308414,0.2398140955776093,0.14674649482909047,0.8532535051710689,,4.4797499043625066e-14,30
2000,all,lit_only,theil_l,division,0.2808009638723695,0.043669767389288745,0.2371311964831362,0.15551858080208605,0.8444814191981113,,5.540012892879531e-14,30
2001,all,lit_only,theil_l,division,0.27680925679607404,0.04315543095439676,0.23365382584172814,0.15590313508261558,0.8440968649175681,,5.084821452783217e-14,30
2002,all,lit_only,theil_l,division,0.27212807563562047,0.04182895171197515,0.23029912392369814,0.15371053359442458,0.8462894664057695,,5.284661597215745e-14,30
2003,all,lit_only,theil_l,division,0.2798559584241583,0.044334576078494926,0.23552138234572056,0.15841926799821815,0.8415807320019862,,5.723199691942682e-14,30
2004,all,lit_only,theil_l,division,0.28978952933643887,0.048232524791144135,0.24155700454535273,0.16643984653823465,0.8335601534619654,,5.800915303666443e-14,30
2005,all,lit_only,theil_l,division,0.26575247269226443,0.04305396237324141,0.22269851031907534,0.16200775833644626,0.8379922416637506,,5.229150445984487e-14,30
2006,all,lit_only,theil_l,division,0.2582733259810101,0.04155309162668416,0.21672023435438473,0.16088804939051046,0.8391119506097171,,5.878630915390204e-14,30
2007,all,lit_only,theil_l,division,0.2503246637570875,0.03865879535232446,0.21166586840483306,0.15443462410814843,0.8455653758921312,,6.999956170261612e-14,30
2008,all,lit_only,theil_l,division,0.22979680951681203,0.03464073830563008,0.19515607121124448,0.15074507943982465,0.8492549205604475,,6.253331186201194e-14,30
2009,all,lit_only,theil_l,division,0.2236838990103227,0.0334327006951984,0.19025119831518847,0.14946404655462273,0.8505359534456641,,6.417089082333405e-14,30
2010,all,lit_only,theil_l,division,0.2242888256387113,0.03410552823937163,0.19018329739940354,0.15206075533298954,0.8479392446672952,,6.386557949156213e-14,30
2011,all,lit_only,theil_l,division,0.2166986151388567,0.03297693111355302,0.18372168402536254,0.15217878107998975,0.847821218920282,,5.886957588074893e-14,30
2012,all,lit_only,theil_l,division,0.22124629222588074,0.03235133919229445,0.18889495303364306,0.1462231925643547,0.8537768074359019,,5.676015213396113e-14,30
2013,all,lit_only,theil_l,division,0.23402149368598846,0.0333891813019528,0.20063231238408852,0.14267570374007876,0.8573242962601472,,5.284661597215745e-14,30
2014,all,lit_only,theil_l,division,0.24710788934584033,0.032923044602243094,0.21418484474364485,0.1332334823036167,0.866766517696576,,4.7628567756419216e-14,30
2015,all,lit_only,theil_l,division,0.2621726600692609,0.034230869536817005,0.22794179053249009,0.13056612969397297,0.8694338703062033,,4.618527782440651e-14,30
2016,all,lit_only,theil_l,division,0.2806706536135892,0.0367683820897191,0.2439022715239171,0.13100187574415828,0.8689981242560091,,4.696243394164412e-14,30
2017,all,lit_only,theil_l,division,0.35084111784097105,0.045131809348217145,0.30570930849281797,0.1286388825402,0.8713611174599826,,6.405986852087153e-14,30
2018,all,lit_only,theil_l,division,0.3258047380860751,0.0439300790430136,0.28187465904312065,0.13483560521887689,0.8651643947813047,,5.917488721252084e-14,30
2019,all,lit_only,theil_l,division,0.3258209758842999,0.04398844693962248,0.28183252894473376,0.13500802647906535,0.8649919735211075,,5.6288307348495437e-14,30
2020,all,lit_only,theil_l,division,0.3484556866322101,0.049352313636648125,0.29910337299563133,0.14163153459664665,0.8583684654035524,,6.933342788784103e-14,30
2021,all,lit_only,theil_l,division,0.33781673227411757,0.04821597807637227,0.28960075419780984,0.14272821168978675,0.8572717883104043,,6.455946888195285e-14,30
2022,all,lit_only,theil_l,division,0.35486365001970555,0.05211682540407269,0.30274682461570057,0.14686436720463944,0.8531356327955514,,6.772360450213455e-14,30
1992,all,zeros_included,theil_l,division,,,,,,,,0
1993,all,zeros_included,theil_l,division,,,,,,,,0
1994,all,zeros_included,theil_l,division,,,,,,,,0
1995,all,zeros_included,theil_l,division,,,,,,,,0
1996,all,zeros_included,theil_l,division,,,,,,,,0
1997,all,zeros_included,theil_l,division,,,,,,,,0
1998,all,zeros_included,theil_l,division,,,,,,,,0
1999,all,zeros_included,theil_l,division,,,,,,,,0
2000,all,zeros_included,theil_l,division,,,,,,,,0
2001,all,zeros_included,theil_l,division,,,,,,,,0
2002,all,zeros_included,theil_l,division,,,,,,,,0
2003,all,zeros_included,theil_l,division,,,,,,,,0
2004,all,zeros_included,theil_l,division,,,,,,,,0
2005,all,zeros_included,theil_l,division,,,,,,,,0
2006,all,zeros_included,theil_l,division,,,,,,,,0
2007,all,zeros_included,theil_l,division,,,,,,,,0
2008,all,zeros_included,theil_l,division,,,,,,,,0
2009,all,zeros_included,theil_l,division,,,,,,,,0
2010,all,zeros_included,theil_l,division,,,,,,,,0
2011,all,zeros_included,theil_l,division,,,,,,,,0
2012,all,zeros_included,theil_l,division,,,,,,,,0
2013,all,zeros_included,theil_l,division,,,,,,,,0
2014,all,zeros_included,theil_l,division,,,,,,,,0
2015,all,zeros_included,theil_l,division,,,,,,,,0
2016,all,zeros_included,theil_l,division,,,,,,,,0
2017,all,zeros_included,theil_l,division,,,,,,,,0
2018,all,zeros_included,theil_l,division,,,,,,,,0
2019,all,zeros_included,theil_l,division,,,,,,,,0
2020,all,zeros_included,theil_l,division,,,,,,,,0
2021,all,zeros_included,theil_l,division,,,,,,,,0
2022,all,zeros_included,theil_l,division,,,,,,,,0
1992,all,lit_only,theil_l,nested,0.330601202803649,0.004997526898319102,0.28922585729861505,0.015116481295100544,0.8748481700787772,0.036377818606754014,3.913536161803677e-14,30
1993,all,lit_only,theil_l,nested,0.2714920470915708,0.004103182188603672,0.23567527481569622,0.015113452613290439,0.8680743223988655,0.03171359008731209,4.118927421359331e-14,30
1994,all,lit_only,theil_l,nested,0.2904341317134588,0.004432456330927637,0.252111022762361,0.015261485641435153,0.868048880050685,0.03389065262021605,4.596323321948148e-14,30
1995,all,lit_only,theil_l,nested,0.2665275143282244,0.005089674450097931,0.22764913099387252,0.019096244014154867,0.8541299443986343,0.033788708884290405,3.6415315207705135e-14,30
1996,all,lit_only,theil_l,nested,0.23687586240228303,0.003611005448924202,0.20260079840859543,0.015244294679513107,0.8553036867239824,0.030664058544799318,3.5915714846623814e-14,30
1997,all,lit_only,theil_l,nested,0.24789492640610217,0.003564021220816758,0.21305029799288006,0.01437714467370005,0.8594379121897011,0.031280607192444215,3.885780586188048e-14,30
1998,all,lit_only,theil_l,nested,0.27422867757822433,0.00617908911413811,0.23444687192995678,0.022532614636467083,0.8549320005493601,0.03360271653417004,4.057865155004947e-14,30
1999,all,lit_only,theil_l,nested,0.2810584358859785,0.006984374776837101,0.2398140955776093,0.02485025846963215,0.8532535051710689,0.0342599655315769,4.4797499043625066e-14,30
2000,all,lit_only,theil_l,nested,0.2808009638723695,0.008114914952873233,0.2371311964831362,0.02889917057607269,0.8444814191981113,0.03555485243641551,5.540012892879531e-14,30
2001,all,lit_only,theil_l,nested,0.27680925679607404,0.008269235821002405,0.23365382584172814,0.02987340783583104,0.8440968649175681,0.03488619513339435,5.084821452783217e-14,30
2002,all,lit_only,theil_l,nested,0.27212807563562047,0.008354923575649995,0.23029912392369814,0.030702174173447797,0.8462894664057695,0.033474028136325155,5.284661597215745e-14,30
2003,all,lit_only,theil_l,nested,0.2798559584241583,0.010164860749812422,0.23552138234572056,0.03632175926162075,0.8415807320019862,0.0341697153286825,5.723199691942682e-14,30
2004,all,lit_only,theil_l,nested,0.28978952933643887,0.011361291788287237,0.24155700454535273,0.03920532192554495,0.8335601534619654,0.0368712330028569,5.800915303666443e-14,30
2005,all,lit_only,theil_l,nested,0.26575247269226443,0.008774394818034787,0.22269851031907534,0.03301717093784239,0.8379922416637506,0.03427956755520663,5.229150445984487e-14,30
2006,all,lit_only,theil_l,nested,0.2582733259810101,0.008021395359785523,0.21672023435438473,0.031057776986134863,0.8391119506097171,0.03353169626689864,5.878630915390204e-14,30
2007,all,lit_only,theil_l,nested,0.2503246637570875,0.00778035214377697,0.21166586840483306,0.031081045019706665,0.8455653758921312,0.030878443208547487,6.999956170261612e-14,30
2008,all,lit_only,theil_l,nested,0.22979680951681203,0.005891315951304564,0.19515607121124448,0.025637065909192062,0.8492549205604475,0.028749422354325517,6.253331186201194e-14,30
2009,all,lit_only,theil_l,nested,0.2236838990103227,0.005728591735375436,0.19025119831518847,0.02561021048328145,0.8505359534456641,0.027704108959822966,6.417089082333405e-14,30
2010,all,lit_only,theil_l,nested,0.2242888256387113,0.005877625408501333,0.19018329739940354,0.02620560962751271,0.8479392446672952,0.028227902830870295,6.386557949156213e-14,30
2011,all,lit_only,theil_l,nested,0.2166986151388567,0.005303528416556369,0.18372168402536254,0.024474214628265902,0.847821218920282,0.027673402696996655,5.886957588074893e-14,30
2012,all,lit_only,theil_l,nested,0.22124629222588074,0.005390175920742112,0.18889495303364306,0.024362785321794356,0.8537768074359019,0.02696116327155234,5.676015213396113e-14,30
2013,all,lit_only,theil_l,nested,0.23402149368598846,0.006414156740081867,0.20063231238408852,0.02740840868526557,0.8573242962601472,0.026975024561870932,5.284661597215745e-14,30
2014,all,lit_only,theil_l,nested,0.24710788934584033,0.006342318861209875,0.21418484474364485,0.02566619332956007,0.866766517696576,0.02658072574103322,4.7628567756419216e-14,30
2015,all,lit_only,theil_l,nested,0.2621726600692609,0.0066526009846717225,0.22794179053249009,0.025374884562388143,0.8694338703062033,0.027578268552145284,4.618527782440651e-14,30
